"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
1.53260110584109e-10,0.408261618067608,0.635,0.471,4.94784941009737e-06,"heterozygous","Rps21","UP","Rps21"
1.64731844787805e-10,-0.469531982078804,0.243,0.433,5.31820287712949e-06,"heterozygous","Herpud1","DOWN","Herpud1"
1.89147386831951e-10,-0.386320164719118,0.212,0.416,6.1064342364827e-06,"heterozygous","Per3","DOWN","Per3"
1.96639604134106e-10,0.468846018443757,0.604,0.433,6.34831297986548e-06,"heterozygous","Atp5j2","UP","Atp5j2"
2.20505284416276e-10,0.422840838232214,0.779,0.651,7.11879260209504e-06,"heterozygous","Chchd2","UP","Chchd2"
3.31246742527766e-10,0.421052634166308,0.655,0.496,1.06939698357664e-05,"heterozygous","Tmsb4x","UP","Tmsb4x"
3.51474055957709e-10,0.412574875596145,0.502,0.317,1.13469884225387e-05,"heterozygous","Rpl7","UP","Rpl7"
3.58387741269549e-10,0.399472037264358,0.84,0.75,1.15701898391461e-05,"heterozygous","Pck1","UP","Pck1"
3.94301496449489e-10,-0.51551291307946,0.119,0.284,1.27296295113753e-05,"heterozygous","Coro2a","DOWN","Coro2a"
4.0593316223575e-10,0.451349937107902,0.601,0.487,1.3105146209619e-05,"heterozygous","Aldoa","UP","Aldoa"
4.15382759217221e-10,2.09523937335901,0.257,0.111,1.34102169985688e-05,"heterozygous","Lsamp","UP","Lsamp"
4.36122433350348e-10,0.450164632582539,0.45,0.275,1.40797766382826e-05,"heterozygous","Rpl12","UP","Rpl12"
