"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
0.0057443795403123,0.104755827302001,0.102,0.052,1,"heterozygous","A630072M18Rik","UP","A630072M18Rik"
0.00576439366808907,0.165832339694851,0.329,0.256,1,"heterozygous","Ppa2","UP","Ppa2"
0.00579992895102645,-0.13973850154429,0.848,0.892,1,"heterozygous","Setd5","DOWN","Setd5"
0.00584640707343225,0.18430355613366,0.271,0.197,1,"heterozygous","Habp2","UP","Habp2"
0.00587003109696047,-0.139062358545678,0.335,0.436,1,"heterozygous","Fbxo34","DOWN","Fbxo34"
0.00589659068523042,-0.174107497873998,0.348,0.436,1,"heterozygous","Nono","DOWN","Nono"
0.00591045427513965,-0.17837818099286,0.823,0.855,1,"heterozygous","Dcaf6","DOWN","Dcaf6"
0.00591080596725184,0.117171948058407,0.134,0.079,1,"heterozygous","Gm43696","UP","Gm43696"
0.00596908245349202,-0.140896003139452,0.353,0.446,1,"heterozygous","Mfsd14a","DOWN","Mfsd14a"
0.00597193332706666,0.150087794709435,0.123,0.069,1,"heterozygous","Cdhr5","UP","Cdhr5"
0.00598499598182323,-0.154332444477747,0.253,0.342,1,"heterozygous","Bcap31","DOWN","Bcap31"
0.00601550069246953,-0.155097543699919,0.613,0.697,1,"heterozygous","Prdm2","DOWN","Prdm2"
0.00601643398083357,-0.126527226185586,0.223,0.305,1,"heterozygous","Gsap","DOWN","Gsap"
0.00602361623403158,-0.110467720039232,0.79,0.857,1,"heterozygous","Tmprss2","DOWN","Tmprss2"
0.0060270635427467,0.14367410133369,0.158,0.099,1,"heterozygous","5730455P16Rik","UP","5730455P16Rik"
0.00605364446948237,0.164830907662172,0.193,0.131,1,"heterozygous","Eif3k","UP","Eif3k"
0.00606560317827165,-0.142060038813552,0.078,0.135,1,"heterozygous","Cspg5","DOWN","Cspg5"
0.00608851073249366,-0.121638987036562,0.095,0.155,1,"heterozygous","Orai1","DOWN","Orai1"
0.0061216892468607,0.298724646929286,0.435,0.36,1,"heterozygous","Lekr1","UP","Lekr1"
0.00614442478445263,-0.172058199002405,0.643,0.734,1,"heterozygous","Tsc22d1","DOWN","Tsc22d1"
0.00614552805832121,-0.165076548523665,0.229,0.31,1,"heterozygous","Six4","DOWN","Six4"
0.00614932945580461,-0.120415861756009,0.323,0.421,1,"heterozygous","Eif4a1","DOWN","Eif4a1"
