"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","cell_type"
"Sgcz",1.03981788425278e-102,-0.233313874415097,0.92,0.955,3.35694805752168e-98,"heterozygous","Sgcz","excitatory.neurons"
"Pxdn",1.50429461487302e-102,-0.148597271425087,0.431,0.565,4.85646473465605e-98,"heterozygous","Pxdn","excitatory.neurons"
"Spire1",2.02145890672009e-102,-0.171528729494917,0.836,0.903,6.52607793445514e-98,"heterozygous","Spire1","excitatory.neurons"
"Ptpre",4.56413729552058e-102,-0.131643861088415,0.233,0.349,1.47348608448586e-97,"heterozygous","Ptpre","excitatory.neurons"
"Csnk1a1",6.17601005071226e-102,-0.158605833189831,0.849,0.911,1.99386308477195e-97,"heterozygous","Csnk1a1","excitatory.neurons"
"Vrk2",9.91524820944996e-102,0.215487806677853,0.192,0.113,3.20103873193882e-97,"heterozygous","Vrk2","excitatory.neurons"
"Sgsm1",3.23751329705528e-101,-0.140062468586596,0.597,0.727,1.04519879282133e-96,"heterozygous","Sgsm1","excitatory.neurons"
"2210408F21Rik",5.98818078403677e-101,-0.178829278198384,0.768,0.853,1.93322428431843e-96,"heterozygous","2210408F21Rik","excitatory.neurons"
"Slit1",6.83017877640097e-101,-0.175391208932754,0.433,0.564,2.20505491617329e-96,"heterozygous","Slit1","excitatory.neurons"
"Tmsb10",1.26097138186016e-100,-0.14642813767829,0.269,0.388,4.07092000919735e-96,"heterozygous","Tmsb10","excitatory.neurons"
"Prpf4b",1.7491061362991e-100,0.179689491351564,0.935,0.927,5.64681425042803e-96,"heterozygous","Prpf4b","excitatory.neurons"
"Gm46367",2.19578184383206e-100,0.25183364167223,0.754,0.73,7.08886210462742e-96,"heterozygous","Gm46367","excitatory.neurons"
"Pgbd5",3.03815859126644e-100,-0.169783603728592,0.666,0.767,9.80839119604457e-96,"heterozygous","Pgbd5","excitatory.neurons"
"Tmcc3",3.99309712198449e-100,-0.122746711888076,0.076,0.152,1.28913147486147e-95,"heterozygous","Tmcc3","excitatory.neurons"
"Shc3",1.25058388438063e-99,-0.171931734138724,0.578,0.693,4.03738501233442e-95,"heterozygous","Shc3","excitatory.neurons"
"Arpc2",1.28933634534578e-99,-0.157837368179653,0.552,0.674,4.16249345731433e-95,"heterozygous","Arpc2","excitatory.neurons"
"Kctd16",1.50453661259129e-99,0.209860130105624,0.968,0.961,4.85724600008971e-95,"heterozygous","Kctd16","excitatory.neurons"
"Rufy3",3.73455835057133e-99,-0.155405113035404,0.786,0.868,1.20566481789845e-94,"heterozygous","Rufy3","excitatory.neurons"
"Rnf165",4.21856369056781e-99,-0.152326640906898,0.584,0.71,1.36192110186291e-94,"heterozygous","Rnf165","excitatory.neurons"
"Sort1",6.63871594749046e-99,-0.169124848240936,0.702,0.797,2.14324305648782e-94,"heterozygous","Sort1","excitatory.neurons"
"Ahdc1",8.36783598224646e-99,-0.117830834154042,0.349,0.477,2.70147216850845e-94,"heterozygous","Ahdc1","excitatory.neurons"
"Syngr3",8.62802409759007e-99,-0.111630371911995,0.282,0.407,2.78547129966598e-94,"heterozygous","Syngr3","excitatory.neurons"
"Tmsb4x",9.17457632949842e-99,-0.171575198353721,0.536,0.665,2.96192022221527e-94,"heterozygous","Tmsb4x","excitatory.neurons"
"Stat4",9.1969936465503e-99,0.108801612577353,0.113,0.051,2.9691574288523e-94,"heterozygous","Stat4","excitatory.neurons"
"Frmd4a",1.04924584457992e-98,-0.163487508561658,0.975,0.984,3.3873852846418e-94,"heterozygous","Frmd4a","excitatory.neurons"
"Ablim3",1.24658420776886e-98,-0.125051721152115,0.261,0.376,4.02447245636099e-94,"heterozygous","Ablim3","excitatory.neurons"
"Map4k3",1.06548478796317e-97,-0.156788175388557,0.791,0.868,3.43981108946029e-93,"heterozygous","Map4k3","excitatory.neurons"
"Hdac7",3.52946998990551e-97,-0.152950547316171,0.524,0.652,1.1394540915411e-92,"heterozygous","Hdac7","excitatory.neurons"
"Gm26691",3.82331630104807e-97,-0.199621993053358,0.379,0.494,1.23431943463036e-92,"heterozygous","Gm26691","excitatory.neurons"
"Mapk10",1.60301854549965e-96,-0.141928849948109,0.982,0.988,5.17518507229108e-92,"heterozygous","Mapk10","excitatory.neurons"
"Etl4",2.17824121461316e-96,0.21960640521398,0.964,0.959,7.03223393725712e-92,"heterozygous","Etl4","excitatory.neurons"
"Rbm39",2.6777660945643e-96,0.151855596520161,0.972,0.97,8.6449000596914e-92,"heterozygous","Rbm39","excitatory.neurons"
"Tnfrsf21",2.90579977999816e-96,-0.119188699421743,0.309,0.432,9.38108400974605e-92,"heterozygous","Tnfrsf21","excitatory.neurons"
"Pcdh1",3.6159359908235e-96,-0.132819801046778,0.394,0.519,1.16736877527746e-91,"heterozygous","Pcdh1","excitatory.neurons"
"Cttnbp2",5.28266255701684e-96,0.17120746299812,0.981,0.981,1.70545477990732e-91,"heterozygous","Cttnbp2","excitatory.neurons"
"Arhgap21",1.51358170571142e-95,-0.160237086398861,0.813,0.878,4.88644717871876e-91,"heterozygous","Arhgap21","excitatory.neurons"
"Lrrc4b",1.93287755844815e-95,-0.126097764329734,0.331,0.455,6.24010190969401e-91,"heterozygous","Lrrc4b","excitatory.neurons"
"Slc2a3",4.76192167385573e-95,-0.154016536948338,0.575,0.693,1.53733879318758e-90,"heterozygous","Slc2a3","excitatory.neurons"
"Slc6a7",1.01503112016004e-94,-0.166803789289732,0.313,0.423,3.27692646832469e-90,"heterozygous","Slc6a7","excitatory.neurons"
"Aak1",1.1272996164638e-94,-0.13411073601324,0.943,0.964,3.63937408179173e-90,"heterozygous","Aak1","excitatory.neurons"
"Elfn2",1.75621850679184e-94,-0.106798681183591,0.277,0.396,5.66977582732679e-90,"heterozygous","Elfn2","excitatory.neurons"
"Aff2",1.9540823357692e-94,-0.20053486867843,0.632,0.731,6.30855941279729e-90,"heterozygous","Aff2","excitatory.neurons"
"Spock2",2.6957862445903e-94,-0.147899073515545,0.619,0.742,8.70307631203532e-90,"heterozygous","Spock2","excitatory.neurons"
"Dlg1",3.48417027455278e-94,0.156893086628335,0.969,0.968,1.12482953143662e-89,"heterozygous","Dlg1","excitatory.neurons"
"Chrm1",1.75716440542458e-93,-0.119582191018426,0.323,0.445,5.67282956647273e-89,"heterozygous","Chrm1","excitatory.neurons"
"Cdh2",1.91813283155803e-93,-0.163968366187072,0.926,0.959,6.19250003340194e-89,"heterozygous","Cdh2","excitatory.neurons"
"Ctif",3.74873585645205e-93,-0.145136281796131,0.611,0.729,1.21024188389698e-88,"heterozygous","Ctif","excitatory.neurons"
"Fry",4.95130885771991e-93,-0.149551494992119,0.928,0.958,1.5984805516263e-88,"heterozygous","Fry","excitatory.neurons"
"Gm41361",7.27756259553687e-93,-0.100002135169494,0.276,0.396,2.34948830834312e-88,"heterozygous","Gm41361","excitatory.neurons"
"Plekha6",8.2726495797283e-93,-0.148403071136575,0.719,0.813,2.67074219031948e-88,"heterozygous","Plekha6","excitatory.neurons"
"Cmip",9.5839999967123e-93,-0.14240047234135,0.847,0.914,3.0940985589386e-88,"heterozygous","Cmip","excitatory.neurons"
"Tox3",1.13095096760807e-92,-0.142739948444089,0.123,0.208,3.65116210382588e-88,"heterozygous","Tox3","excitatory.neurons"
"Fam110b",1.46369368758891e-92,-0.169335658353718,0.485,0.602,4.72538870101204e-88,"heterozygous","Fam110b","excitatory.neurons"
"Neurl1a",2.22090197172286e-92,-0.133319381004961,0.39,0.511,7.16995992551008e-88,"heterozygous","Neurl1a","excitatory.neurons"
"Sytl2",2.58927183319973e-92,0.228756264175396,0.61,0.557,8.35920518630201e-88,"heterozygous","Sytl2","excitatory.neurons"
"Mtmr12",2.92965872255334e-92,-0.152845318814361,0.616,0.727,9.45811021989121e-88,"heterozygous","Mtmr12","excitatory.neurons"
"Galnt16",5.24517559446075e-92,-0.157389297345839,0.346,0.457,1.69335248891571e-87,"heterozygous","Galnt16","excitatory.neurons"
"Cadps",8.03037179647791e-92,-0.110295339859853,0.995,0.995,2.59252523077493e-87,"heterozygous","Cadps","excitatory.neurons"
"Nyap2",9.91492162413866e-92,0.225974147671671,0.89,0.884,3.20093329713693e-87,"heterozygous","Nyap2","excitatory.neurons"
"Cntnap2",1.16195258929647e-91,0.197180741279241,0.993,0.993,3.75124773928473e-87,"heterozygous","Cntnap2","excitatory.neurons"
"Akt3",5.14897077826974e-91,0.161928159493262,0.987,0.985,1.6622937260566e-86,"heterozygous","Akt3","excitatory.neurons"
"Gtf2ird1",1.01294669784747e-90,-0.121080855234569,0.35,0.473,3.27019711933077e-86,"heterozygous","Gtf2ird1","excitatory.neurons"
"Sema4d",1.88056313190506e-90,-0.126323848284851,0.444,0.573,6.0712100150423e-86,"heterozygous","Sema4d","excitatory.neurons"
"Cadps2",2.11702898061573e-90,0.420649157695174,0.797,0.766,6.83461636101983e-86,"heterozygous","Cadps2","excitatory.neurons"
"Atp2b4",2.23057650452519e-90,-0.20925815559588,0.412,0.521,7.20119318720911e-86,"heterozygous","Atp2b4","excitatory.neurons"
"Mcf2l",2.29205854021102e-90,-0.155420893019421,0.784,0.859,7.39968179121727e-86,"heterozygous","Mcf2l","excitatory.neurons"
"Per2",9.30806348388918e-90,-0.106066436994792,0.278,0.394,3.00501521513878e-85,"heterozygous","Per2","excitatory.neurons"
"Kcnip4",1.33638958100368e-89,-0.214830462581712,0.983,0.991,4.31440012331228e-85,"heterozygous","Kcnip4","excitatory.neurons"
"Slc38a2",1.72393527436357e-89,-0.149192108319074,0.62,0.741,5.56555263975534e-85,"heterozygous","Slc38a2","excitatory.neurons"
"Rab6b",2.02100627786702e-89,-0.144965218469319,0.786,0.864,6.52461666746589e-85,"heterozygous","Rab6b","excitatory.neurons"
"Selenow",2.03967958064226e-89,-0.153346875083614,0.542,0.663,6.58490155814548e-85,"heterozygous","Selenow","excitatory.neurons"
"Syt11",2.19986241777834e-89,-0.156508157865509,0.728,0.826,7.10203582955558e-85,"heterozygous","Syt11","excitatory.neurons"
"Smad1",2.28702910771919e-89,-0.111705277262377,0.314,0.431,7.38344477136063e-85,"heterozygous","Smad1","excitatory.neurons"
"Tmem117",4.39161939730062e-89,-0.157400510845563,0.335,0.447,1.41779040622453e-84,"heterozygous","Tmem117","excitatory.neurons"
"Kirrel3",6.95725492586481e-89,-0.362462545596525,0.551,0.648,2.24608018026619e-84,"heterozygous","Kirrel3","excitatory.neurons"
"Lpin2",8.72286851704955e-89,-0.143216461838589,0.578,0.696,2.81609087204428e-84,"heterozygous","Lpin2","excitatory.neurons"
"Fkbp1a",1.27001977125898e-88,-0.123836246320604,0.431,0.557,4.10013182953249e-84,"heterozygous","Fkbp1a","excitatory.neurons"
"C730002L08Rik",3.23160279589306e-88,0.221514200951823,0.344,0.265,1.04329064662611e-83,"heterozygous","C730002L08Rik","excitatory.neurons"
"Mir124-2hg",1.06658629651504e-87,0.213227140927037,0.764,0.741,3.44336719966916e-83,"heterozygous","Mir124-2hg","excitatory.neurons"
"Pak1",1.63205919300419e-87,-0.179506469784714,0.697,0.794,5.26893989869472e-83,"heterozygous","Pak1","excitatory.neurons"
"Kansl1",1.98557472922691e-87,-0.1259663628399,0.954,0.975,6.41022945583616e-83,"heterozygous","Kansl1","excitatory.neurons"
"Snph",5.96186620410851e-87,-0.144795932958461,0.699,0.799,1.92472888533439e-82,"heterozygous","Snph","excitatory.neurons"
"Ankrd33b",7.47358672620155e-87,-0.159146689426961,0.756,0.842,2.41277273868691e-82,"heterozygous","Ankrd33b","excitatory.neurons"
"Hsph1",3.13255240328471e-86,-0.116705966861913,0.377,0.499,1.01131321787644e-81,"heterozygous","Hsph1","excitatory.neurons"
"Srpk2",3.46713152038827e-86,-0.125568119612616,0.947,0.97,1.11932874004215e-81,"heterozygous","Srpk2","excitatory.neurons"
"Pcdh15",9.04566674884457e-86,0.493090627401705,0.839,0.815,2.92030305319698e-81,"heterozygous","Pcdh15","excitatory.neurons"
"Tub",1.1179266784054e-85,-0.149949584957926,0.671,0.77,3.609114488564e-81,"heterozygous","Tub","excitatory.neurons"
"Mrtfa",2.21813397476023e-85,-0.160800193659805,0.696,0.787,7.16102372411592e-81,"heterozygous","Mrtfa","excitatory.neurons"
"5330438D12Rik",4.05395855113037e-85,0.197040690907627,0.871,0.859,1.30877997864693e-80,"heterozygous","5330438D12Rik","excitatory.neurons"
"Upp2",4.98727964836743e-85,-0.15446636676559,0.825,0.887,1.61009336167894e-80,"heterozygous","Upp2","excitatory.neurons"
"Crebzf",5.0304129773467e-85,0.170829700514833,0.801,0.787,1.62401852560661e-80,"heterozygous","Crebzf","excitatory.neurons"
"Rgs17",6.31990400740744e-85,-0.191679778445253,0.611,0.714,2.04031780975142e-80,"heterozygous","Rgs17","excitatory.neurons"
"Gm1043",8.1966768120951e-85,-0.138254098367569,0.543,0.66,2.64621514201678e-80,"heterozygous","Gm1043","excitatory.neurons"
"Ephb2",2.92832315964179e-84,-0.141129915947568,0.504,0.623,9.45379848858757e-80,"heterozygous","Ephb2","excitatory.neurons"
"Kif1a",2.99092858356096e-84,-0.143377933420758,0.748,0.838,9.65591383916819e-80,"heterozygous","Kif1a","excitatory.neurons"
"Sntb2",3.45887795886465e-84,-0.187483334765198,0.607,0.715,1.11666416023986e-79,"heterozygous","Sntb2","excitatory.neurons"
"Fam189a1",3.94338273381532e-84,-0.175259179156784,0.853,0.91,1.27308168178494e-79,"heterozygous","Fam189a1","excitatory.neurons"
"Gm11418",6.53970476679561e-84,0.217670309842215,0.495,0.422,2.11127828691229e-79,"heterozygous","Gm11418","excitatory.neurons"
"Lrrc3b",8.55352911767179e-84,-0.136874023519689,0.365,0.481,2.76142134034916e-79,"heterozygous","Lrrc3b","excitatory.neurons"
"Mvb12b",1.52183300288802e-83,-0.115706418370319,0.423,0.545,4.91308566652367e-79,"heterozygous","Mvb12b","excitatory.neurons"
"Anxa6",2.96690109216514e-83,-0.107107232336496,0.295,0.406,9.57834348594595e-79,"heterozygous","Anxa6","excitatory.neurons"
"Ovol2",4.04839893052317e-83,-0.111778329504971,0.187,0.281,1.3069851107301e-78,"heterozygous","Ovol2","excitatory.neurons"
"Fstl4",1.54132938908161e-82,0.319190603222546,0.823,0.805,4.97602779971108e-78,"heterozygous","Fstl4","excitatory.neurons"
"App",1.76897326990737e-82,-0.120636426230404,0.967,0.983,5.71095330456896e-78,"heterozygous","App","excitatory.neurons"
"Mmp17",2.4869475878958e-82,-0.142474177083471,0.418,0.535,8.02886159276281e-78,"heterozygous","Mmp17","excitatory.neurons"
"Cetn3",5.50872173015618e-82,0.196156440602557,0.557,0.503,1.77843572336362e-77,"heterozygous","Cetn3","excitatory.neurons"
"Ncs1",1.78951984832937e-81,-0.111635390184412,0.392,0.511,5.77728587834655e-77,"heterozygous","Ncs1","excitatory.neurons"
"Lrtm1",2.00139762669975e-81,0.231918496682188,0.438,0.364,6.46131209803748e-77,"heterozygous","Lrtm1","excitatory.neurons"
"Ankrd27",3.99136031139052e-81,-0.109799135729955,0.369,0.485,1.28857076292931e-76,"heterozygous","Ankrd27","excitatory.neurons"
"Grid2",4.74013151076156e-81,0.293523035598506,0.889,0.869,1.53030405693426e-76,"heterozygous","Grid2","excitatory.neurons"
"Ccdc85a",5.05822771024594e-81,-0.174977072580094,0.622,0.723,1.6329982339758e-76,"heterozygous","Ccdc85a","excitatory.neurons"
"Ssbp3",5.58196830952622e-81,-0.139644206843803,0.556,0.671,1.80208264904744e-76,"heterozygous","Ssbp3","excitatory.neurons"
"Luc7l3",6.70489782310014e-81,0.165703583904349,0.908,0.908,2.16460921320965e-76,"heterozygous","Luc7l3","excitatory.neurons"
"Ilf3",1.31242304268111e-80,-0.109109352664389,0.392,0.51,4.23702655099171e-76,"heterozygous","Ilf3","excitatory.neurons"
"Mthfd1l",1.75617302069942e-80,-0.112388829895769,0.297,0.407,5.66962898002601e-76,"heterozygous","Mthfd1l","excitatory.neurons"
"Oip5os1",2.04725307046814e-80,-0.116452402933728,0.442,0.563,6.60935181269935e-76,"heterozygous","Oip5os1","excitatory.neurons"
"Wscd2",2.42001871640811e-80,-0.128903539500667,0.426,0.545,7.81278842405195e-76,"heterozygous","Wscd2","excitatory.neurons"
"Map6",4.12699871114637e-80,-0.130599848205062,0.64,0.746,1.33236026390649e-75,"heterozygous","Map6","excitatory.neurons"
"Gm43948",9.90234887388558e-80,0.219700460836781,0.398,0.324,3.19687431044522e-75,"heterozygous","Gm43948","excitatory.neurons"
"Abhd6",1.64363785956169e-79,-0.131787885483394,0.43,0.543,5.30632046580896e-75,"heterozygous","Abhd6","excitatory.neurons"
"Mapt",2.84044016169014e-79,-0.124602056529884,0.945,0.969,9.17007701800045e-75,"heterozygous","Mapt","excitatory.neurons"
"Camk2n1",4.24457303677186e-79,-0.198368963784209,0.689,0.773,1.37031795919143e-74,"heterozygous","Camk2n1","excitatory.neurons"
"Lrfn2",4.32062461967522e-79,-0.174280323241892,0.698,0.777,1.39487045221595e-74,"heterozygous","Lrfn2","excitatory.neurons"
"Bmerb1",8.58650123964451e-79,-0.143267754313965,0.698,0.794,2.77206606020683e-74,"heterozygous","Bmerb1","excitatory.neurons"
"Sema6a",8.65646204130061e-79,-0.159336823585454,0.213,0.307,2.79465220541349e-74,"heterozygous","Sema6a","excitatory.neurons"
"Clvs1",1.16908937717339e-78,-0.141476762562816,0.765,0.843,3.77428814526658e-74,"heterozygous","Clvs1","excitatory.neurons"
"Camk2d",1.29483143910777e-78,-0.243487671716713,0.421,0.52,4.18023381801552e-74,"heterozygous","Camk2d","excitatory.neurons"
"Mbnl1",1.99919352486364e-78,-0.150138588533074,0.717,0.809,6.45419637566976e-74,"heterozygous","Mbnl1","excitatory.neurons"
"Flnb",7.44891837376035e-78,-0.139023231511253,0.664,0.767,2.40480880778479e-73,"heterozygous","Flnb","excitatory.neurons"
"Sept3",1.24427349372234e-77,-0.143516910620608,0.55,0.665,4.01701254713319e-73,"heterozygous","Sept3","excitatory.neurons"
"Foxg1",1.3795573512907e-77,0.195169720569274,0.471,0.407,4.45376295290691e-73,"heterozygous","Foxg1","excitatory.neurons"
"Gabbr1",1.92615938641008e-77,-0.142656020044006,0.773,0.856,6.21841296308629e-73,"heterozygous","Gabbr1","excitatory.neurons"
"Bcr",2.8485282950041e-77,-0.117380405149202,0.43,0.545,9.19618874759122e-73,"heterozygous","Bcr","excitatory.neurons"
"Slc1a1",2.89828168100989e-77,-0.143355314214205,0.556,0.666,9.35681257897234e-73,"heterozygous","Slc1a1","excitatory.neurons"
"Sobp",4.73634420185754e-77,-0.140931644298202,0.9,0.937,1.52908136212769e-72,"heterozygous","Sobp","excitatory.neurons"
"Gm5820",4.85049209516427e-77,0.138233285605938,0.242,0.167,1.56593286800283e-72,"heterozygous","Gm5820","excitatory.neurons"
"Tanc1",7.07944812025603e-77,-0.151464179001251,0.194,0.283,2.28552903114346e-72,"heterozygous","Tanc1","excitatory.neurons"
"Kif5a",1.86190152406292e-76,-0.125241405406012,0.642,0.748,6.01096288028473e-72,"heterozygous","Kif5a","excitatory.neurons"
"Erc2",2.14237525662803e-76,-0.116852817847755,0.991,0.993,6.91644427849794e-72,"heterozygous","Erc2","excitatory.neurons"
"Syn2",2.91953197728927e-76,-0.15560942383852,0.896,0.932,9.42541703548069e-72,"heterozygous","Syn2","excitatory.neurons"
"Gnao1",2.96903511406633e-76,-0.139822936539264,0.862,0.917,9.58523296225175e-72,"heterozygous","Gnao1","excitatory.neurons"
"Cacna1c",4.98214000896619e-76,-0.149661254903994,0.953,0.968,1.60843408049464e-71,"heterozygous","Cacna1c","excitatory.neurons"
"Shank2",6.92172704544856e-76,-0.147295103102755,0.84,0.897,2.23461035935261e-71,"heterozygous","Shank2","excitatory.neurons"
"Spred2",7.31141619789491e-76,-0.107058592518704,0.772,0.892,2.36041760532839e-71,"heterozygous","Spred2","excitatory.neurons"
"Inpp4a",7.40111564140351e-76,-0.146127923016416,0.714,0.806,2.38937617367071e-71,"heterozygous","Inpp4a","excitatory.neurons"
"E330009J07Rik",7.5175503208644e-76,-0.103585397753825,0.352,0.468,2.42696594558786e-71,"heterozygous","E330009J07Rik","excitatory.neurons"
"Ajap1",7.56360436494322e-76,-0.137982330507649,0.413,0.517,2.44183403317827e-71,"heterozygous","Ajap1","excitatory.neurons"
"Ahi1",9.09450262128323e-76,0.174908946342413,0.983,0.981,2.93606922625508e-71,"heterozygous","Ahi1","excitatory.neurons"
"Lypd1",4.78807020842651e-75,-0.116013827513424,0.069,0.131,1.54578058608841e-70,"heterozygous","Lypd1","excitatory.neurons"
"Rasgef1a",5.2079319215107e-75,-0.146976591796105,0.753,0.834,1.68132874154052e-70,"heterozygous","Rasgef1a","excitatory.neurons"
"Tiam1",7.20499505293396e-75,-0.156439946825971,0.553,0.664,2.3260606028892e-70,"heterozygous","Tiam1","excitatory.neurons"
"Kcnj3",7.25276195370792e-75,0.214713798117219,0.945,0.946,2.34148166913506e-70,"heterozygous","Kcnj3","excitatory.neurons"
"Ap2b1",8.97712634714733e-75,-0.131511510445758,0.684,0.78,2.89817546991304e-70,"heterozygous","Ap2b1","excitatory.neurons"
"Sntg1",1.23519191388644e-74,0.1632563379411,0.972,0.972,3.98769357479098e-70,"heterozygous","Sntg1","excitatory.neurons"
