"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
2.14752817702288e-09,0.385116382015546,0.641,0.525,6.93307996670066e-05,"heterozygous","Mdh1","UP","Mdh1"
2.38216724549685e-09,0.282938432565129,0.144,0.056,7.69058873536204e-05,"heterozygous","Sqle","UP","Sqle"
2.76995821664844e-09,0.434119393615741,0.15,0.061,8.94253310662782e-05,"heterozygous","Gpc3","UP","Gpc3"
2.80329222703256e-09,-0.421608345546127,0.548,0.666,9.0501486257519e-05,"heterozygous","Sik2","DOWN","Sik2"
2.83958671793187e-09,-0.297085274942759,0.155,0.277,9.16732176017124e-05,"heterozygous","Rhob","DOWN","Rhob"
2.92857723824434e-09,0.434815103763408,0.482,0.358,9.45461875594804e-05,"heterozygous","Rpl37","UP","Rpl37"
3.07213428835734e-09,-0.514167701308346,0.744,0.762,9.91807833653285e-05,"heterozygous","Mpp6","DOWN","Mpp6"
3.15705170464777e-09,-0.444206799785649,0.102,0.204,0.000101922257232849,"heterozygous","Csf1","DOWN","Csf1"
3.26870443740238e-09,0.245451346157908,0.186,0.085,0.000105526854057098,"heterozygous","3110099E03Rik","UP","3110099E03Rik"
3.31292797050956e-09,-0.5349518733863,0.627,0.704,0.00010695456659993,"heterozygous","Samd4","DOWN","Samd4"
3.32874457581038e-09,0.380311641808853,0.387,0.262,0.000107465189885462,"heterozygous","Rpl18","UP","Rpl18"
3.5965587009171e-09,0.379382449433239,0.6,0.484,0.000116111301100408,"heterozygous","Rps24","UP","Rps24"
3.92764355276887e-09,0.278574684866472,0.181,0.082,0.00012680004445759,"heterozygous","Nid2","UP","Nid2"
3.97960777550149e-09,0.349751493606496,0.635,0.516,0.00012847765742429,"heterozygous","Cyb5a","UP","Cyb5a"
4.06424357908518e-09,0.403499617859069,0.356,0.234,0.000131210039707186,"heterozygous","Rps27","UP","Rps27"
4.21639111576272e-09,-0.631167504988207,0.375,0.489,0.000136121970781284,"heterozygous","Cacnb2","DOWN","Cacnb2"
4.22446711936908e-09,0.331180090334674,0.501,0.37,0.000136382696481711,"heterozygous","Rps10","UP","Rps10"
4.36192541469709e-09,-0.249027562542901,0.926,0.963,0.000140820400088081,"heterozygous","Sptbn1","DOWN","Sptbn1"
4.38086473168148e-09,0.350740361112026,0.311,0.189,0.000141431836997605,"heterozygous","Rps27l","UP","Rps27l"
4.63784483976539e-09,0.345004574515034,0.279,0.162,0.000149728182806986,"heterozygous","Spp2","UP","Spp2"
4.67695250238915e-09,-0.331991481827103,0.474,0.625,0.000150990734587131,"heterozygous","Lrrfip1","DOWN","Lrrfip1"
4.86669413986077e-09,-0.305678587340237,0.396,0.535,0.000157116353611265,"heterozygous","A330023F24Rik","DOWN","A330023F24Rik"
5.05589164392841e-09,0.408950796968742,0.477,0.362,0.000163224405832585,"heterozygous","Gstm1","UP","Gstm1"
5.1014041417287e-09,-0.358180606179256,0.333,0.465,0.000164693731311569,"heterozygous","Pitpna","DOWN","Pitpna"
5.26222719745198e-09,0.369751298660323,0.52,0.387,0.00016988574284254,"heterozygous","mt-Nd5","UP","mt-Nd5"
5.48556928371312e-09,0.395357159133528,0.441,0.315,0.000177096118755394,"heterozygous","Uqcrb","UP","Uqcrb"
5.50429256258050e-09,0.311966878324891,0.745,0.652,0.000177700581090349,"heterozygous","Nr3c1","UP","Nr3c1"
5.84010405048739e-09,0.433425688854972,0.336,0.219,0.000188541919165935,"heterozygous","Sfrp1","UP","Sfrp1"
5.84847975487013e-09,0.379750993893559,0.368,0.246,0.000188812320406227,"heterozygous","Guca2b","UP","Guca2b"
6.09523008652316e-09,0.395521306328199,0.527,0.406,0.000196778408113314,"heterozygous","Uqcrq","UP","Uqcrq"
6.16004976295937e-09,0.365366429205169,0.414,0.286,0.00019887104654738,"heterozygous","Rps25","UP","Rps25"
6.36516213700676e-09,0.389906684057229,0.429,0.305,0.000205492894431126,"heterozygous","Rpl7","UP","Rpl7"
6.51772850558443e-09,-0.288750206618787,0.627,0.733,0.000210418347074288,"heterozygous","Sfpq","DOWN","Sfpq"
6.63746481028676e-09,0.367875767711917,0.709,0.63,0.000214283913935298,"heterozygous","Sh3d19","UP","Sh3d19"
7.19551425394392e-09,-0.401435009721276,0.505,0.625,0.000232299982174326,"heterozygous","Stat3","DOWN","Stat3"
