"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
2.27169961740702e-05,-0.511350894184061,0.434,0.761,0.733395504483684,"heterozygous","Dtnb","DOWN","Dtnb"
2.37420065832982e-05,-0.533648881880952,0.485,0.8,0.7664869405352,"heterozygous","Uvrag","DOWN","Uvrag"
2.41285289365183e-05,-0.532249632186026,0.202,0.497,0.778965428186556,"heterozygous","Plekhm2","DOWN","Plekhm2"
2.44758223869113e-05,-0.550298027888767,0.343,0.677,0.790177449939045,"heterozygous","Map4","DOWN","Map4"
2.50642399206576e-05,0.830706591585739,0.556,0.374,0.809173921598511,"heterozygous","Rpl18a","UP","Rpl18a"
2.5942142726401e-05,1.2077794500333,0.556,0.406,0.837516135779129,"heterozygous","Uqcrq","UP","Uqcrq"
2.70374886915055e-05,-0.62362848435361,0.727,0.916,0.872878284916563,"heterozygous","Wwox","DOWN","Wwox"
2.91843941004076e-05,0.77269829848491,0.798,0.742,0.942188979137558,"heterozygous","Oxct1","UP","Oxct1"
2.92009873568153e-05,-0.453207061369996,0.152,0.419,0.942724675827425,"heterozygous","Mapk1ip1l","DOWN","Mapk1ip1l"
2.99451037593768e-05,-0.567449670399791,0.323,0.632,0.966747729767722,"heterozygous","Spata6","DOWN","Spata6"
3.0249873076378e-05,-0.650144204386675,0.556,0.794,0.976586902397789,"heterozygous","Ssh2","DOWN","Ssh2"
3.05226727462033e-05,-0.511157604550803,0.485,0.787,0.985393966938427,"heterozygous","Dyrk1a","DOWN","Dyrk1a"
3.05710029461544e-05,-0.540042034389069,0.273,0.581,0.986954259113648,"heterozygous","Ep400","DOWN","Ep400"
3.09187517316446e-05,-0.498415049160707,0.293,0.6,0.998180980904413,"heterozygous","Mafg","DOWN","Mafg"
3.21659793817296e-05,-0.457544655756996,0.061,0.277,1,"heterozygous","Usp43","DOWN","Usp43"
3.24479407582856e-05,-0.492463442564567,0.202,0.484,1,"heterozygous","Arap2","DOWN","Arap2"
3.33090315834443e-05,-0.704751333924758,0.222,0.497,1,"heterozygous","Cttnbp2nl","DOWN","Cttnbp2nl"
3.33448880561502e-05,-0.618930749767916,0.354,0.652,1,"heterozygous","Cnksr3","DOWN","Cnksr3"
3.49454089063604e-05,-0.400571982996371,0.081,0.31,1,"heterozygous","Scaf1","DOWN","Scaf1"
3.53685590329621e-05,-0.461386271443859,0.141,0.406,1,"heterozygous","Dcun1d3","DOWN","Dcun1d3"
