"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
1.55426249323612e-12,-0.400755538842657,0.458,0.608,5.01778103316349e-08,"heterozygous","Nptn","DOWN","Nptn"
2.05424407565864e-12,0.510577361064817,0.678,0.568,6.63192157385635e-08,"heterozygous","Hif1a","UP","Hif1a"
2.08330191370663e-12,0.373835697124007,0.3,0.166,6.72573189821048e-08,"heterozygous","Wfdc15b","UP","Wfdc15b"
2.33906596236601e-12,0.398241381495705,0.668,0.541,7.55144055290243e-08,"heterozygous","Nek7","UP","Nek7"
2.35294712762122e-12,0.411357530596455,0.62,0.47,7.59625450681234e-08,"heterozygous","Fam13a","UP","Fam13a"
2.4145591426155e-12,0.39763496898855,0.425,0.287,7.79516273601987e-08,"heterozygous","Atp5mpl","UP","Atp5mpl"
2.56613745605145e-12,0.327723760900293,0.708,0.566,8.28451816311651e-08,"heterozygous","Rps24","UP","Rps24"
2.611132550862e-12,0.347966182720731,0.485,0.338,8.42978032720288e-08,"heterozygous","Car2","UP","Car2"
2.7161657075257e-12,-0.417318679783729,0.347,0.493,8.76886937017598e-08,"heterozygous","St14","DOWN","St14"
2.96038047773465e-12,-0.345353042206654,0.27,0.419,9.55729233431853e-08,"heterozygous","Herpud1","DOWN","Herpud1"
2.98704459745555e-12,0.532597897423125,0.358,0.218,9.6433747784255e-08,"heterozygous","Fermt1","UP","Fermt1"
3.50713207461644e-12,0.392194795916129,0.288,0.157,1.13224251896917e-07,"heterozygous","Gm4258","UP","Gm4258"
3.88646681869996e-12,0.396601789725344,0.564,0.424,1.2547069477491e-07,"heterozygous","Uqcr11","UP","Uqcr11"
4.02098654245373e-12,-0.432694310918355,0.345,0.494,1.29813529536576e-07,"heterozygous","Hk1","DOWN","Hk1"
4.22323455935527e-12,-0.384205821076659,0.447,0.589,1.36342904514225e-07,"heterozygous","D5Ertd579e","DOWN","D5Ertd579e"
4.40141754671024e-12,-0.378908787682302,0.608,0.71,1.42095364077993e-07,"heterozygous","Fnbp1l","DOWN","Fnbp1l"
4.46910561990824e-12,-0.212229999686313,0.025,0.104,1.44280605833118e-07,"heterozygous","Tnfrsf12a","DOWN","Tnfrsf12a"
5.41049992894838e-12,-0.631036730028992,0.626,0.72,1.7467257970617e-07,"heterozygous","Usp53","DOWN","Usp53"
5.685267563098e-12,-0.439194304795793,0.277,0.412,1.83543178007056e-07,"heterozygous","Ppp1r13b","DOWN","Ppp1r13b"
5.93442158504445e-12,0.593342019501011,0.169,0.068,1.91586866451575e-07,"heterozygous","Gm5820","UP","Gm5820"
6.52131863696346e-12,-0.542116322768219,0.84,0.881,2.10534250875728e-07,"heterozygous","Aff1","DOWN","Aff1"
7.0695588649957e-12,0.344045126115361,0.429,0.275,2.28233638397521e-07,"heterozygous","Nrp1","UP","Nrp1"
7.15365685022303e-12,-0.33106933007467,0.173,0.307,2.309486577526e-07,"heterozygous","Sik1","DOWN","Sik1"
7.52725042724904e-12,0.375991650987782,0.561,0.405,2.43009752793308e-07,"heterozygous","Trim2","UP","Trim2"
1.00202026596895e-11,0.355667035043598,0.587,0.447,3.23492222665416e-07,"heterozygous","Uqcrq","UP","Uqcrq"
