"","p_val","gene","diffexpressed","celltype"
"1238",9.84901229861871e-60,"Zfp532","UP","excitatory.neurons"
"1239",1.17113575533678e-59,"Kcnq5","UP","excitatory.neurons"
"1240",1.17207573286524e-59,"Lcorl","DOWN","excitatory.neurons"
"1241",1.20935120738698e-59,"Arl15","UP","excitatory.neurons"
"1242",1.3356777589001e-59,"Gm3764","UP","excitatory.neurons"
"1243",1.3953528855872e-59,"Mras","DOWN","excitatory.neurons"
"1244",1.6249131909905e-59,"Col4a1","DOWN","excitatory.neurons"
"1245",2.55522943686465e-59,"Dync1h1","DOWN","excitatory.neurons"
"1246",2.79176264946659e-59,"Mmp16","DOWN","excitatory.neurons"
"1247",3.66382863724439e-59,"Adam23","UP","excitatory.neurons"
"1248",3.9483953969992e-59,"Kdm2a","DOWN","excitatory.neurons"
"1249",4.41949213558214e-59,"Rab11fip4","DOWN","excitatory.neurons"
"1250",1.42636379698778e-58,"Ptprk","UP","excitatory.neurons"
"1251",2.02768490289336e-58,"Npas3","DOWN","excitatory.neurons"
"1252",2.54308528369254e-58,"Apba2","DOWN","excitatory.neurons"
"1253",3.00722096546907e-58,"Gm21887","UP","excitatory.neurons"
"1254",3.72989051490429e-58,"Bcl11b","DOWN","excitatory.neurons"
"1255",4.4281255971249e-58,"Chst11","DOWN","excitatory.neurons"
"1256",5.25591187465454e-58,"Mctp1","DOWN","excitatory.neurons"
"1257",5.57329834309798e-58,"Pcdh9","UP","excitatory.neurons"
"1258",6.13354773502781e-58,"Prnp","DOWN","excitatory.neurons"
"1259",6.18718266365326e-58,"Trim9","DOWN","excitatory.neurons"
"1260",9.28276547713161e-58,"Pdcd4","DOWN","excitatory.neurons"
"1261",3.00782926361997e-57,"Hectd4","DOWN","excitatory.neurons"
"1262",5.25585591449174e-57,"Thy1","DOWN","excitatory.neurons"
"1263",5.89061967965888e-57,"Pde4b","UP","excitatory.neurons"
"1264",6.15737841539515e-57,"Pakap","DOWN","excitatory.neurons"
"1265",7.850915891751e-57,"Snx10","DOWN","excitatory.neurons"
"1266",9.51084493679101e-57,"Flrt2","UP","excitatory.neurons"
"1267",9.68798032566959e-57,"Pkn2","UP","excitatory.neurons"
"1268",1.05030642060453e-56,"Trak1","DOWN","excitatory.neurons"
"1269",1.28628199609569e-56,"Dner","DOWN","excitatory.neurons"
"1270",5.81449364607705e-56,"Mapre2","DOWN","excitatory.neurons"
"1271",6.63722933165033e-56,"Ghr","DOWN","excitatory.neurons"
"1272",8.04586181070919e-56,"Arhgap17","DOWN","excitatory.neurons"
"1273",8.2710235253685e-56,"Tnrc6c","DOWN","excitatory.neurons"
"1274",8.68447189242393e-56,"Tango2","DOWN","excitatory.neurons"
"1275",1.00165745551774e-55,"A830036E02Rik","DOWN","excitatory.neurons"
"1276",1.18044890096197e-55,"Lrp8","DOWN","excitatory.neurons"
"1277",1.5706541218178e-55,"Ptk7","DOWN","excitatory.neurons"
"1278",2.685401193764e-55,"Fmnl2","DOWN","excitatory.neurons"
"1279",3.18316433807176e-55,"Thra","DOWN","excitatory.neurons"
"1280",3.59614104134235e-55,"Dpyd","DOWN","excitatory.neurons"
"1281",3.82524549677702e-55,"Cacna1a","UP","excitatory.neurons"
"1282",6.62094622044724e-55,"Crym","DOWN","excitatory.neurons"
"1283",6.80570442648808e-55,"Gpm6a","UP","excitatory.neurons"
"1284",1.17561765267362e-54,"N4bp2l1","DOWN","excitatory.neurons"
"1285",1.96052236897597e-54,"Nectin3","UP","excitatory.neurons"
"1286",2.60993603499986e-54,"Ints6","DOWN","excitatory.neurons"
"1287",3.46354938595906e-54,"Pitpnm2","DOWN","excitatory.neurons"
"1288",3.84820092062514e-54,"Madd","DOWN","excitatory.neurons"
"1289",4.03960168564925e-54,"Luzp1","DOWN","excitatory.neurons"
"1290",5.0163710073175e-54,"Elovl6","DOWN","excitatory.neurons"
"1291",5.89254981578354e-54,"Carmil1","DOWN","excitatory.neurons"
"1292",6.62506474266654e-54,"Nr6a1","DOWN","excitatory.neurons"
"1293",9.22918958637855e-54,"Ntm","UP","excitatory.neurons"
"1294",1.00444056455528e-53,"Xylt1","DOWN","excitatory.neurons"
"1295",1.01537226221171e-53,"Ivns1abp","DOWN","excitatory.neurons"
"1296",1.04182609386722e-53,"Sltm","DOWN","excitatory.neurons"
"1297",1.08860038640711e-53,"Lrrc49","DOWN","excitatory.neurons"
"1298",1.45983129755372e-53,"Prkag2","DOWN","excitatory.neurons"
"1299",1.4799314753157e-53,"Deptor","DOWN","excitatory.neurons"
"1300",2.27262976802466e-53,"Etv5","DOWN","excitatory.neurons"
"1301",3.21531629415819e-53,"Car10","UP","excitatory.neurons"
"1302",3.58647796674977e-53,"Itm2c","DOWN","excitatory.neurons"
"1303",4.42044149340905e-53,"Syp","DOWN","excitatory.neurons"
"1304",5.71061893175934e-53,"Slc24a5","UP","excitatory.neurons"
"1305",6.51760924072776e-53,"Ano6","DOWN","excitatory.neurons"
"1306",7.22290070984203e-53,"A330023F24Rik","DOWN","excitatory.neurons"
"1307",7.40951027095928e-53,"Dennd5b","UP","excitatory.neurons"
"1308",1.07520015403107e-52,"Actb","DOWN","excitatory.neurons"
"1309",1.14419277228985e-52,"Gm31135","UP","excitatory.neurons"
"1310",1.25180836300514e-52,"March1","DOWN","excitatory.neurons"
"1311",1.40226207688315e-52,"Klf12","DOWN","excitatory.neurons"
"1312",1.46014934701214e-52,"Cdk14","DOWN","excitatory.neurons"
"1313",1.53047066324008e-52,"Adnp","DOWN","excitatory.neurons"
"1314",1.59123693737701e-52,"Elmo1","UP","excitatory.neurons"
"1315",2.1873554203348e-52,"Cers6","DOWN","excitatory.neurons"
"1316",2.38247673532385e-52,"Plppr5","DOWN","excitatory.neurons"
"1317",2.52411631287048e-52,"Cntn6","DOWN","excitatory.neurons"
"1318",2.68917792247918e-52,"Khdrbs2","UP","excitatory.neurons"
"1319",3.15313582879873e-52,"Rgl1","DOWN","excitatory.neurons"
"1320",3.68572527245393e-52,"Ogt","UP","excitatory.neurons"
"1321",7.38637389360143e-52,"Srgap3","DOWN","excitatory.neurons"
"1322",8.20174477168627e-52,"mt-Atp6","DOWN","excitatory.neurons"
"1323",1.00080057638684e-51,"Gm13684","UP","excitatory.neurons"
"1324",2.04592638322387e-51,"Foxn3","DOWN","excitatory.neurons"
"1325",2.29851980919698e-51,"Fnbp1l","UP","excitatory.neurons"
"1326",2.38794891449746e-51,"Catspere2","DOWN","excitatory.neurons"
"1327",3.45681771111217e-51,"Cntn5","DOWN","excitatory.neurons"
"1328",4.12739721275124e-51,"Etnk1","UP","excitatory.neurons"
"1329",4.80850093299488e-51,"Agtpbp1","DOWN","excitatory.neurons"
"1330",6.56338341774911e-51,"Rps6ka2","DOWN","excitatory.neurons"
"1331",1.08737402928776e-50,"Bin1","DOWN","excitatory.neurons"
"1332",1.51267155558502e-50,"Ptpn9","DOWN","excitatory.neurons"
"1333",1.77109098316445e-50,"Icam5","DOWN","excitatory.neurons"
"1334",2.94729414963794e-50,"Dgkd","DOWN","excitatory.neurons"
"1335",4.45648061420582e-50,"Kcna2","DOWN","excitatory.neurons"
"1336",9.07397893678597e-50,"Crebbp","DOWN","excitatory.neurons"
"1337",1.20245599324621e-49,"Hnrnpll","DOWN","excitatory.neurons"
"1338",2.15442626550871e-49,"Tbl1x","DOWN","excitatory.neurons"
"1339",2.50920700471447e-49,"Gm16183","UP","excitatory.neurons"
"1340",2.52963346720131e-49,"Bsn","DOWN","excitatory.neurons"
"1341",2.63167599641323e-49,"Rmdn1","UP","excitatory.neurons"
"1342",3.56021975510173e-49,"Far1os","UP","excitatory.neurons"
"1343",3.83875795879661e-49,"Purg","DOWN","excitatory.neurons"
"1344",4.76608089313113e-49,"Rock2","DOWN","excitatory.neurons"
"1345",9.90847072741168e-49,"Dync1i1","DOWN","excitatory.neurons"
"1346",1.11404475414997e-48,"Ptprj","DOWN","excitatory.neurons"
"1347",2.35226963664237e-48,"Nufip2","DOWN","excitatory.neurons"
"1348",2.99380845492491e-48,"Whrn","DOWN","excitatory.neurons"
"1349",3.28137477733483e-48,"Gm3294","UP","excitatory.neurons"
"1350",5.69861062368611e-48,"Sept11","UP","excitatory.neurons"
"1351",8.21661110545574e-48,"Kcnq3","DOWN","excitatory.neurons"
"1352",1.20717316342906e-47,"Ndrg3","UP","excitatory.neurons"
"1353",1.56099470861135e-47,"Gramd1b","DOWN","excitatory.neurons"
"1354",1.66209637336912e-47,"Traf3","DOWN","excitatory.neurons"
"1355",2.25695315584561e-47,"mt-Cytb","DOWN","excitatory.neurons"
"1356",2.54319659923951e-47,"4632427E13Rik","UP","excitatory.neurons"
"1357",3.03047347392665e-47,"Cacna2d3","UP","excitatory.neurons"
"1358",3.90012949024939e-47,"Tbc1d1","DOWN","excitatory.neurons"
"1359",4.08670771539729e-47,"Ctdspl","DOWN","excitatory.neurons"
"1360",5.65896251955932e-47,"Dkk3","DOWN","excitatory.neurons"
"1361",6.3493869653744e-47,"Sv2a","DOWN","excitatory.neurons"
"1362",6.66392417269733e-47,"Esyt2","DOWN","excitatory.neurons"
"1363",7.07749760765544e-47,"Gm26911","UP","excitatory.neurons"
"1364",2.33143651678754e-46,"Sh3rf1","DOWN","excitatory.neurons"
"1365",2.91035824834777e-46,"Acvr2a","DOWN","excitatory.neurons"
"1366",4.24663845846405e-46,"1700085D07Rik","UP","excitatory.neurons"
"1367",5.69306165888499e-46,"Gm35161","UP","excitatory.neurons"
"1368",7.65923645339544e-46,"Dmd","UP","excitatory.neurons"
"1369",7.87033092363691e-46,"Stmn2","DOWN","excitatory.neurons"
"1370",8.21956747448403e-46,"Gm20642","UP","excitatory.neurons"
"1371",9.77461731590931e-46,"Tmeff2","DOWN","excitatory.neurons"
"1372",1.17542724102993e-45,"Mgll","DOWN","excitatory.neurons"
"1373",1.3552383746085e-45,"Umad1","UP","excitatory.neurons"
"1374",2.51865091202613e-45,"Gabra1","UP","excitatory.neurons"
"1375",3.58489345313458e-45,"Ipcef1","DOWN","excitatory.neurons"
"1376",3.77203180876083e-45,"Gm48321","UP","excitatory.neurons"
"1377",3.92717886085991e-45,"Itgav","UP","excitatory.neurons"
"1378",5.05510763343744e-45,"Sdk2","DOWN","excitatory.neurons"
"1379",5.63964104299416e-45,"Cplx2","DOWN","excitatory.neurons"
"1380",6.1351343149047e-45,"Rps6ka5","DOWN","excitatory.neurons"
"1381",1.24870249250736e-44,"4930447C04Rik","UP","excitatory.neurons"
"1382",2.51254866483402e-44,"Plcxd3","DOWN","excitatory.neurons"
"1383",3.18913182862446e-44,"Fap","UP","excitatory.neurons"
"1384",3.22494314114724e-44,"Gpm6b","UP","excitatory.neurons"
"1385",4.29068326126582e-44,"Kcnc2","UP","excitatory.neurons"
"1386",4.70650467207895e-44,"Slit2","UP","excitatory.neurons"
"1387",5.14019279490994e-44,"Utrn","DOWN","excitatory.neurons"
"1388",1.30173955703205e-43,"Npas2","UP","excitatory.neurons"
"1389",1.37049279284861e-43,"Vgll4","UP","excitatory.neurons"
"1390",1.45314302583355e-43,"2210408I21Rik","DOWN","excitatory.neurons"
"1391",1.72339713958168e-43,"Nrg1","DOWN","excitatory.neurons"
"1392",2.809729047966e-43,"Gm26749","UP","excitatory.neurons"
"1393",3.06174012936376e-43,"4930467D21Rik","DOWN","excitatory.neurons"
"1394",4.29172036007421e-43,"Slc1a2","UP","excitatory.neurons"
"1395",6.88268067072264e-43,"Csrnp3","UP","excitatory.neurons"
"1396",7.87077788184403e-43,"Sept6","UP","excitatory.neurons"
"1397",1.13592124658645e-42,"Slc35f3","DOWN","excitatory.neurons"
"1398",1.80618394821821e-42,"Caln1","DOWN","excitatory.neurons"
"1399",2.24523910963203e-42,"Ascc3","UP","excitatory.neurons"
"1400",2.50327240112462e-42,"Nfatc3","UP","excitatory.neurons"
"1401",2.51116973329533e-42,"Cacna2d1","UP","excitatory.neurons"
"1402",1.34645974489473e-41,"Schip1","DOWN","excitatory.neurons"
"1403",1.62073434265245e-41,"Arhgef9","UP","excitatory.neurons"
"1404",2.30163124374583e-41,"Gabrb1","UP","excitatory.neurons"
"1405",4.99203622007777e-41,"Fmn1","DOWN","excitatory.neurons"
"1406",5.82652883258723e-41,"Ano3","UP","excitatory.neurons"
"1407",7.26090055992429e-41,"Robo3","UP","excitatory.neurons"
"1408",1.30895735407373e-40,"Snhg20","UP","excitatory.neurons"
"1409",2.26095081905758e-40,"Rtn4","DOWN","excitatory.neurons"
"1410",2.85652343689048e-40,"Galnt18","DOWN","excitatory.neurons"
"1411",2.89901560260377e-40,"Ntrk2","DOWN","excitatory.neurons"
"1412",3.04928476136819e-40,"Ptchd4","UP","excitatory.neurons"
"1413",3.25849195513999e-40,"Nedd4","DOWN","excitatory.neurons"
"1414",4.65237260104776e-40,"Runx1t1","UP","excitatory.neurons"
"1415",5.71127775963958e-40,"Rbm28","UP","excitatory.neurons"
"1416",8.03551362538521e-40,"Igf1r","DOWN","excitatory.neurons"
"1417",2.37580401980144e-39,"Rasgrf2","DOWN","excitatory.neurons"
"1418",3.96529699912358e-39,"Lin28b","UP","excitatory.neurons"
"1419",4.05932189116904e-39,"Limch1","DOWN","excitatory.neurons"
"1420",5.04307051213088e-39,"Nhsl2","DOWN","excitatory.neurons"
"1421",6.28777684301827e-39,"Ryr3","DOWN","excitatory.neurons"
"1422",6.40550526613411e-39,"Syt16","UP","excitatory.neurons"
"1423",6.89546840304661e-39,"B230217C12Rik","UP","excitatory.neurons"
"1424",1.16241841227326e-38,"Slc24a3","UP","excitatory.neurons"
"1425",1.19026502379699e-38,"R3hdm2","UP","excitatory.neurons"
"1426",2.00498527801574e-38,"Osbpl1a","UP","excitatory.neurons"
"1427",3.65381841333396e-38,"Asph","UP","excitatory.neurons"
"1428",5.11494246276286e-38,"Klhl1","UP","excitatory.neurons"
"1429",5.57539182031268e-38,"Lars2","DOWN","excitatory.neurons"
"1430",1.03592088244794e-37,"Gm37240","UP","excitatory.neurons"
"1431",1.05692428951795e-37,"Rims1","UP","excitatory.neurons"
"1432",1.534864716521e-37,"Atf6","UP","excitatory.neurons"
"1433",4.58249403369645e-37,"Gabrb2","UP","excitatory.neurons"
"1434",7.43428321934091e-37,"Cep85l","UP","excitatory.neurons"
"1435",1.41140271920053e-36,"Prcp","UP","excitatory.neurons"
"1436",1.51776520125866e-36,"Brd9","UP","excitatory.neurons"
"1437",3.36283299345567e-36,"Ablim2","DOWN","excitatory.neurons"
"1438",3.37660305386605e-36,"Gm49003","UP","excitatory.neurons"
"1439",1.70422591911965e-35,"Gsg1l","DOWN","excitatory.neurons"
"1440",2.00124746148746e-35,"Setbp1","UP","excitatory.neurons"
"1441",2.15695690114356e-35,"L3mbtl3","UP","excitatory.neurons"
"1442",2.71256431385007e-35,"Epha10","UP","excitatory.neurons"
"1443",3.53735758147778e-35,"Gm33228","DOWN","excitatory.neurons"
"1444",4.39460544800699e-35,"Sik3","DOWN","excitatory.neurons"
"1445",5.38072744883604e-35,"Ddhd2","UP","excitatory.neurons"
"1446",1.20955108263747e-34,"Lrrk2","DOWN","excitatory.neurons"
"1447",1.48600445530253e-34,"Grm3","UP","excitatory.neurons"
"1448",1.52701891751661e-34,"Pcdh10","UP","excitatory.neurons"
"1449",1.82503851576047e-34,"2010300C02Rik","DOWN","excitatory.neurons"
"1450",3.14616188002972e-34,"Calm1","DOWN","excitatory.neurons"
"1451",3.5826180832169e-34,"Atad2","UP","excitatory.neurons"
"1452",5.61017626957304e-34,"Dcx","UP","excitatory.neurons"
"1453",1.17718268932315e-33,"Gm13883","UP","excitatory.neurons"
"1454",1.25012302398734e-33,"Ddit4l","UP","excitatory.neurons"
"1455",1.25704948556096e-33,"Zfpm2","UP","excitatory.neurons"
"1456",2.90102159518139e-33,"Dennd1b","DOWN","excitatory.neurons"
"1457",3.03507322640355e-33,"Cdh8","UP","excitatory.neurons"
"1458",3.81415114899975e-33,"Mtus2","UP","excitatory.neurons"
"1459",6.66009300870633e-33,"Pid1","DOWN","excitatory.neurons"
"1460",7.1223053084227e-33,"Gm20063","UP","excitatory.neurons"
"1461",9.48076923360155e-33,"Rtn4rl1","DOWN","excitatory.neurons"
"1462",1.14815971919556e-32,"Plxdc2","UP","excitatory.neurons"
"1463",1.80224527223709e-32,"6430590A07Rik","UP","excitatory.neurons"
"1464",4.55729269235275e-32,"B230209E15Rik","UP","excitatory.neurons"
"1465",4.91518427126169e-32,"Vxn","DOWN","excitatory.neurons"
"1466",1.24726059281293e-31,"Kcnt2","UP","excitatory.neurons"
"1467",1.28020961143303e-31,"Pcsk5","DOWN","excitatory.neurons"
"1468",1.63400547422031e-31,"AC149090.1","UP","excitatory.neurons"
"1469",1.98164872095509e-31,"Cd2ap","UP","excitatory.neurons"
"1470",1.99032911421216e-31,"Dscaml1","DOWN","excitatory.neurons"
"1471",3.70498171015303e-31,"Rps6ka3","UP","excitatory.neurons"
"1472",5.14380240226057e-31,"mt-Co2","DOWN","excitatory.neurons"
"1473",5.17550228449991e-31,"Lmtk2","UP","excitatory.neurons"
"1474",1.24095965999689e-30,"Tenm1","DOWN","excitatory.neurons"
"1475",1.7054803328436e-30,"Bdnf","UP","excitatory.neurons"
"1476",1.7094095663437e-30,"Gm17202","UP","excitatory.neurons"
"1477",1.99392225095057e-30,"Tenm3","UP","excitatory.neurons"
"1478",2.38385169271858e-30,"Nrf1","UP","excitatory.neurons"
"1479",3.96249905780875e-30,"Plcb4","UP","excitatory.neurons"
"1480",4.08629308825302e-30,"4930415C11Rik","UP","excitatory.neurons"
"1481",5.36007472417744e-30,"Dgkb","UP","excitatory.neurons"
"1482",1.20889131725845e-29,"Rbfox1","DOWN","excitatory.neurons"
"1483",1.38005300388068e-29,"Slit3","DOWN","excitatory.neurons"
"1484",5.29788402024268e-29,"Nr3c1","UP","excitatory.neurons"
"1485",9.40275312418269e-29,"Msra","UP","excitatory.neurons"
"1486",1.18678095080356e-28,"Brip1os","UP","excitatory.neurons"
"1487",1.68960541991377e-28,"Akap13","UP","excitatory.neurons"
"1488",1.81495800813707e-28,"Tut4","UP","excitatory.neurons"
"1489",3.12055888352055e-28,"Sidt1","DOWN","excitatory.neurons"
"1490",3.1575870561533e-28,"Rcan2","DOWN","excitatory.neurons"
"1491",3.19425991459729e-28,"Hs3st4","DOWN","excitatory.neurons"
"1492",4.36883210157388e-28,"Klf7","UP","excitatory.neurons"
"1493",4.63358792949606e-28,"Lamp5","UP","excitatory.neurons"
"1494",6.43625687296135e-28,"Etfa","UP","excitatory.neurons"
"1495",7.81620096512985e-28,"Abcd2","UP","excitatory.neurons"
"1496",9.37571966279232e-28,"Neto2","DOWN","excitatory.neurons"
"1497",1.27097332714133e-27,"Gmeb2","UP","excitatory.neurons"
"1498",1.42268177648414e-27,"A830082K12Rik","UP","excitatory.neurons"
"1499",1.54887750311485e-27,"Gm5149","UP","excitatory.neurons"
"1500",1.72173581504226e-27,"Trpc5","UP","excitatory.neurons"
"1501",3.89698860861954e-27,"Thrb","UP","excitatory.neurons"
"1502",5.13126925626602e-27,"Gm43376","UP","excitatory.neurons"
"1503",6.91101083453731e-27,"Zmat4","UP","excitatory.neurons"
"1504",1.37871553425745e-26,"Inf2","UP","excitatory.neurons"
"1505",1.4230999284859e-26,"mt-Co1","DOWN","excitatory.neurons"
"1506",1.50904682845007e-26,"Fgfr2","UP","excitatory.neurons"
"1507",1.90258442429936e-26,"Plcl1","DOWN","excitatory.neurons"
"1508",3.1430040109584e-26,"Arhgap10","UP","excitatory.neurons"
"1509",3.5573840193334e-26,"Srsf7","UP","excitatory.neurons"
"1510",6.44726321856764e-26,"Ext1","UP","excitatory.neurons"
"1511",1.13126785446953e-25,"Tcf25","UP","excitatory.neurons"
"1512",1.2022684590018e-25,"Nell1os","UP","excitatory.neurons"
"1513",1.53087824681956e-25,"Osbpl3","UP","excitatory.neurons"
"1514",1.56152189206121e-25,"Numb","UP","excitatory.neurons"
"1515",1.78701224433348e-25,"6530403H02Rik","DOWN","excitatory.neurons"
"1516",2.26736037247177e-25,"Cpsf6","UP","excitatory.neurons"
"1517",2.91989097580261e-25,"Immp1l","UP","excitatory.neurons"
"1518",2.92866579822267e-25,"Gm17171","UP","excitatory.neurons"
"1519",3.00969622645141e-25,"Serpinb6a","UP","excitatory.neurons"
"1520",3.20639908642114e-25,"Lrrtm3","DOWN","excitatory.neurons"
"1521",4.0050424835902e-25,"Gm12371","UP","excitatory.neurons"
"1522",5.25972666095239e-25,"E530011L22Rik","UP","excitatory.neurons"
"1523",5.53152287361166e-25,"Gm15594","UP","excitatory.neurons"
"1524",6.53576250303264e-25,"Gm27032","UP","excitatory.neurons"
"1525",6.9546158134432e-25,"Ppm1l","UP","excitatory.neurons"
"1526",8.30706911759234e-25,"Meis2","UP","excitatory.neurons"
"1527",9.12185636021253e-25,"Gm16351","UP","excitatory.neurons"
"1528",1.08711224056648e-24,"Evc2","UP","excitatory.neurons"
"1529",1.31325126232609e-24,"Brinp3","UP","excitatory.neurons"
"1530",1.61818493628769e-24,"Exd2","UP","excitatory.neurons"
"1531",1.91264198261986e-24,"Foxp1","UP","excitatory.neurons"
"1532",1.92710006474048e-24,"Pcp4","DOWN","excitatory.neurons"
"1533",1.93054111680242e-24,"Cdh20","UP","excitatory.neurons"
"1534",2.3404619163839e-24,"P3h3","UP","excitatory.neurons"
"1535",2.47635709352382e-24,"Snx7","UP","excitatory.neurons"
"1536",2.72840480278732e-24,"Zfp385b","UP","excitatory.neurons"
"1537",3.22053310922507e-24,"Lrrtm4","DOWN","excitatory.neurons"
"1538",3.6520971937072e-24,"Frmd5","UP","excitatory.neurons"
"1539",3.9180170864884e-24,"mt-Co3","DOWN","excitatory.neurons"
"1540",4.41781368993712e-24,"Npnt","UP","excitatory.neurons"
"1541",4.89777657825037e-24,"Nell1","UP","excitatory.neurons"
"1542",4.92138551962298e-24,"Hcn1","UP","excitatory.neurons"
"1543",5.06387860431666e-24,"Man1a","UP","excitatory.neurons"
"1544",1.26780223215792e-23,"Ephx4","UP","excitatory.neurons"
"1545",1.65456225919628e-23,"Prr16","DOWN","excitatory.neurons"
"1546",2.77042025165976e-23,"Gpc6","UP","excitatory.neurons"
"1547",3.72126918629697e-23,"Chsy3","UP","excitatory.neurons"
"1548",4.34911564398306e-23,"Gm30382","UP","excitatory.neurons"
"1549",4.42182367696975e-23,"Tlk1","UP","excitatory.neurons"
"1550",5.00147020605301e-23,"Gm21798","UP","excitatory.neurons"
"1551",5.1804304715327e-23,"Kcnv1","UP","excitatory.neurons"
"1552",6.08708495141735e-23,"Adgrl2","UP","excitatory.neurons"
"1553",6.46643146520535e-23,"Kcnh5","UP","excitatory.neurons"
"1554",9.12857811246707e-23,"1700111E14Rik","UP","excitatory.neurons"
"1555",1.42357385834919e-22,"Sigmar1","UP","excitatory.neurons"
"1556",1.60391535419432e-22,"Ercc6l2","UP","excitatory.neurons"
"1557",2.1643056144008e-22,"Exph5","UP","excitatory.neurons"
"1558",2.81072488611461e-22,"Trpm3","DOWN","excitatory.neurons"
