"","p_val_adj","gene","diffexpressed","celltype"
"22674",3.32647028839014e-08,"Enox2","UP","PST"
"22675",3.86669587306232e-08,"Gm39033","DOWN","PST"
"22676",3.96769330151203e-08,"Gys1","UP","PST"
"22677",4.04074099779878e-08,"Irs2","UP","PST"
"22678",4.06925317286189e-08,"Reln","DOWN","PST"
"22679",4.13347115194745e-08,"Retreg1","DOWN","PST"
"22680",4.25567088080263e-08,"Carf","UP","PST"
"22681",4.25828778372579e-08,"Nprl3","UP","PST"
"22682",4.60811985193725e-08,"Sycp3","DOWN","PST"
"22683",4.76701821588092e-08,"Dph6","UP","PST"
"22684",5.39263138005402e-08,"Car2","UP","PST"
"22685",5.53642351817307e-08,"Dnah7b","UP","PST"
"22686",5.98754554133788e-08,"Keg1","UP","PST"
"22687",6.00368016683001e-08,"Dhx36","UP","PST"
"22688",6.08434566355172e-08,"Rgl3","UP","PST"
"22689",6.10497783436177e-08,"Sigirr","UP","PST"
"22690",6.4059137258058e-08,"Ice2","UP","PST"
"22691",6.43916550464682e-08,"Cdk8","UP","PST"
"22692",6.89578809598688e-08,"Slc9a6","UP","PST"
"22693",7.19854597736975e-08,"Spice1","UP","PST"
"22694",8.31567194343683e-08,"Snx1","UP","PST"
"22695",8.76733201230169e-08,"Ccdc114","UP","PST"
"22696",8.95718534025343e-08,"Gsdme","UP","PST"
"22697",9.20500216822742e-08,"Zup1","UP","PST"
"22698",1.06903489831227e-07,"Pecr","UP","PST"
"22699",1.09701518718255e-07,"Tfdp2","UP","PST"
"22700",1.10334343392938e-07,"Apbb1ip","UP","PST"
"22701",1.110657493472e-07,"Pantr1","UP","PST"
"22702",1.13310852492247e-07,"Cat","UP","PST"
"22703",1.14711908896478e-07,"Cep89","UP","PST"
"22704",1.17802365962725e-07,"Dek","UP","PST"
"22705",1.30860928737455e-07,"Smo","UP","PST"
"22706",1.40461606213819e-07,"Lurap1l","UP","PST"
"22707",1.57077242496348e-07,"Tex2","UP","PST"
"22708",1.64985144568849e-07,"Snx9","UP","PST"
"22709",1.65200951238903e-07,"Pigr","UP","PST"
"22710",1.72468849514576e-07,"Gm15348","UP","PST"
"22711",1.76230053238644e-07,"Nceh1","UP","PST"
"22712",1.77738497290722e-07,"Dab2ip","UP","PST"
"22713",1.86344399493797e-07,"Ica1","UP","PST"
"22714",2.0479487601341e-07,"A930007I19Rik","UP","PST"
"22715",2.10947544013545e-07,"Stard5","UP","PST"
"22716",2.23231372725203e-07,"Pld1","UP","PST"
"22717",2.36054715767399e-07,"Ube2u","UP","PST"
"22718",2.36447512711374e-07,"Ift57","UP","PST"
"22719",3.09369254549579e-07,"Lrrc28","DOWN","PST"
"22720",3.19593457344639e-07,"Gm44040","UP","PST"
"22721",3.32702533644674e-07,"Smchd1","UP","PST"
"22722",3.57991225876514e-07,"Mrpl33","UP","PST"
"22723",3.65037272478103e-07,"Pdzk1ip1","UP","PST"
"22724",3.7900385445438e-07,"Cox7b","UP","PST"
"22725",4.09424756269453e-07,"Sbf2","UP","PST"
"22726",4.14354881022926e-07,"Mfsd1","UP","PST"
"22727",4.25112227515508e-07,"Calml4","UP","PST"
"22728",4.28308310379153e-07,"Gm15860","DOWN","PST"
"22729",4.2928188320998e-07,"Adgra3","DOWN","PST"
"22730",4.35980714232794e-07,"Hoxa7","UP","PST"
"22731",4.49902806897769e-07,"Alms1","UP","PST"
"22732",4.52434054848583e-07,"Ptpn9","UP","PST"
"22733",4.544035883983e-07,"Rprd1a","UP","PST"
"22734",4.55907785442181e-07,"Gm36388","UP","PST"
"22735",4.69684881102869e-07,"Cd47","UP","PST"
"22736",4.72258719714698e-07,"Dnajc3","DOWN","PST"
"22737",4.80801644917129e-07,"Atp11b","UP","PST"
"22738",5.0992285430617e-07,"Nfs1","UP","PST"
"22739",5.18902459369281e-07,"Ppp2r5a","UP","PST"
"22740",5.50946680184693e-07,"Abtb2","UP","PST"
"22741",5.85529783143756e-07,"Abcg2","UP","PST"
"22742",6.01492453741841e-07,"Ubr1","UP","PST"
"22743",6.1721046421801e-07,"Zkscan1","UP","PST"
"22744",7.03640019947169e-07,"Fam149b","UP","PST"
"22745",7.29342582497906e-07,"Ppm1l","DOWN","PST"
"22746",7.52145910146767e-07,"Map3k13","UP","PST"
"22747",7.55506444367116e-07,"Uroc1","UP","PST"
"22748",8.0789829964178e-07,"BC052040","UP","PST"
"22749",8.18192767731144e-07,"Slc15a2","DOWN","PST"
"22750",8.25233978251729e-07,"Cacnb4","UP","PST"
"22751",8.94092244301603e-07,"Lpin2","DOWN","PST"
"22752",1.01356291648775e-06,"Smurf2","UP","PST"
"22753",1.04724503158533e-06,"Hnrnpr","UP","PST"
"22754",1.12143873533929e-06,"Myo5b","UP","PST"
"22755",1.20855275123416e-06,"Map3k3","UP","PST"
"22756",1.27558295356455e-06,"1810026B05Rik","UP","PST"
"22757",1.32017222264544e-06,"Cfl2","UP","PST"
"22758",1.40534635050141e-06,"Rest","UP","PST"
"22759",1.41936148388942e-06,"Rps15a","UP","PST"
"22760",1.47180215901406e-06,"Slc38a9","UP","PST"
"22761",1.50980167808102e-06,"Zfp652","UP","PST"
"22762",1.51627482737786e-06,"Eefsec","UP","PST"
"22763",1.52935568239377e-06,"B230118H07Rik","UP","PST"
"22764",1.53457742501661e-06,"Gm15396","UP","PST"
"22765",1.5651588908566e-06,"Glrx3","UP","PST"
"22766",1.63908438169397e-06,"AI480526","UP","PST"
"22767",1.70976302029114e-06,"Slc25a17","DOWN","PST"
"22768",2.07169309874272e-06,"As3mt","UP","PST"
"22769",2.16363463947263e-06,"Asxl1","UP","PST"
"22770",2.20412274977781e-06,"Invs","UP","PST"
"22771",2.25570054980423e-06,"Mocos","UP","PST"
"22772",2.58484515991058e-06,"Aldh9a1","UP","PST"
"22773",2.5933861598143e-06,"Ulk2","UP","PST"
"22774",2.63867657671703e-06,"Fancc","UP","PST"
"22775",2.64372497530177e-06,"Strada","UP","PST"
"22776",2.82525074641124e-06,"Acbd4","UP","PST"
"22777",3.23967835928946e-06,"Ccs","UP","PST"
"22778",3.29619947703606e-06,"Etfdh","UP","PST"
"22779",3.34104367760314e-06,"Lpar3","UP","PST"
"22780",3.40873308486511e-06,"Gatb","UP","PST"
"22781",3.67694154930127e-06,"Apex2","UP","PST"
"22782",4.23702144475551e-06,"Rbpj","UP","PST"
"22783",4.70820919862148e-06,"Rps7","UP","PST"
"22784",4.88167437651832e-06,"Sfxn5","UP","PST"
"22785",5.09344815326105e-06,"Prkar2a","UP","PST"
"22786",5.56131676142604e-06,"Hoxa9","UP","PST"
"22787",5.767470414072e-06,"Ext2","UP","PST"
"22788",6.01907639202504e-06,"Mnat1","UP","PST"
"22789",6.58869790571094e-06,"Ift43","UP","PST"
"22790",6.80404398482053e-06,"Dnajc19","UP","PST"
"22791",6.82320161903054e-06,"Rnf38","UP","PST"
"22792",6.82574466025426e-06,"Myh14","UP","PST"
"22793",6.90266777113342e-06,"Cbs","UP","PST"
"22794",7.07021738968827e-06,"Tm7sf3","UP","PST"
"22795",7.59543383292559e-06,"Ptpn12","DOWN","PST"
"22796",7.94540078109061e-06,"Srd5a2","DOWN","PST"
"22797",8.34356902354718e-06,"E2f5","UP","PST"
"22798",8.48742795246713e-06,"Hdac6","UP","PST"
"22799",9.17681027517436e-06,"Sirt3","UP","PST"
"22800",9.45564782301233e-06,"Fryl","UP","PST"
"22801",9.54710683318509e-06,"Ninl","UP","PST"
"22802",9.86012660663119e-06,"Rpap2","UP","PST"
"22803",1.0408559328564e-05,"Hltf","UP","PST"
"22804",1.04363852298823e-05,"Ikbkb","UP","PST"
"22805",1.11499569457886e-05,"Mtm1","UP","PST"
"22806",1.17366115057597e-05,"Krit1","UP","PST"
"22807",1.29619289935988e-05,"Rnf217","UP","PST"
"22808",1.31711817606174e-05,"Mpp6","UP","PST"
"22809",1.32279676173374e-05,"Entpd5","UP","PST"
"22810",1.472797843578e-05,"G0s2","UP","PST"
"22811",1.53990545500896e-05,"Stat5b","UP","PST"
"22812",1.72695605676637e-05,"Ttc7","DOWN","PST"
"22813",1.85946980270491e-05,"Armc8","UP","PST"
"22814",1.95331492071601e-05,"Arhgap12","UP","PST"
"22815",2.1544058239313e-05,"Sptan1","UP","PST"
"22816",2.22197193265306e-05,"Dram2","UP","PST"
"22817",2.23021305369024e-05,"Spata17","UP","PST"
"22818",2.40823869447481e-05,"Fam83g","DOWN","PST"
"22819",2.44413790961051e-05,"Shtn1","UP","PST"
"22820",2.59203398014318e-05,"Deptor","UP","PST"
"22821",2.843689736644e-05,"Zfp160","UP","PST"
"22822",2.90501440975424e-05,"Pou2f1","UP","PST"
"22823",2.97043853172556e-05,"Rida","UP","PST"
"22824",3.10012684394697e-05,"Stard4","UP","PST"
"22825",3.29050619772119e-05,"Mdn1","UP","PST"
"22826",3.36124556644359e-05,"Itprid2","UP","PST"
"22827",3.43822357543074e-05,"Scpep1","UP","PST"
"22828",3.52724856828501e-05,"Arl6ip5","UP","PST"
"22829",3.82548722144832e-05,"Phf14","UP","PST"
"22830",3.94134450342752e-05,"Pdzd8","UP","PST"
"22831",4.12899418567612e-05,"Zfp329","UP","PST"
"22832",4.40909920290618e-05,"Idi1","UP","PST"
"22833",4.60678768891768e-05,"Slc35b4","UP","PST"
"22834",4.80246530014627e-05,"Zfp398","UP","PST"
"22835",5.32394843495325e-05,"Daam1","UP","PST"
"22836",5.74538894263195e-05,"Ccser1","DOWN","PST"
"22837",6.01714689450876e-05,"Fem1c","UP","PST"
"22838",6.44655463084164e-05,"Pbrm1","UP","PST"
"22839",6.53601711471155e-05,"Neu1","UP","PST"
"22840",7.0696225656267e-05,"Fam214a","DOWN","PST"
"22841",7.91963942522468e-05,"Fuca1","UP","PST"
"22842",8.1694997102609e-05,"Ipo11","UP","PST"
"22843",8.50154730673031e-05,"Tgfbr1","UP","PST"
"22844",8.87461088110991e-05,"Gfm2","UP","PST"
"22845",8.98704306752261e-05,"Bdnf","UP","PST"
"22846",9.54739147180783e-05,"Nsd2","UP","PST"
"22847",9.84371853269345e-05,"Spred2","DOWN","PST"
"22848",0.000104568801947495,"Zzz3","UP","PST"
"22849",0.00011209491193961,"Slco1a6","DOWN","PST"
"22850",0.000117765427253446,"Hs2st1","UP","PST"
"22851",0.000120050873023872,"Parva","UP","PST"
"22852",0.000125786000651078,"Rpl10a","UP","PST"
"22853",0.000130799420329476,"Tjp1","UP","PST"
"22854",0.000138363834106208,"Tuba4a","UP","PST"
"22855",0.00014323173346021,"P3h2","UP","PST"
"22856",0.000149067395371307,"Ccdc58","UP","PST"
"22857",0.000152012734594689,"Zscan26","UP","PST"
"22858",0.000163683941468433,"Cdh2","UP","PST"
"22859",0.000167625894404916,"Dbi","UP","PST"
"22860",0.000183613597442503,"Slc39a11","UP","PST"
"22861",0.000184490380309042,"Cpd","UP","PST"
"22862",0.000186117407485444,"Map3k15","UP","PST"
"22863",0.000186430512857564,"Slc22a2","UP","PST"
"22864",0.000192650786222876,"Xrcc5","UP","PST"
"22865",0.000209639760839453,"Dnajc12","UP","PST"
"22866",0.000212633182330656,"Celf2","UP","PST"
"22867",0.000215943611729534,"Tbc1d12","UP","PST"
"22868",0.000222249900596167,"Mcc","UP","PST"
"22869",0.000223068688451073,"Cenpc1","UP","PST"
"22870",0.000229692839033193,"Slc17a5","UP","PST"
"22871",0.000264022366108291,"Reep5","UP","PST"
"22872",0.000273210727790293,"Acox3","DOWN","PST"
"22873",0.000280465605199318,"Zfp809","UP","PST"
"22874",0.000308767637441413,"Eml6","UP","PST"
"22875",0.000328678342671886,"Foxn3","DOWN","PST"
"22876",0.000358734061336527,"Id2","UP","PST"
"22877",0.000360885718922454,"Dmxl2","UP","PST"
"22878",0.000371660594656734,"Rapgef6","UP","PST"
"22879",0.000404896438770468,"Setd3","UP","PST"
"22880",0.000429650882885245,"Bmt2","UP","PST"
"22881",0.000440030876022834,"Lims1","UP","PST"
"22882",0.000451094087220981,"Acad8","UP","PST"
"22883",0.000490169214209388,"H2afj","UP","PST"
"22884",0.000507712739570394,"Abca3","UP","PST"
"22885",0.000641444783256164,"Rps27a","UP","PST"
"22886",0.000680930335135334,"Prmt3","UP","PST"
"22887",0.000702544289514679,"Col6a6","UP","PST"
"22888",0.00070432432016342,"Arap2","UP","PST"
"22889",0.000727735525149822,"Sipa1l1","UP","PST"
"22890",0.000747727128146744,"Ddx10","UP","PST"
"22891",0.000757549311899207,"Ift122","UP","PST"
"22892",0.000957860304694044,"Cplane1","UP","PST"
"22893",0.00101361214276532,"Cask","UP","PST"
"22894",0.00128687409392386,"Lncppara","UP","PST"
"22895",0.00132849264837315,"Chd4","UP","PST"
"22896",0.00137603014833225,"BC049987","UP","PST"
"22897",0.00150641608226391,"Slc16a2","UP","PST"
"22898",0.00152047131434805,"Tuft1","UP","PST"
"22899",0.00157196346499591,"Rpl35a","UP","PST"
"22900",0.00166089481310882,"Abcc5","UP","PST"
"22901",0.00176753201929663,"Inpp5a","UP","PST"
"22902",0.00177061161219032,"Hs6st2","UP","PST"
"22903",0.00178392136145922,"Aldh2","UP","PST"
"22904",0.00197129751565744,"1700012D14Rik","UP","PST"
"22905",0.00201512429877916,"Gm49542","UP","PST"
"22906",0.00205153804550175,"Cnot6l","UP","PST"
"22907",0.00205221246372321,"Eif2s3y","UP","PST"
"22908",0.00209360844583083,"Galk2","UP","PST"
"22909",0.00219147931577153,"BC004004","UP","PST"
"22910",0.00241875430747062,"Rasa1","UP","PST"
"22911",0.00283820707128922,"G3bp2","UP","PST"
"22912",0.00305713536584144,"Comt","UP","PST"
"22913",0.00325815725122766,"Atp6v0b","UP","PST"
"22914",0.00416552275384877,"Cit","UP","PST"
"22915",0.00423749197028397,"Rab21","UP","PST"
"22916",0.00428029648460076,"Jund","UP","PST"
"22917",0.00451942555733069,"Hoxb3os","UP","PST"
"22918",0.00459031113918046,"Brms1l","UP","PST"
"22919",0.00496123611984011,"Cda","UP","PST"
"22920",0.00501016626647288,"Pja2","UP","PST"
"22921",0.00504081631562336,"Jpx","UP","PST"
"22922",0.00504576404979678,"Camk2d","UP","PST"
"22923",0.00545993565792633,"Mtr","UP","PST"
"22924",0.00569592679508754,"Gm42047","UP","PST"
"22925",0.0058931866807132,"Ddx3x","UP","PST"
"22926",0.00623293468683012,"Nedd4l","UP","PST"
"22927",0.00667175193606658,"Spink1","UP","PST"
"22928",0.0066730173147752,"Rpl29","UP","PST"
"22929",0.00704530699159389,"Ttc14","UP","PST"
"22930",0.00752371068797853,"Epb41l3","UP","PST"
"22931",0.00840016690793963,"Schip1","UP","PST"
"22932",0.00855127007669243,"Pnpla6","UP","PST"
"22933",0.00918884063916901,"Ncl","UP","PST"
"22934",0.0228666064997868,"Chchd2","UP","PST"
"22935",0.0234331841484241,"Atp5b","UP","PST"
"22936",0.0260266525295968,"Slc9a8","UP","PST"
"22937",0.0266685360936638,"Odf2l","UP","PST"
"22938",0.0278842342936125,"Fmr1","UP","PST"
"22939",0.0282961604227677,"Amn1","UP","PST"
"22940",0.0305018209194585,"Hmgb1","UP","PST"
"22941",0.0314799820721994,"Hipk2","UP","PST"
"22942",0.0315132983084433,"Nfe2l1","UP","PST"
"22943",0.0319177121957097,"Rpl37","UP","PST"
"22944",0.032004102075108,"Rpl36a","UP","PST"
"22945",0.032632335768061,"Rpl23","UP","PST"
"22946",0.03660132079279,"Slco4c1","UP","PST"
"22947",0.0414481802605588,"Srsf2","UP","PST"
"22948",0.0436723360023454,"Gnai3","UP","PST"
"22949",0.0441748177907061,"Etfa","UP","PST"
"22950",0.046085868015645,"Cks2","UP","PST"
"22951",0.0483846686281899,"Camkmt","UP","PST"
"22952",0.0508949935726921,"Prdx1","NO","PST"
"22953",0.0655178078186242,"Senp7","NO","PST"
"22954",0.0671552151859441,"Phlpp1","NO","PST"
"22955",0.0779283474566048,"Glcci1","NO","PST"
"22956",0.0907653089494684,"Uqcrfs1","NO","PST"
"22957",0.0915588236689698,"Calm2","NO","PST"
"22958",0.109870094908802,"Cbfb","NO","PST"
"22959",0.132077906200938,"Smc6","NO","PST"
"22960",0.156253554198143,"Pdxdc1","NO","PST"
"22961",0.170487240882974,"Srgap2","NO","PST"
"22962",0.197994547310839,"Gm49708","NO","PST"
"22963",0.22119375733914,"H3f3a","NO","PST"
"22964",0.273770813743359,"Wnk1","NO","PST"
"22965",0.297142822970664,"Fam184a","NO","PST"
"22966",0.311888334541045,"Stox2","NO","PST"
"22967",0.312153079450955,"Rps24","NO","PST"
"22968",0.336872524922022,"Dnajc15","NO","PST"
"22969",0.398108599544733,"Stk16","NO","PST"
"22970",0.423959664965933,"Rps10","NO","PST"
"22971",0.485791851107814,"Far1","NO","PST"
"22972",0.508589650344025,"Gli2","NO","PST"
"22973",1,"B4galt1","NO","PST"
"22974",1,"Ccl28","NO","PST"
"22975",1,"Ass1","NO","PST"
"22976",3.94686292816217e-07,"Zbtb16","DOWN","smooth_muscle_cells"
"22977",1.30706063474653e-06,"Pmepa1","DOWN","smooth_muscle_cells"
"22978",3.17208898801094e-06,"Foxo1","DOWN","smooth_muscle_cells"
"22979",1.03790462554853e-05,"Dcun1d3","DOWN","smooth_muscle_cells"
"22980",1.31837147054778e-05,"Pde3b","DOWN","smooth_muscle_cells"
"22981",1.66369634383299e-05,"Fam13a","DOWN","smooth_muscle_cells"
"22982",2.92238439180604e-05,"Cnnm2","DOWN","smooth_muscle_cells"
"22983",4.34950791797651e-05,"Prkce","DOWN","smooth_muscle_cells"
"22984",8.24326777144445e-05,"Fam214a","DOWN","smooth_muscle_cells"
"22985",0.000140048650764824,"Rgcc","DOWN","smooth_muscle_cells"
"22986",0.000158411069809172,"Fkbp5","DOWN","smooth_muscle_cells"
"22987",0.000161005451008469,"Umod","UP","smooth_muscle_cells"
"22988",0.000165053361179196,"Nampt","DOWN","smooth_muscle_cells"
"22989",0.000165492749208211,"Atl2","DOWN","smooth_muscle_cells"
"22990",0.000241122880113604,"Plin4","DOWN","smooth_muscle_cells"
"22991",0.000330132451654172,"Ppara","DOWN","smooth_muscle_cells"
"22992",0.000350199516711272,"Acss3","DOWN","smooth_muscle_cells"
"22993",0.000359778991740336,"Tns1","DOWN","smooth_muscle_cells"
"22994",0.000445372204351746,"4933406I18Rik","DOWN","smooth_muscle_cells"
"22995",0.000520972796987049,"Nploc4","DOWN","smooth_muscle_cells"
"22996",0.000648284917298185,"Cltrn","UP","smooth_muscle_cells"
"22997",0.000841091113427697,"Pfkfb3","DOWN","smooth_muscle_cells"
"22998",0.000862582017546578,"Il15ra","DOWN","smooth_muscle_cells"
"22999",0.00134545864881381,"Kap","UP","smooth_muscle_cells"
"23000",0.00134545864881381,"Gpx3","UP","smooth_muscle_cells"
"23001",0.00135849314039709,"Hivep2","DOWN","smooth_muscle_cells"
"23002",0.00188483164493504,"Clasp1","DOWN","smooth_muscle_cells"
"23003",0.00234325185075152,"Hp","DOWN","smooth_muscle_cells"
"23004",0.00274697205498734,"Pcsk6","DOWN","smooth_muscle_cells"
"23005",0.0027665850220377,"Ube2h","DOWN","smooth_muscle_cells"
"23006",0.00302212950668468,"Pparg","DOWN","smooth_muscle_cells"
"23007",0.00351037279073692,"Aoc3","DOWN","smooth_muscle_cells"
"23008",0.00380088742291861,"Prkar2b","DOWN","smooth_muscle_cells"
"23009",0.00398620120658173,"Slc12a1","UP","smooth_muscle_cells"
"23010",0.00642838376166364,"Lpin1","DOWN","smooth_muscle_cells"
"23011",0.00821556713539567,"Snrk","DOWN","smooth_muscle_cells"
"23012",0.00862883982897412,"Nfia","DOWN","smooth_muscle_cells"
"23013",0.00883770980852591,"Gpx1","UP","smooth_muscle_cells"
"23014",0.00906062012374926,"Tef","DOWN","smooth_muscle_cells"
"23015",0.0119287556961589,"Acsl1","DOWN","smooth_muscle_cells"
"23016",0.0136533739196266,"Per3","DOWN","smooth_muscle_cells"
"23017",0.0155676132796319,"Celf2","DOWN","smooth_muscle_cells"
"23018",0.0190898180930182,"Eps15l1","DOWN","smooth_muscle_cells"
"23019",0.0208543622873181,"Noct","DOWN","smooth_muscle_cells"
"23020",0.0243324079714654,"Osbpl11","DOWN","smooth_muscle_cells"
"23021",0.0290811221382582,"Snta1","DOWN","smooth_muscle_cells"
"23022",0.0311442935009981,"Gbe1","DOWN","smooth_muscle_cells"
"23023",0.0320815278203999,"Ppargc1b","DOWN","smooth_muscle_cells"
"23024",0.0326935265365373,"Mknk2","DOWN","smooth_muscle_cells"
"23025",0.035131974786754,"Fam102a","DOWN","smooth_muscle_cells"
"23026",0.0365151844164439,"Ebf2","DOWN","smooth_muscle_cells"
"23027",0.0369497258568104,"Kcnk3","DOWN","smooth_muscle_cells"
"23028",0.0374288353203796,"Sorbs1","DOWN","smooth_muscle_cells"
"23029",0.0380438268952256,"Dcaf6","DOWN","smooth_muscle_cells"
"23030",0.0386217703239206,"Egf","UP","smooth_muscle_cells"
"23031",0.0423702256047765,"Fxyd2","UP","smooth_muscle_cells"
"23032",0.0423702256047765,"Tmsb4x","UP","smooth_muscle_cells"
"23033",0.0533141424383302,"Acacb","NO","smooth_muscle_cells"
"23034",0.0585432382614475,"Acer2","NO","smooth_muscle_cells"
"23035",0.0599007355106261,"Prkag2","NO","smooth_muscle_cells"
"23036",0.0622911675913809,"Txlng","NO","smooth_muscle_cells"
"23037",0.063623750730561,"Ccnl1","NO","smooth_muscle_cells"
"23038",0.0659779747203491,"Gys1","NO","smooth_muscle_cells"
"23039",0.0728429543117227,"Ddi2","NO","smooth_muscle_cells"
"23040",0.0755352556677907,"Rhoq","NO","smooth_muscle_cells"
"23041",0.0788591045999608,"Slc25a51","NO","smooth_muscle_cells"
"23042",0.0813219679590835,"Miox","NO","smooth_muscle_cells"
"23043",0.0840603213940939,"Ccdc80","NO","smooth_muscle_cells"
"23044",0.0849606876861859,"Ranbp9","NO","smooth_muscle_cells"
"23045",0.098611578186111,"Rai1","NO","smooth_muscle_cells"
"23046",0.105323863200482,"Kif1b","NO","smooth_muscle_cells"
"23047",0.111988209138624,"Gucd1","NO","smooth_muscle_cells"
"23048",0.118690540354402,"Zhx2","NO","smooth_muscle_cells"
"23049",0.122401769163948,"Ptprm","NO","smooth_muscle_cells"
"23050",0.126910485235415,"Aox1","NO","smooth_muscle_cells"
"23051",0.127031047049883,"Elf2","NO","smooth_muscle_cells"
"23052",0.127902260846217,"Hk2","NO","smooth_muscle_cells"
"23053",0.137627493226137,"Atp5e","NO","smooth_muscle_cells"
"23054",0.147639448249484,"Lncpint","NO","smooth_muscle_cells"
"23055",0.152865447183896,"Gpd1","NO","smooth_muscle_cells"
"23056",0.154236278927036,"mt-Co1","NO","smooth_muscle_cells"
"23057",0.157673669641512,"Aak1","NO","smooth_muscle_cells"
"23058",0.168110261173549,"Clec16a","NO","smooth_muscle_cells"
"23059",0.174625226549776,"Wdr70","NO","smooth_muscle_cells"
"23060",0.178654396934992,"Fam126b","NO","smooth_muscle_cells"
"23061",0.188085222530491,"Gm26917","NO","smooth_muscle_cells"
"23062",0.192905663027374,"Lrch3","NO","smooth_muscle_cells"
"23063",0.193493204897843,"Mbnl2","NO","smooth_muscle_cells"
"23064",0.20185637026937,"Rprd2","NO","smooth_muscle_cells"
"23065",0.212869726300567,"Tsc22d3","NO","smooth_muscle_cells"
"23066",0.215882628876233,"Cblb","NO","smooth_muscle_cells"
"23067",0.216148484198296,"Akt2","NO","smooth_muscle_cells"
"23068",0.226111515787056,"Hacd2","NO","smooth_muscle_cells"
"23069",0.234431067272437,"Arhgap24","NO","smooth_muscle_cells"
"23070",0.282883136221575,"Car2","NO","smooth_muscle_cells"
"23071",0.282937909275107,"Ralgapa2","NO","smooth_muscle_cells"
"23072",0.289161722606061,"mt-Nd2","NO","smooth_muscle_cells"
"23073",0.299108538797465,"Zhx3","NO","smooth_muscle_cells"
"23074",0.315896759130461,"Trp53inp1","NO","smooth_muscle_cells"
"23075",0.318940553697198,"Tpi1","NO","smooth_muscle_cells"
"23076",0.330835829745275,"Hsd17b12","NO","smooth_muscle_cells"
"23077",0.347379513049945,"0610010F05Rik","NO","smooth_muscle_cells"
"23078",0.351732361180913,"Chst11","NO","smooth_muscle_cells"
"23079",0.355559637572624,"Slc8a1","NO","smooth_muscle_cells"
"23080",0.363112735166666,"Ip6k1","NO","smooth_muscle_cells"
"23081",0.364097965099807,"Adrb3","NO","smooth_muscle_cells"
"23082",0.374219876341338,"Abhd5","NO","smooth_muscle_cells"
"23083",0.376877677158179,"Qrich1","NO","smooth_muscle_cells"
"23084",0.396488739038866,"Nrg4","NO","smooth_muscle_cells"
"23085",0.407323340540376,"Ube2b","NO","smooth_muscle_cells"
"23086",0.414782361760571,"Setd2","NO","smooth_muscle_cells"
"23087",0.430002169956002,"Txn2","NO","smooth_muscle_cells"
"23088",0.438401547192233,"Golga3","NO","smooth_muscle_cells"
"23089",0.453979780622688,"Rgs7","NO","smooth_muscle_cells"
"23090",0.475935712050027,"Actb","NO","smooth_muscle_cells"
"23091",0.484633072461849,"Sin3b","NO","smooth_muscle_cells"
"23092",0.497626506404802,"Agap1","NO","smooth_muscle_cells"
"23093",0.501653023840494,"Klf13","NO","smooth_muscle_cells"
"23094",0.503791499854353,"Sumo1","NO","smooth_muscle_cells"
"23095",0.561649765129805,"Ap1g1","NO","smooth_muscle_cells"
"23096",0.566328704208188,"Cidea","NO","smooth_muscle_cells"
"23097",0.579745289784629,"Ammecr1l","NO","smooth_muscle_cells"
"23098",0.581004645378011,"Zfhx3","NO","smooth_muscle_cells"
"23099",0.584367928137431,"Uba3","NO","smooth_muscle_cells"
"23100",0.586621878034236,"Ces1d","NO","smooth_muscle_cells"
"23101",0.604568628444656,"Slc1a5","NO","smooth_muscle_cells"
"23102",0.611020793496785,"Tomm40","NO","smooth_muscle_cells"
"23103",0.616224477799855,"Cidec","NO","smooth_muscle_cells"
"23104",0.624119059336948,"Etfbkmt","NO","smooth_muscle_cells"
"23105",0.633210926282712,"Il6ra","NO","smooth_muscle_cells"
"23106",0.633931983709083,"Resf1","NO","smooth_muscle_cells"
"23107",0.690232196063016,"Sh2b2","NO","smooth_muscle_cells"
"23108",0.719136748896417,"Slc24a3","NO","smooth_muscle_cells"
"23109",0.731835933113222,"Taf1d","NO","smooth_muscle_cells"
"23110",0.746191809812292,"Prpf6","NO","smooth_muscle_cells"
"23111",0.761925485807723,"Baz1a","NO","smooth_muscle_cells"
"23112",0.798114052674559,"Heca","NO","smooth_muscle_cells"
"23113",0.799406905584735,"Fbrsl1","NO","smooth_muscle_cells"
"23114",0.810960293683177,"Ell2","NO","smooth_muscle_cells"
"23115",0.819399653364997,"Med27","NO","smooth_muscle_cells"
"23116",0.831920079893314,"Atp1a2","NO","smooth_muscle_cells"
"23117",0.848498851992491,"Lamp2","NO","smooth_muscle_cells"
"23118",0.852267474000698,"Zfp423","NO","smooth_muscle_cells"
"23119",0.85717410267635,"N4bp2l2","NO","smooth_muscle_cells"
"23120",0.87242137696638,"Gm17167","NO","smooth_muscle_cells"
"23121",0.891255564308736,"Gm16168","NO","smooth_muscle_cells"
"23122",0.911225335984739,"Trarg1","NO","smooth_muscle_cells"
"23123",0.911491308923491,"Bach1","NO","smooth_muscle_cells"
"23124",0.911606301282911,"Slc4a4","NO","smooth_muscle_cells"
"23125",0.946837625081761,"Bcl2l13","NO","smooth_muscle_cells"
"23126",0.947418481194493,"Nr1d2","NO","smooth_muscle_cells"
"23127",0.967118886945798,"Cdo1","NO","smooth_muscle_cells"
"23128",1,"Psma5","NO","smooth_muscle_cells"
"23129",1,"Alkbh1","NO","smooth_muscle_cells"
"23130",1,"Chchd3","NO","smooth_muscle_cells"
"23131",1,"Dgat1","NO","smooth_muscle_cells"
