"","p_val","gene","diffexpressed","celltype"
"486",1.66035327389325e-33,"Tbc1d1","DOWN","CD.PC"
"487",2.67285900171997e-33,"Ndufc1","UP","CD.PC"
"488",4.47423944858629e-33,"Pck1","UP","CD.PC"
"489",5.80973430217552e-33,"Cox7b","UP","CD.PC"
"490",8.41048108607827e-33,"Slc25a5","UP","CD.PC"
"491",9.30668493473021e-33,"Rpl23","UP","CD.PC"
"492",1.35940557583806e-32,"Suclg2","UP","CD.PC"
"493",7.68741200965427e-32,"Rplp1","UP","CD.PC"
"494",1.03214504272775e-31,"Hsp90ab1","UP","CD.PC"
"495",1.14764012113452e-31,"Rpl38","UP","CD.PC"
"496",1.29754331905766e-31,"Atp5l","UP","CD.PC"
"497",1.84815210553007e-31,"Cd63","UP","CD.PC"
"498",2.79339193198482e-31,"Ptpn12","DOWN","CD.PC"
"499",3.57102976580541e-31,"Rabgef1","DOWN","CD.PC"
"500",5.89107504554528e-31,"Rps21","UP","CD.PC"
"501",7.18827432074995e-31,"Atp5j","UP","CD.PC"
"502",7.35548740187525e-31,"Prkn","DOWN","CD.PC"
"503",9.62245932064386e-31,"Syne2","DOWN","CD.PC"
"504",1.16085737834526e-30,"Guca2b","UP","CD.PC"
"505",1.36645512677734e-30,"Nab2","DOWN","CD.PC"
"506",1.67978878650955e-30,"Rps15","UP","CD.PC"
"507",1.72693143242933e-30,"Slc15a2","DOWN","CD.PC"
"508",6.11432441188809e-30,"Atp5k","UP","CD.PC"
"509",1.70005913997797e-29,"Atp5e","UP","CD.PC"
"510",1.9421918583297e-29,"Rps17","UP","CD.PC"
"511",2.48593230330176e-29,"Fbp1","UP","CD.PC"
"512",3.52124307075215e-29,"mt-Nd1","UP","CD.PC"
"513",5.01181505205159e-29,"Ccnl1","DOWN","CD.PC"
"514",7.87778607087644e-29,"Efemp1","UP","CD.PC"
"515",1.55920001659436e-28,"Uqcr11","UP","CD.PC"
"516",2.22808189276096e-28,"Rpl37","UP","CD.PC"
"517",2.2446681931247e-28,"Rps20","UP","CD.PC"
"518",2.32382781226225e-28,"Hsp90aa1","UP","CD.PC"
"519",2.95700293813287e-28,"Crem","DOWN","CD.PC"
"520",3.48368614153259e-28,"Rpl27a","UP","CD.PC"
"521",3.98789735298717e-28,"Rpl32","UP","CD.PC"
"522",4.16219732489248e-28,"Atp5j2","UP","CD.PC"
"523",4.71999658153152e-28,"Bicc1","UP","CD.PC"
"524",6.91025194492855e-28,"Keg1","UP","CD.PC"
"525",7.25992788107266e-28,"Col4a4","UP","CD.PC"
"526",8.44057450110095e-28,"Atp5o","UP","CD.PC"
"527",1.94740523634688e-27,"Mef2d","DOWN","CD.PC"
"528",2.50160471379163e-27,"Gm26917","DOWN","CD.PC"
"529",2.89376817418248e-27,"Rpl28","UP","CD.PC"
"530",2.93193438148714e-27,"Rorc","UP","CD.PC"
"531",3.16681932193909e-27,"Dock8","DOWN","CD.PC"
"532",3.50055265006027e-27,"mt-Atp6","UP","CD.PC"
"533",4.0690696204474e-27,"Rps3a1","UP","CD.PC"
"534",4.1069608247939e-27,"Mid1","UP","CD.PC"
"535",4.65758534453911e-27,"Sod1","UP","CD.PC"
"536",5.10217771459963e-27,"Pik3c2a","DOWN","CD.PC"
"537",6.31669015639386e-27,"Hao2","UP","CD.PC"
"538",7.21499317854908e-27,"Rtn3","DOWN","CD.PC"
"539",7.65694175600968e-27,"Rpl35a","UP","CD.PC"
"540",1.00779291469021e-26,"Elf1","DOWN","CD.PC"
"541",1.15564418845506e-26,"Coq10b","DOWN","CD.PC"
"542",1.18090656775629e-26,"Stat3","DOWN","CD.PC"
"543",1.3557621902894e-26,"Gpx1","UP","CD.PC"
"544",1.55606668433064e-26,"Rida","UP","CD.PC"
"545",2.26885621029638e-26,"Pdzk1ip1","UP","CD.PC"
"546",3.45938575067429e-26,"Dbi","UP","CD.PC"
"547",3.57554259312188e-26,"Miox","UP","CD.PC"
"548",5.23001372593731e-26,"Rpl35","UP","CD.PC"
"549",5.43965897316499e-26,"Atpif1","UP","CD.PC"
"550",8.33654551877261e-26,"Rpl37a","UP","CD.PC"
"551",8.70597260944721e-26,"Ndufa2","UP","CD.PC"
"552",9.19086702797354e-26,"Cyfip2","UP","CD.PC"
"553",9.3232283507664e-26,"Map3k14","DOWN","CD.PC"
"554",9.97190678170001e-26,"Ubb","UP","CD.PC"
"555",1.31387921658011e-25,"Rps28","UP","CD.PC"
"556",1.32628429773301e-25,"Atp5g3","UP","CD.PC"
"557",2.11915746229771e-25,"Atp5d","UP","CD.PC"
"558",3.31672304930905e-25,"Cox6b1","UP","CD.PC"
"559",5.95416155101893e-25,"Gm4258","UP","CD.PC"
"560",6.54276922761546e-25,"Uqcrq","UP","CD.PC"
"561",7.72511633941315e-25,"Ext1","UP","CD.PC"
"562",9.7870555147685e-25,"Atp2b1","DOWN","CD.PC"
"563",9.85777930009013e-25,"Ndufb7","UP","CD.PC"
"564",1.10207579621265e-24,"Fau","UP","CD.PC"
"565",1.15756067758572e-24,"Egln3","DOWN","CD.PC"
"566",1.31468982653472e-24,"Nedd9","DOWN","CD.PC"
"567",1.97951291919372e-24,"Sik2","DOWN","CD.PC"
"568",3.29627549551878e-24,"Vcl","DOWN","CD.PC"
"569",3.86600874257339e-24,"Skil","DOWN","CD.PC"
"570",4.1682162429413e-24,"Ptger3","UP","CD.PC"
"571",5.29756634240111e-24,"Sgk1","DOWN","CD.PC"
"572",5.6411277457997e-24,"Ubl3","DOWN","CD.PC"
"573",1.43020119218703e-23,"Fbln5","UP","CD.PC"
"574",1.65700625983288e-23,"Pde10a","DOWN","CD.PC"
"575",2.36347348743696e-23,"H2afj","UP","CD.PC"
"576",2.41907329901744e-23,"Ypel2","DOWN","CD.PC"
"577",2.41993190982106e-23,"Cdh1","DOWN","CD.PC"
"578",2.55880523196974e-23,"Rps19","UP","CD.PC"
"579",2.63242657003237e-23,"Cryab","UP","CD.PC"
"580",2.68165458402439e-23,"Ivns1abp","DOWN","CD.PC"
"581",2.9280189174618e-23,"Nab1","DOWN","CD.PC"
"582",2.95838855723484e-23,"Rps6ka3","DOWN","CD.PC"
"583",2.97121370713642e-23,"Gpx4","UP","CD.PC"
"584",4.14544519138286e-23,"Dusp16","DOWN","CD.PC"
"585",4.63808693557289e-23,"Lnx1","DOWN","CD.PC"
"586",4.67279737027993e-23,"Banp","DOWN","CD.PC"
"587",4.9344827211384e-23,"Kif23","DOWN","CD.PC"
"588",5.12760623604511e-23,"mt-Cytb","UP","CD.PC"
"589",5.63063039814507e-23,"Atp5h","UP","CD.PC"
"590",6.48719921104015e-23,"Rpl6","UP","CD.PC"
"591",9.30287787024602e-23,"Actb","UP","CD.PC"
"592",1.29752768781151e-22,"Rpl30","UP","CD.PC"
"593",1.52503244426609e-22,"Arl15","DOWN","CD.PC"
"594",1.66229695852619e-22,"Rps11","UP","CD.PC"
"595",1.69518484174339e-22,"Gnb1","DOWN","CD.PC"
"596",2.33385496884002e-22,"Hnrnph1","DOWN","CD.PC"
"597",2.35687290589467e-22,"Ccn2","DOWN","CD.PC"
"598",2.6433245190686e-22,"Rpl7","UP","CD.PC"
"599",4.03986728909469e-22,"Rplp2","UP","CD.PC"
"600",5.28063962208229e-22,"Spag9","DOWN","CD.PC"
"601",6.31088304083122e-22,"Cystm1","DOWN","CD.PC"
"602",6.77584433139895e-22,"Ttc36","UP","CD.PC"
"603",8.29429208071088e-22,"Azin1","DOWN","CD.PC"
"604",1.01124375058014e-21,"Paxbp1","DOWN","CD.PC"
"605",1.07862957354259e-21,"Cyb5a","UP","CD.PC"
"606",1.21189354401346e-21,"Aff4","DOWN","CD.PC"
"607",1.22361771968225e-21,"Nme2","UP","CD.PC"
"608",1.3114249497215e-21,"Top1","DOWN","CD.PC"
"609",1.53257046485622e-21,"Ndufb1-ps","UP","CD.PC"
"610",1.86571580313806e-21,"Nf1","DOWN","CD.PC"
"611",2.08545431226481e-21,"Cox5a","UP","CD.PC"
"612",2.15723137259848e-21,"Mdh1","UP","CD.PC"
"613",2.21392090823302e-21,"Gpd2","DOWN","CD.PC"
"614",2.38043173963834e-21,"Rpl21","UP","CD.PC"
"615",2.6639828809328e-21,"Cndp2","UP","CD.PC"
"616",3.59704938732255e-21,"Rai1","DOWN","CD.PC"
"617",3.80970698750431e-21,"Ppargc1b","UP","CD.PC"
"618",5.07360581552158e-21,"Kcnt2","UP","CD.PC"
"619",6.55289676683732e-21,"Rbpms","DOWN","CD.PC"
"620",6.62804747556965e-21,"Slc22a30","DOWN","CD.PC"
"621",7.63710273619968e-21,"Wfdc15b","UP","CD.PC"
"622",7.67675568197489e-21,"Rpl8","UP","CD.PC"
"623",8.65760014162878e-21,"Atp5mpl","UP","CD.PC"
"624",8.95304360213154e-21,"Rps27a","UP","CD.PC"
"625",9.05757706393601e-21,"Rps16","UP","CD.PC"
"626",1.18549359113893e-20,"Cdc42se2","DOWN","CD.PC"
"627",1.37226954103317e-20,"Lamb1","UP","CD.PC"
"628",1.42096402549776e-20,"Brwd1","DOWN","CD.PC"
"629",1.65182555856682e-20,"Rpl11","UP","CD.PC"
"630",1.78712696264458e-20,"Rps24","UP","CD.PC"
"631",2.24695410912839e-20,"Abr","DOWN","CD.PC"
"632",2.54968262045458e-20,"Bcl2","UP","CD.PC"
"633",2.73249406005104e-20,"Car2","UP","CD.PC"
"634",3.06702429734593e-20,"Rock2","DOWN","CD.PC"
"635",3.13655409374839e-20,"Sorl1","UP","CD.PC"
"636",3.74857612632367e-20,"Fnbp1l","DOWN","CD.PC"
"637",4.08737366466859e-20,"Pou3f3","UP","CD.PC"
"638",4.36751956550134e-20,"Trim2","UP","CD.PC"
"639",5.22210556830921e-20,"Nedd4l","DOWN","CD.PC"
"640",5.38380825134307e-20,"Tra2a","DOWN","CD.PC"
"641",5.75907987869172e-20,"Uqcrb","UP","CD.PC"
"642",5.84702208595194e-20,"Cfh","UP","CD.PC"
"643",5.8812586651394e-20,"Rpl24","UP","CD.PC"
"644",5.9112074991354e-20,"Junb","DOWN","CD.PC"
"645",6.41388743154038e-20,"Hist1h2bc","UP","CD.PC"
"646",7.72762813354597e-20,"Dusp1","DOWN","CD.PC"
"647",7.78955988038456e-20,"Pter","UP","CD.PC"
"648",8.41799615872742e-20,"Rapgef3","DOWN","CD.PC"
"649",1.03134264294861e-19,"Myo1b","DOWN","CD.PC"
"650",1.09206341121891e-19,"Rps9","UP","CD.PC"
"651",1.10566430233482e-19,"Rpl34","UP","CD.PC"
"652",1.10882622317073e-19,"Mlxip","DOWN","CD.PC"
"653",1.13771257605482e-19,"Rps12","UP","CD.PC"
"654",1.14179636457982e-19,"Itga3","DOWN","CD.PC"
"655",1.2602523007621e-19,"Plcd3","DOWN","CD.PC"
"656",1.40856558683926e-19,"Macf1","DOWN","CD.PC"
"657",1.41227921746524e-19,"Gm671","UP","CD.PC"
"658",1.42730641442489e-19,"Serinc3","DOWN","CD.PC"
"659",1.55677454115928e-19,"4933406I18Rik","DOWN","CD.PC"
"660",1.87341473691718e-19,"Slco1a1","DOWN","CD.PC"
"661",1.95357737390009e-19,"Rpl4","UP","CD.PC"
"662",2.01068913464416e-19,"Csrp1","DOWN","CD.PC"
"663",2.48778026791383e-19,"Defb1","UP","CD.PC"
"664",2.50563643219052e-19,"Herpud1","DOWN","CD.PC"
"665",3.08997410570159e-19,"Igfbp7","UP","CD.PC"
"666",3.20657506213479e-19,"Thra","UP","CD.PC"
"667",3.36014732828814e-19,"Rpl15","UP","CD.PC"
"668",4.22068717635361e-19,"Itga1","UP","CD.PC"
"669",4.87111777899327e-19,"Gm20646","UP","CD.PC"
"670",5.28334108898461e-19,"Cat","UP","CD.PC"
"671",5.41200854364803e-19,"Lpl","UP","CD.PC"
"672",6.24421770764712e-19,"Rps10","UP","CD.PC"
"673",6.92866823617481e-19,"Eml4","DOWN","CD.PC"
"674",8.24553876355638e-19,"Ptma","UP","CD.PC"
"675",8.26137639241607e-19,"Sostdc1","UP","CD.PC"
"676",9.05251875409996e-19,"Tmem176a","UP","CD.PC"
"677",9.34738869383543e-19,"Zhx3","DOWN","CD.PC"
"678",9.64721465090419e-19,"Park7","UP","CD.PC"
"679",9.70652742782882e-19,"Rpl19","UP","CD.PC"
"680",1.02204905975473e-18,"Gpc5","DOWN","CD.PC"
"681",1.03548988124565e-18,"Acmsd","UP","CD.PC"
"682",1.04138579906981e-18,"Frem2","UP","CD.PC"
"683",1.36316563237876e-18,"mt-Nd5","UP","CD.PC"
"684",1.67555056729199e-18,"Srsf5","DOWN","CD.PC"
"685",1.78348635414561e-18,"Rpsa","UP","CD.PC"
"686",1.78719717832556e-18,"Ints6","DOWN","CD.PC"
"687",1.95746680957135e-18,"Hist1h1c","UP","CD.PC"
"688",2.08423011694396e-18,"Cyb5b","UP","CD.PC"
"689",2.1528521415409e-18,"Kcnj1","UP","CD.PC"
"690",2.36414620164452e-18,"Vcp","UP","CD.PC"
"691",2.4985751523454e-18,"Ankrd11","DOWN","CD.PC"
"692",2.9770723283547e-18,"Dhrs3","UP","CD.PC"
"693",2.9924343290751e-18,"Pde8a","DOWN","CD.PC"
"694",3.35195613080523e-18,"Cd81","UP","CD.PC"
"695",3.59768429774811e-18,"Rpl39","UP","CD.PC"
"696",4.19183709911287e-18,"Calr","UP","CD.PC"
"697",4.35530942349541e-18,"Prdx1","UP","CD.PC"
"698",4.9718761658786e-18,"AY036118","UP","CD.PC"
"699",5.17683061078123e-18,"Rpl36","UP","CD.PC"
"700",5.85282564243302e-18,"Rpl17","UP","CD.PC"
"701",5.87716917565606e-18,"Ahdc1","DOWN","CD.PC"
"702",6.64825019622516e-18,"Atp5md","UP","CD.PC"
"703",7.56037283486999e-18,"Rab10","DOWN","CD.PC"
"704",8.30276423283807e-18,"Mccc1","UP","CD.PC"
"705",1.00472489520592e-17,"Plscr2","UP","CD.PC"
"706",1.27302886370437e-17,"Rps15a","UP","CD.PC"
"707",1.31719653859338e-17,"Itga6","UP","CD.PC"
"708",1.33748876734714e-17,"Tpm4","DOWN","CD.PC"
"709",1.59970530474343e-17,"Hsd11b2","UP","CD.PC"
"710",1.61721572643442e-17,"Cldn8","UP","CD.PC"
"711",1.68685209112393e-17,"Etfb","UP","CD.PC"
"712",1.97043931639677e-17,"Ankrd17","DOWN","CD.PC"
"713",2.14947375249804e-17,"Pim3","DOWN","CD.PC"
"714",2.19653725094472e-17,"Tef","DOWN","CD.PC"
"715",2.35563416481023e-17,"Mon2","DOWN","CD.PC"
"716",2.46255041393424e-17,"Ndufb8","UP","CD.PC"
"717",2.58561683261778e-17,"Mcoln3","UP","CD.PC"
"718",3.24680702309129e-17,"Hspa5","UP","CD.PC"
"719",3.35959795071973e-17,"Rps5","UP","CD.PC"
"720",3.42505008161236e-17,"Eif1","UP","CD.PC"
"721",4.10392135478819e-17,"Rpl10","UP","CD.PC"
"722",5.69714505675369e-17,"Cdc42bpb","DOWN","CD.PC"
"723",5.82069100654019e-17,"Oat","UP","CD.PC"
"724",6.05318274404753e-17,"Map4","DOWN","CD.PC"
"725",6.53118907030409e-17,"Rpl12","UP","CD.PC"
"726",9.25432478194384e-17,"Tmsb4x","UP","CD.PC"
"727",9.4768699626877e-17,"Egf","UP","CD.PC"
"728",9.61774195707072e-17,"Dgkh","DOWN","CD.PC"
"729",9.78050562810472e-17,"Nfyc","UP","CD.PC"
"730",9.86759200379608e-17,"Rps14","UP","CD.PC"
"731",1.13650354808189e-16,"Gclm","UP","CD.PC"
"732",1.21968853977619e-16,"Gapdh","UP","CD.PC"
"733",1.34502934812749e-16,"Homer1","DOWN","CD.PC"
"734",1.64573179422882e-16,"Aff1","DOWN","CD.PC"
"735",2.07721909034618e-16,"Itm2b","UP","CD.PC"
"736",2.30665590356096e-16,"Slc40a1","UP","CD.PC"
"737",2.61135537229429e-16,"Arhgap24","UP","CD.PC"
"738",2.62248417033544e-16,"Plec","DOWN","CD.PC"
"739",2.74363048369656e-16,"Spp2","UP","CD.PC"
"740",2.9908605996729e-16,"Sfrp1","UP","CD.PC"
"741",3.17278592775529e-16,"Luzp1","DOWN","CD.PC"
"742",3.28006473382306e-16,"Mif","UP","CD.PC"
"743",3.69498157365874e-16,"Rnf216","DOWN","CD.PC"
"744",4.42471092832399e-16,"Robo2","UP","CD.PC"
"745",4.44585586407755e-16,"Rpl27","UP","CD.PC"
"746",4.49711459836995e-16,"Cdk6","UP","CD.PC"
"747",4.54429289964272e-16,"Mecom","DOWN","CD.PC"
"748",5.10133833732224e-16,"Coro2a","DOWN","CD.PC"
"749",5.72701555899836e-16,"Ackr3","UP","CD.PC"
"750",5.83095951544475e-16,"Smad6","UP","CD.PC"
"751",6.00331720047096e-16,"Bdp1","DOWN","CD.PC"
"752",6.00559909570627e-16,"Npepps","DOWN","CD.PC"
"753",6.00821744841421e-16,"Nt5c2","DOWN","CD.PC"
"754",6.10767361082726e-16,"Ttc39b","DOWN","CD.PC"
"755",6.15122085286518e-16,"Pitpna","DOWN","CD.PC"
"756",6.31813271835997e-16,"Ppia","UP","CD.PC"
"757",6.64706335413476e-16,"Serf2","UP","CD.PC"
"758",7.35508452667178e-16,"Usp33","DOWN","CD.PC"
"759",7.37717788634485e-16,"Cr2","UP","CD.PC"
"760",7.39387497515262e-16,"Ephx2","UP","CD.PC"
"761",8.26043659980993e-16,"Ccnl2","DOWN","CD.PC"
"762",8.3010382355972e-16,"E230016K23Rik","UP","CD.PC"
"763",8.81515462759188e-16,"Plpp3","UP","CD.PC"
"764",8.98941064201291e-16,"Med13","DOWN","CD.PC"
"765",9.10116266811271e-16,"Klhl14","UP","CD.PC"
"766",9.14428182527372e-16,"Ubn2","DOWN","CD.PC"
"767",9.29830459556171e-16,"Pcbp3","DOWN","CD.PC"
"768",9.5313779097572e-16,"Aqp1","UP","CD.PC"
"769",9.59358042788973e-16,"Aldh2","UP","CD.PC"
"770",9.83819450295873e-16,"Kng2","UP","CD.PC"
"771",1.11473105250192e-15,"Actn4","DOWN","CD.PC"
"772",1.1235610351087e-15,"Rpl18","UP","CD.PC"
"773",1.14917634012462e-15,"Mib1","DOWN","CD.PC"
"774",1.14967836734624e-15,"Rps25","UP","CD.PC"
"775",1.16891648433886e-15,"Acaa2","UP","CD.PC"
"776",1.33528830840026e-15,"Rps26","UP","CD.PC"
"777",1.35483287326581e-15,"Lrch3","DOWN","CD.PC"
"778",1.37657553069566e-15,"Ipcef1","UP","CD.PC"
"779",1.4145297161322e-15,"Ndufa6","UP","CD.PC"
"780",1.49007473320736e-15,"Ash1l","DOWN","CD.PC"
"781",1.49143683543372e-15,"Pafah1b1","DOWN","CD.PC"
"782",1.62998546071994e-15,"Cmtm4","DOWN","CD.PC"
"783",1.71890833278988e-15,"Zfand3","DOWN","CD.PC"
"784",1.89497296761713e-15,"Atxn7","DOWN","CD.PC"
"785",1.91678734364927e-15,"Lsm14a","DOWN","CD.PC"
"786",1.91725206429021e-15,"Oxct1","UP","CD.PC"
"787",1.91943672648816e-15,"Strn3","DOWN","CD.PC"
"788",1.99071978287086e-15,"Ola1","UP","CD.PC"
"789",2.06284763758759e-15,"Zhx2","DOWN","CD.PC"
"790",2.11743715094774e-15,"Dancr","UP","CD.PC"
"791",2.14730725293484e-15,"4930550C14Rik","UP","CD.PC"
"792",2.22734282312059e-15,"Tbc1d8b","DOWN","CD.PC"
"793",2.28029499862004e-15,"C130071C03Rik","UP","CD.PC"
"794",2.30229715172792e-15,"Ube2k","DOWN","CD.PC"
"795",2.30955155413267e-15,"Sdhc","UP","CD.PC"
"796",2.73344861391228e-15,"Adh1","UP","CD.PC"
"797",2.76819313618704e-15,"Atp5f1","UP","CD.PC"
"798",3.0820372433261e-15,"Bhlhe40","DOWN","CD.PC"
"799",3.44081699189599e-15,"Myo1e","DOWN","CD.PC"
"800",3.72978849756057e-15,"Slc16a7","UP","CD.PC"
"801",3.96362605425787e-15,"Tbl1x","DOWN","CD.PC"
"802",4.23377261956734e-15,"Ndufa7","UP","CD.PC"
"803",4.53258890460649e-15,"Tob2","DOWN","CD.PC"
"804",4.5694490699198e-15,"Clk4","DOWN","CD.PC"
"805",4.68004157464939e-15,"Tcaf1","DOWN","CD.PC"
"806",4.86143500012274e-15,"Arpc2","DOWN","CD.PC"
"807",5.10332092997912e-15,"B4galt1","DOWN","CD.PC"
"808",5.60421079661697e-15,"Ndufa8","UP","CD.PC"
"809",6.62766784099515e-15,"Smdt1","UP","CD.PC"
"810",6.660940058147e-15,"Nat8f1","UP","CD.PC"
"811",7.02456461343191e-15,"Grk5","DOWN","CD.PC"
"812",7.39768932907527e-15,"Rps27l","UP","CD.PC"
"813",8.04541613904096e-15,"Fads1","UP","CD.PC"
"814",8.6794456184418e-15,"Ptpn2","DOWN","CD.PC"
"815",9.0297828266006e-15,"Akr1c19","DOWN","CD.PC"
"816",9.16126522813308e-15,"Psd3","DOWN","CD.PC"
"817",9.33459033517877e-15,"Ubc","UP","CD.PC"
"818",1.00784418118261e-14,"Usp34","DOWN","CD.PC"
"819",1.07707995293938e-14,"Cmip","DOWN","CD.PC"
"820",1.12716531906641e-14,"Srrm2","DOWN","CD.PC"
"821",1.15719111222055e-14,"Cox6a1","UP","CD.PC"
"822",1.19110528387057e-14,"Rps13","UP","CD.PC"
"823",1.21489188524179e-14,"Nceh1","UP","CD.PC"
"824",1.29709560289903e-14,"Tcf4","UP","CD.PC"
"825",1.30242338168863e-14,"Rpl5","UP","CD.PC"
"826",1.47795813955778e-14,"Ttc3","DOWN","CD.PC"
"827",1.6267765362504e-14,"Nek7","UP","CD.PC"
"828",1.96272667209124e-14,"Ell","DOWN","CD.PC"
"829",2.00372706154136e-14,"Rbm5","DOWN","CD.PC"
"830",2.04936436470025e-14,"Ndufs5","UP","CD.PC"
"831",2.35389994310433e-14,"Ago2","DOWN","CD.PC"
"832",2.53966246978736e-14,"Rab11fip3","DOWN","CD.PC"
"833",2.62237475846426e-14,"Wwc1","UP","CD.PC"
"834",2.83909917062807e-14,"Micos13","UP","CD.PC"
"835",2.99126725026521e-14,"Mir99ahg","UP","CD.PC"
"836",2.99957420454844e-14,"Lamc2","DOWN","CD.PC"
"837",3.14064856139162e-14,"Pmepa1","DOWN","CD.PC"
"838",3.198549953556e-14,"Ube2g1","DOWN","CD.PC"
"839",3.2332805471554e-14,"Hint1","UP","CD.PC"
"840",3.40127961396827e-14,"Stxbp3","DOWN","CD.PC"
"841",3.55723042038308e-14,"Cpeb2","DOWN","CD.PC"
"842",3.63096415245281e-14,"Nme7","UP","CD.PC"
"843",4.04528387283705e-14,"Fbxw11","DOWN","CD.PC"
"844",4.22225732598443e-14,"Fads2","UP","CD.PC"
"845",4.69417662768851e-14,"Fbxo11","DOWN","CD.PC"
"846",4.78075706456938e-14,"Fam193a","DOWN","CD.PC"
"847",5.09588624781537e-14,"Cdk13","DOWN","CD.PC"
"848",5.60094117847557e-14,"Ndufb6","UP","CD.PC"
"849",5.77862109553314e-14,"Sik1","DOWN","CD.PC"
"850",5.97816031329741e-14,"Rnasek","UP","CD.PC"
"851",5.99002235571302e-14,"Rhobtb1","UP","CD.PC"
"852",6.40405730284236e-14,"Ndufs6","UP","CD.PC"
"853",6.52525206658803e-14,"Rps7","UP","CD.PC"
"854",6.60157436409031e-14,"Osbpl9","DOWN","CD.PC"
"855",6.92315346960684e-14,"Hoxc5","UP","CD.PC"
"856",7.17100054871409e-14,"Atp5c1","UP","CD.PC"
"857",7.44756920239903e-14,"Mettl26","UP","CD.PC"
"858",7.80930024616959e-14,"Glis3","DOWN","CD.PC"
"859",8.67103002722183e-14,"Atp6v1f","UP","CD.PC"
"860",8.73566203101208e-14,"Zfpm1","DOWN","CD.PC"
"861",9.22182596590776e-14,"Tanc2","DOWN","CD.PC"
"862",9.33054446878862e-14,"Cadps2","UP","CD.PC"
"863",9.56694398785953e-14,"Slc25a4","UP","CD.PC"
"864",1.05026467880586e-13,"Cyth1","DOWN","CD.PC"
"865",1.0758682413744e-13,"mt-Nd4l","UP","CD.PC"
"866",1.12843679183112e-13,"Zfpm2","UP","CD.PC"
"867",1.24192640622533e-13,"Rpl18a","UP","CD.PC"
"868",1.27893572159182e-13,"Foxp4","DOWN","CD.PC"
"869",1.28876639889012e-13,"Paqr5","DOWN","CD.PC"
"870",1.35850094207352e-13,"Map2k6","UP","CD.PC"
"871",1.42939972606557e-13,"Gls","DOWN","CD.PC"
"872",1.55419519815433e-13,"Brd4","DOWN","CD.PC"
"873",1.56425346823634e-13,"Cblb","DOWN","CD.PC"
"874",1.75794998581073e-13,"Braf","DOWN","CD.PC"
"875",1.82500726066159e-13,"Ndufb4","UP","CD.PC"
"876",1.82756271915503e-13,"Serpinb6a","UP","CD.PC"
"877",1.87247708270864e-13,"Baiap2l1","DOWN","CD.PC"
"878",2.18250038221223e-13,"4931406P16Rik","DOWN","CD.PC"
"879",2.19105189390808e-13,"Atp1a1","UP","CD.PC"
"880",2.22328115398839e-13,"Btg2","DOWN","CD.PC"
"881",2.28476859421534e-13,"Slc38a2","DOWN","CD.PC"
"882",2.38665647125007e-13,"Sparc","UP","CD.PC"
"883",2.4132427876978e-13,"AI480526","UP","CD.PC"
"884",2.4387360503304e-13,"Sim1","UP","CD.PC"
"885",2.4941031393064e-13,"Col4a3","UP","CD.PC"
"886",2.70055495146232e-13,"D630024D03Rik","UP","CD.PC"
"887",2.72559745538209e-13,"Klf13","DOWN","CD.PC"
"888",2.82128384490324e-13,"Ddah1","UP","CD.PC"
"889",2.84042948655123e-13,"Mrps6","DOWN","CD.PC"
"890",3.06706055756291e-13,"Lrpap1","UP","CD.PC"
"891",4.0334180472054e-13,"Ndufa5","UP","CD.PC"
"892",4.45517399415007e-13,"Calm1","UP","CD.PC"
"893",4.4683836776783e-13,"Msi2","DOWN","CD.PC"
"894",4.49813975983422e-13,"Nt5dc3","DOWN","CD.PC"
"895",4.69108482193566e-13,"Ndufb2","UP","CD.PC"
"896",4.76136585561493e-13,"Nos1ap","UP","CD.PC"
"897",4.78692896640187e-13,"Colgalt2","UP","CD.PC"
"898",4.79990243533805e-13,"Rps18","UP","CD.PC"
"899",4.95152863214094e-13,"Skap1","UP","CD.PC"
"900",5.59653371902244e-13,"Mrtfa","DOWN","CD.PC"
"901",5.63677722422535e-13,"Cth","UP","CD.PC"
"902",5.69021219862664e-13,"Trib1","DOWN","CD.PC"
"903",5.78035280259728e-13,"Uqcrfs1","UP","CD.PC"
"904",6.29378074240869e-13,"Cyc1","UP","CD.PC"
"905",6.4866915565868e-13,"Tubb4b","UP","CD.PC"
"906",6.5357566514458e-13,"Psap","UP","CD.PC"
"907",6.64280159867251e-13,"Nlk","DOWN","CD.PC"
"908",6.80537218468781e-13,"Pak2","DOWN","CD.PC"
"909",6.81455434275324e-13,"Wasl","DOWN","CD.PC"
"910",7.33851718647124e-13,"Cox17","UP","CD.PC"
"911",7.65739404402523e-13,"Rere","DOWN","CD.PC"
"912",7.83221838315388e-13,"Ctsl","UP","CD.PC"
"913",8.09504281018395e-13,"Ndufv3","UP","CD.PC"
"914",8.46401031638346e-13,"Relb","DOWN","CD.PC"
"915",8.58914770120272e-13,"Nfat5","DOWN","CD.PC"
"916",8.62887799292073e-13,"Tomm7","UP","CD.PC"
"917",8.86562368510159e-13,"Rabep1","DOWN","CD.PC"
"918",9.33196635484554e-13,"Tkt","UP","CD.PC"
