"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","cell_type"
"Anapc10.11",0.00509292286298635,0.118709968359828,0.286,0.205,1,"control","Anapc10","oligodendrocyte.precursor.cells"
"Cnot2.11",0.00509729105360609,0.157099360077042,0.583,0.474,1,"control","Cnot2","oligodendrocyte.precursor.cells"
"Rictor.1",0.00510336242901045,0.195935758376066,0.638,0.57,1,"control","Rictor","oligodendrocyte.precursor.cells"
"Ywhaz.11",0.00513358709402154,0.148728338460231,0.308,0.227,1,"control","Ywhaz","oligodendrocyte.precursor.cells"
"Nde1.12",0.00513647086520504,0.145782875684566,0.144,0.09,1,"control","Nde1","oligodendrocyte.precursor.cells"
"Stx12.1",0.00517185235107271,0.116122735214398,0.223,0.155,1,"control","Stx12","oligodendrocyte.precursor.cells"
"Celf1.1",0.00520411308926644,0.121514316042349,0.606,0.488,1,"control","Celf1","oligodendrocyte.precursor.cells"
"Zfp280d.1",0.00520788778658176,0.143153298265759,0.628,0.512,1,"control","Zfp280d","oligodendrocyte.precursor.cells"
"Actr1a.1",0.00524148594471777,0.102865741828973,0.223,0.15,1,"control","Actr1a","oligodendrocyte.precursor.cells"
"Arhgef7.1",0.00528291368278192,0.103680075947029,0.394,0.294,1,"control","Arhgef7","oligodendrocyte.precursor.cells"
"Eya2.1",0.00533350258083424,0.144233320679914,0.16,0.102,1,"control","Eya2","oligodendrocyte.precursor.cells"
"Dnajc3.12",0.00534056605198433,0.152417910846046,0.29,0.21,1,"control","Dnajc3","oligodendrocyte.precursor.cells"
"Emid1.1",0.00538093499281704,-0.286536331942191,0.448,0.507,1,"control","Emid1","oligodendrocyte.precursor.cells"
"Micall1.1",0.00539503937334071,0.109613226628307,0.187,0.125,1,"control","Micall1","oligodendrocyte.precursor.cells"
"Gns.11",0.00546619723246895,0.102806397737609,0.254,0.179,1,"control","Gns","oligodendrocyte.precursor.cells"
"Ncor2.1",0.00548611452116888,0.123659826789858,0.45,0.35,1,"control","Ncor2","oligodendrocyte.precursor.cells"
"Ccdc50.12",0.00549502256748237,0.108180651175573,0.428,0.324,1,"control","Ccdc50","oligodendrocyte.precursor.cells"
"Mxd4.13",0.00552857659190942,0.118872753068106,0.2,0.135,1,"control","Mxd4","oligodendrocyte.precursor.cells"
"Napg.1",0.00553814205954707,0.123276156560441,0.286,0.212,1,"control","Napg","oligodendrocyte.precursor.cells"
"Gm16599.11",0.00554555941002391,0.108791909169976,0.315,0.23,1,"control","Gm16599","oligodendrocyte.precursor.cells"
"Adk.11",0.00555152901709972,0.173890294439742,0.396,0.314,1,"control","Adk","oligodendrocyte.precursor.cells"
"Ago3.1",0.00555718320138808,0.230254431835982,0.66,0.582,1,"control","Ago3","oligodendrocyte.precursor.cells"
"Gm2824.1",0.00556830273435045,-0.309990665652203,0.146,0.201,1,"control","Gm2824","oligodendrocyte.precursor.cells"
"Myo9b.1",0.00557120772031565,0.103895173251131,0.338,0.253,1,"control","Myo9b","oligodendrocyte.precursor.cells"
"Gm11659.1",0.00560020128765665,0.136770670024972,0.309,0.232,1,"control","Gm11659","oligodendrocyte.precursor.cells"
"Tmem150a.1",0.00561806091122755,0.118685147607866,0.121,0.072,1,"control","Tmem150a","oligodendrocyte.precursor.cells"
"Zcchc17.1",0.00565895719774132,0.108644581934173,0.187,0.125,1,"control","Zcchc17","oligodendrocyte.precursor.cells"
"Bcor.1",0.00570493319302093,0.121074442418927,0.153,0.097,1,"control","Bcor","oligodendrocyte.precursor.cells"
"Fabp7.11",0.00571275341336786,-0.369283388194287,0.137,0.189,1,"control","Fabp7","oligodendrocyte.precursor.cells"
"Nkx2-2os.1",0.00573354394823835,0.124597237850379,0.288,0.206,1,"control","Nkx2-2os","oligodendrocyte.precursor.cells"
"Cdk13.1",0.00573567405621973,0.132492316219766,0.559,0.451,1,"control","Cdk13","oligodendrocyte.precursor.cells"
"Lrig3.1",0.0057561960764574,0.127130816446624,0.121,0.072,1,"control","Lrig3","oligodendrocyte.precursor.cells"
"Traf6.11",0.00576065574837788,0.137922646338676,0.254,0.183,1,"control","Traf6","oligodendrocyte.precursor.cells"
"Lztr1.1",0.00577487989467232,0.118796549535343,0.263,0.188,1,"control","Lztr1","oligodendrocyte.precursor.cells"
"Rad51b.1",0.00579746207202553,0.149929872934534,0.16,0.104,1,"control","Rad51b","oligodendrocyte.precursor.cells"
"Vars.1",0.00581965363330756,0.137990965447804,0.131,0.082,1,"control","Vars","oligodendrocyte.precursor.cells"
"Dctn6.1",0.00583721159123588,0.133269738304995,0.227,0.16,1,"control","Dctn6","oligodendrocyte.precursor.cells"
"Lhfpl2.12",0.00586513402968309,0.152601313260998,0.331,0.253,1,"control","Lhfpl2","oligodendrocyte.precursor.cells"
"Map2k5.1",0.00587129652837026,0.168864318661137,0.525,0.427,1,"control","Map2k5","oligodendrocyte.precursor.cells"
"Frmpd1.1",0.00589635954534602,-0.252564491772894,0.085,0.133,1,"control","Frmpd1","oligodendrocyte.precursor.cells"
"Cdc23.1",0.00590742397333992,0.101670843810531,0.23,0.16,1,"control","Cdc23","oligodendrocyte.precursor.cells"
"Plcb1.1",0.00597813838872193,0.151454215828958,0.957,0.927,1,"control","Plcb1","oligodendrocyte.precursor.cells"
"Dctn5.1",0.0059970303993133,0.138922101041365,0.173,0.114,1,"control","Dctn5","oligodendrocyte.precursor.cells"
"Baz2b.1",0.00607731918381901,0.150914316431327,0.766,0.664,1,"control","Baz2b","oligodendrocyte.precursor.cells"
"Adgrv1.1",0.00612340007678018,-0.305452129862304,0.158,0.215,1,"control","Adgrv1","oligodendrocyte.precursor.cells"
"Npepps.11",0.0061283244986269,0.161042633816969,0.444,0.35,1,"control","Npepps","oligodendrocyte.precursor.cells"
"Zfp260.1",0.0061731863594137,0.11199464578792,0.338,0.251,1,"control","Zfp260","oligodendrocyte.precursor.cells"
"Fbxo7.1",0.00625654053358844,0.19021519714814,0.495,0.404,1,"control","Fbxo7","oligodendrocyte.precursor.cells"
"Zdhhc20.11",0.00628232337461828,0.155150638451766,0.475,0.36,1,"control","Zdhhc20","oligodendrocyte.precursor.cells"
"Map3k2.1",0.00628908765401828,0.102088702152244,0.424,0.323,1,"control","Map3k2","oligodendrocyte.precursor.cells"
"Tbcd.1",0.0062909181804791,0.106439513973078,0.293,0.217,1,"control","Tbcd","oligodendrocyte.precursor.cells"
"Cntfr.1",0.00629694960095333,0.181506811126893,0.133,0.084,1,"control","Cntfr","oligodendrocyte.precursor.cells"
"Camsap2.1",0.00630899337989852,0.15316772837975,0.561,0.466,1,"control","Camsap2","oligodendrocyte.precursor.cells"
"B230219D22Rik.1",0.00635685874100458,0.162376920991227,0.266,0.195,1,"control","B230219D22Rik","oligodendrocyte.precursor.cells"
"Kif3b.1",0.00636677786860072,0.122357316112116,0.198,0.135,1,"control","Kif3b","oligodendrocyte.precursor.cells"
"Snx4.1",0.00638581194757692,0.136033487423205,0.147,0.096,1,"control","Snx4","oligodendrocyte.precursor.cells"
"C1ql3.1",0.006391831531029,-0.267642227958694,0.135,0.189,1,"control","C1ql3","oligodendrocyte.precursor.cells"
"Susd6.12",0.00644197753427053,0.115782954612078,0.39,0.299,1,"control","Susd6","oligodendrocyte.precursor.cells"
"Thsd7b.1",0.00649815983922248,-0.22699826563891,0.347,0.42,1,"control","Thsd7b","oligodendrocyte.precursor.cells"
"Eif4g2.1",0.0065607842552964,0.100304872432357,0.381,0.282,1,"control","Eif4g2","oligodendrocyte.precursor.cells"
"Phf5a.1",0.00658092377017645,0.102908100634534,0.103,0.058,1,"control","Phf5a","oligodendrocyte.precursor.cells"
"Prmt3.1",0.00658485299209819,0.160737652542018,0.273,0.2,1,"control","Prmt3","oligodendrocyte.precursor.cells"
"Hpf1.1",0.00663302251335684,0.127766852479512,0.228,0.16,1,"control","Hpf1","oligodendrocyte.precursor.cells"
"Gm20754.1",0.00663858461508758,-0.32058996351622,0.518,0.551,1,"control","Gm20754","oligodendrocyte.precursor.cells"
"Nrcam.1",0.00665678447825847,0.221800769710321,0.739,0.703,1,"control","Nrcam","oligodendrocyte.precursor.cells"
"Calm1.11",0.00668648578736606,0.197353661209975,0.408,0.324,1,"control","Calm1","oligodendrocyte.precursor.cells"
"Nrg3.13",0.00672044655616349,-0.131450813296234,0.795,0.819,1,"control","Nrg3","oligodendrocyte.precursor.cells"
"Vcl.11",0.00672339530641512,0.120329694026275,0.128,0.078,1,"control","Vcl","oligodendrocyte.precursor.cells"
"Ptcd3.11",0.00673358052893046,0.103125159379634,0.259,0.184,1,"control","Ptcd3","oligodendrocyte.precursor.cells"
"Magi1.12",0.00674112904043471,-0.226372141627427,0.599,0.647,1,"control","Magi1","oligodendrocyte.precursor.cells"
"Slc35a5.1",0.00678103890858701,0.110027431335413,0.104,0.06,1,"control","Slc35a5","oligodendrocyte.precursor.cells"
"Rpgrip1l.1",0.006785432937042,0.135172033241717,0.158,0.104,1,"control","Rpgrip1l","oligodendrocyte.precursor.cells"
"Chst9.1",0.00678858768224427,-0.366767806516875,0.21,0.27,1,"control","Chst9","oligodendrocyte.precursor.cells"
"Rsf1.13",0.00680110326107429,0.132544690217853,0.538,0.428,1,"control","Rsf1","oligodendrocyte.precursor.cells"
"Tcf4.13",0.00682054034342397,-0.139149736361693,0.971,0.966,1,"control","Tcf4","oligodendrocyte.precursor.cells"
"Suz12.11",0.00687469648683709,0.119739979441859,0.32,0.241,1,"control","Suz12","oligodendrocyte.precursor.cells"
"Kansl2.1",0.00688997104725322,0.155228349632645,0.266,0.196,1,"control","Kansl2","oligodendrocyte.precursor.cells"
"Ppp1cb.1",0.00689761092934015,0.172717630950909,0.378,0.297,1,"control","Ppp1cb","oligodendrocyte.precursor.cells"
"Rap2a.1",0.00693568609088784,0.159940905882193,0.369,0.282,1,"control","Rap2a","oligodendrocyte.precursor.cells"
"Rap1a.11",0.00695318886671269,0.188240198170441,0.442,0.346,1,"control","Rap1a","oligodendrocyte.precursor.cells"
"Togaram1.1",0.00696382557595519,0.150247997712033,0.299,0.225,1,"control","Togaram1","oligodendrocyte.precursor.cells"
"Gab1.12",0.00701727672843632,0.146526406152476,0.64,0.543,1,"control","Gab1","oligodendrocyte.precursor.cells"
"Nptxr.1",0.00702623994257036,0.111775030284276,0.119,0.072,1,"control","Nptxr","oligodendrocyte.precursor.cells"
"Necap1.1",0.00703586668386905,-0.220961165194471,0.077,0.123,1,"control","Necap1","oligodendrocyte.precursor.cells"
"Mycbp.1",0.00704322656325176,0.118252694886973,0.203,0.14,1,"control","Mycbp","oligodendrocyte.precursor.cells"
"Syt11.12",0.00709321094327614,0.118951814609122,0.685,0.58,1,"control","Syt11","oligodendrocyte.precursor.cells"
"Exosc8.11",0.00714093611491985,0.102663762205139,0.115,0.068,1,"control","Exosc8","oligodendrocyte.precursor.cells"
"Usp12.1",0.00714694591223324,0.1091196591907,0.185,0.125,1,"control","Usp12","oligodendrocyte.precursor.cells"
"Hnrnpul2.1",0.00721334070181516,0.172492621642369,0.201,0.143,1,"control","Hnrnpul2","oligodendrocyte.precursor.cells"
"Pard3.1",0.00727432775316776,0.16607929195485,0.665,0.556,1,"control","Pard3","oligodendrocyte.precursor.cells"
"Atp6v0a2.1",0.00732352233957348,0.186621074352727,0.354,0.283,1,"control","Atp6v0a2","oligodendrocyte.precursor.cells"
"Fads1.1",0.00733665517505305,0.145072592162496,0.192,0.133,1,"control","Fads1","oligodendrocyte.precursor.cells"
"Mrtfa.12",0.00735447649866154,0.142068642868415,0.333,0.254,1,"control","Mrtfa","oligodendrocyte.precursor.cells"
"E130307A14Rik.1",0.00737948925149356,-0.297501056671423,0.511,0.544,1,"control","E130307A14Rik","oligodendrocyte.precursor.cells"
"Ttll4.11",0.00738649300557696,0.105023064289312,0.234,0.166,1,"control","Ttll4","oligodendrocyte.precursor.cells"
"Uqcrh.1",0.0074323072763233,0.11016943984088,0.194,0.131,1,"control","Uqcrh","oligodendrocyte.precursor.cells"
"Ick.1",0.00744081920664893,0.103742829053914,0.558,0.445,1,"control","Ick","oligodendrocyte.precursor.cells"
"Arhgef28.1",0.00749100687290173,0.284912265402516,0.527,0.449,1,"control","Arhgef28","oligodendrocyte.precursor.cells"
"Rtl4.1",0.0075504176231709,-0.320004993561762,0.306,0.37,1,"control","Rtl4","oligodendrocyte.precursor.cells"
"Pum1.12",0.00757668641819502,0.125832273547124,0.567,0.469,1,"control","Pum1","oligodendrocyte.precursor.cells"
"Sox5os4.1",0.00758915474949985,-0.249503671068035,0.155,0.213,1,"control","Sox5os4","oligodendrocyte.precursor.cells"
"Rffl.1",0.00764492347428819,0.104024267572586,0.25,0.179,1,"control","Rffl","oligodendrocyte.precursor.cells"
"Zkscan3.1",0.00768286131323466,0.110461950541522,0.426,0.334,1,"control","Zkscan3","oligodendrocyte.precursor.cells"
"Sertad2.11",0.0078604969172107,0.144928063758324,0.297,0.222,1,"control","Sertad2","oligodendrocyte.precursor.cells"
"Elovl7.11",0.00787871467846214,0.219626485792562,0.374,0.292,1,"control","Elovl7","oligodendrocyte.precursor.cells"
"Reep1.1",0.00791915468523223,0.181204123807199,0.466,0.381,1,"control","Reep1","oligodendrocyte.precursor.cells"
"Dop1b.11",0.00805389322559352,0.119661153404416,0.313,0.235,1,"control","Dop1b","oligodendrocyte.precursor.cells"
"Pbdc1.1",0.00812339594765067,0.114006143386717,0.162,0.108,1,"control","Pbdc1","oligodendrocyte.precursor.cells"
"Sars.1",0.00813219207053846,0.102821098869087,0.214,0.15,1,"control","Sars","oligodendrocyte.precursor.cells"
"Cdh13.12",0.00813770961157306,-0.221652586011376,0.739,0.739,1,"control","Cdh13","oligodendrocyte.precursor.cells"
"Uvrag.12",0.00814304844778954,0.153566839588839,0.491,0.399,1,"control","Uvrag","oligodendrocyte.precursor.cells"
"Map3k4.1",0.00817590359825987,0.100996217993806,0.3,0.225,1,"control","Map3k4","oligodendrocyte.precursor.cells"
"Adgrl3.1",0.00818039706619185,-0.135321959897177,0.937,0.94,1,"control","Adgrl3","oligodendrocyte.precursor.cells"
"Nrxn3.12",0.00820726549686635,-0.137541606415408,0.802,0.828,1,"control","Nrxn3","oligodendrocyte.precursor.cells"
"Slc17a7.12",0.00820834056515738,0.103545945406724,0.245,0.176,1,"control","Slc17a7","oligodendrocyte.precursor.cells"
"Plpbp.12",0.00822887870985127,0.114023851899811,0.264,0.195,1,"control","Plpbp","oligodendrocyte.precursor.cells"
"Gm45767.1",0.00825358194205933,-0.273489176614152,0.101,0.147,1,"control","Gm45767","oligodendrocyte.precursor.cells"
"Dnaja1.12",0.0083440048389859,0.15406564511471,0.297,0.225,1,"control","Dnaja1","oligodendrocyte.precursor.cells"
"Ap3b1.11",0.00839059775547842,0.102844226532813,0.487,0.394,1,"control","Ap3b1","oligodendrocyte.precursor.cells"
"Sypl.1",0.00840469909909713,0.113384657348162,0.187,0.128,1,"control","Sypl","oligodendrocyte.precursor.cells"
"Sema3e.1",0.00845940123622209,0.255516844560014,0.254,0.191,1,"control","Sema3e","oligodendrocyte.precursor.cells"
"Dcaf12.1",0.00847263894298607,0.109574365110228,0.183,0.125,1,"control","Dcaf12","oligodendrocyte.precursor.cells"
"Runx2.1",0.00850909263136769,0.10182509775764,0.171,0.114,1,"control","Runx2","oligodendrocyte.precursor.cells"
"Elmo1.13",0.00858560091773161,0.185128034004646,0.701,0.616,1,"control","Elmo1","oligodendrocyte.precursor.cells"
"Fa2h.1",0.00858891534083715,0.135474599750355,0.496,0.418,1,"control","Fa2h","oligodendrocyte.precursor.cells"
"Fbxw7.12",0.00861865671495935,0.117656559465177,0.326,0.244,1,"control","Fbxw7","oligodendrocyte.precursor.cells"
"Sort1.13",0.00868153103582498,0.132566702992518,0.178,0.121,1,"control","Sort1","oligodendrocyte.precursor.cells"
"Rnf122.1",0.00869210208734218,0.119804439616961,0.239,0.171,1,"control","Rnf122","oligodendrocyte.precursor.cells"
"Prag1.11",0.00872204786243184,0.165890756642721,0.264,0.196,1,"control","Prag1","oligodendrocyte.precursor.cells"
"Camk2b.1",0.00872267042987397,0.152760204291945,0.21,0.15,1,"control","Camk2b","oligodendrocyte.precursor.cells"
"Ncln.1",0.00877008744396285,0.1123508938083,0.174,0.118,1,"control","Ncln","oligodendrocyte.precursor.cells"
"Grid2.12",0.00878579350940218,-0.115859427711041,0.977,0.978,1,"control","Grid2","oligodendrocyte.precursor.cells"
"Acot7.12",0.00880065673114276,0.106103624734865,0.23,0.162,1,"control","Acot7","oligodendrocyte.precursor.cells"
"Pgap1.1",0.00880192048572454,0.13987226664272,0.291,0.217,1,"control","Pgap1","oligodendrocyte.precursor.cells"
"Abca2.12",0.00881505268215568,0.182377959612551,0.371,0.29,1,"control","Abca2","oligodendrocyte.precursor.cells"
"Vps8.11",0.0088421083222127,0.153656893960374,0.498,0.399,1,"control","Vps8","oligodendrocyte.precursor.cells"
"Nfib.1",0.00889185298405625,-0.18277561697583,0.712,0.724,1,"control","Nfib","oligodendrocyte.precursor.cells"
"Cpsf6.11",0.00891155068336388,0.117800547630495,0.718,0.606,1,"control","Cpsf6","oligodendrocyte.precursor.cells"
"Ahsa2.12",0.00893584499484389,0.15270759823773,0.237,0.172,1,"control","Ahsa2","oligodendrocyte.precursor.cells"
"Enpp2.11",0.00896951436601005,0.215464346939915,0.775,0.712,1,"control","Enpp2","oligodendrocyte.precursor.cells"
"Arhgap32.1",0.00905829311621484,0.125312210714899,0.561,0.466,1,"control","Arhgap32","oligodendrocyte.precursor.cells"
"Mmd2.1",0.00907176852498616,0.149608664470305,0.365,0.287,1,"control","Mmd2","oligodendrocyte.precursor.cells"
"Snx18.1",0.0090987298362261,0.141834685256982,0.241,0.174,1,"control","Snx18","oligodendrocyte.precursor.cells"
"Ogt.12",0.00913668512717502,-0.191672890514034,0.682,0.674,1,"control","Ogt","oligodendrocyte.precursor.cells"
"Phka1.11",0.00920182633718798,0.162934439759091,0.444,0.353,1,"control","Phka1","oligodendrocyte.precursor.cells"
"Rab28.1",0.00921196316931067,0.104534998880659,0.469,0.374,1,"control","Rab28","oligodendrocyte.precursor.cells"
"Cdk7.11",0.00921875356635091,0.134819614617195,0.232,0.166,1,"control","Cdk7","oligodendrocyte.precursor.cells"
"Gm13883.11",0.00922017636934173,0.144013085349858,0.207,0.145,1,"control","Gm13883","oligodendrocyte.precursor.cells"
"Nus1.1",0.00924451389895429,0.114145136671451,0.126,0.078,1,"control","Nus1","oligodendrocyte.precursor.cells"
"Cant1.1",0.00927331034687118,0.100923161399774,0.103,0.06,1,"control","Cant1","oligodendrocyte.precursor.cells"
"Myo16.11",0.00928769839753149,-0.276961906476327,0.353,0.404,1,"control","Myo16","oligodendrocyte.precursor.cells"
"Chchd2.1",0.00930758341836,0.104050102214198,0.149,0.097,1,"control","Chchd2","oligodendrocyte.precursor.cells"
"Snx3.1",0.00931694347486906,0.118118847876842,0.268,0.196,1,"control","Snx3","oligodendrocyte.precursor.cells"
"Fam214a.13",0.00934552777406297,0.168876088890951,0.318,0.241,1,"control","Fam214a","oligodendrocyte.precursor.cells"
"Rnf130.1",0.00938434864733196,0.15149242935631,0.522,0.437,1,"control","Rnf130","oligodendrocyte.precursor.cells"
"Celf2.1",0.00941871480379198,-0.144117697717207,0.883,0.881,1,"control","Celf2","oligodendrocyte.precursor.cells"
"Morf4l1.1",0.00942543451802298,0.140658381514855,0.426,0.34,1,"control","Morf4l1","oligodendrocyte.precursor.cells"
"1700047M11Rik.1",0.00948674069748933,0.152561332393373,0.554,0.454,1,"control","1700047M11Rik","oligodendrocyte.precursor.cells"
"Has2.1",0.00948864239149269,0.15648470855001,0.149,0.097,1,"control","Has2","oligodendrocyte.precursor.cells"
"Kcnq3.11",0.00949553082781958,0.124274154074045,0.833,0.756,1,"control","Kcnq3","oligodendrocyte.precursor.cells"
"Ube2e1.11",0.00954557714156316,0.114755816252574,0.254,0.183,1,"control","Ube2e1","oligodendrocyte.precursor.cells"
"Ldlrad3.1",0.00964380034433702,0.11974640368429,0.388,0.297,1,"control","Ldlrad3","oligodendrocyte.precursor.cells"
"Hp1bp3.1",0.00967218810793921,0.137083411424204,0.327,0.247,1,"control","Hp1bp3","oligodendrocyte.precursor.cells"
"Parp1.1",0.00975570650532988,0.138820271725156,0.21,0.15,1,"control","Parp1","oligodendrocyte.precursor.cells"
"Arpc1b.11",0.00976572575080508,0.148110776325207,0.185,0.13,1,"control","Arpc1b","oligodendrocyte.precursor.cells"
"Sh3gl3.11",0.00983191272529286,0.235300264665393,0.347,0.278,1,"control","Sh3gl3","oligodendrocyte.precursor.cells"
"Ldb1.1",0.00986210978205311,0.112170261880735,0.23,0.164,1,"control","Ldb1","oligodendrocyte.precursor.cells"
"Akap10.1",0.00990292477166903,0.145246739330809,0.484,0.394,1,"control","Akap10","oligodendrocyte.precursor.cells"
"Ppp1r37.1",0.00992933874177167,0.128940630170847,0.221,0.159,1,"control","Ppp1r37","oligodendrocyte.precursor.cells"
"Ezh2.1",0.00996148297788712,0.11335637836719,0.385,0.302,1,"control","Ezh2","oligodendrocyte.precursor.cells"
"Gm40418",2.57244679839183e-41,1.0494981495802,0.511,0.007,8.30488724392819e-37,"heterozygous","Gm40418","fibroblasts"
"Lncpint3",4.11221173102391e-17,-0.480460292572404,0.989,1,1.32758643524376e-12,"heterozygous","Lncpint","fibroblasts"
"Gm135611",5.21352005926513e-17,0.627627972641819,0.421,0.106,1.68313281593315e-12,"heterozygous","Gm13561","fibroblasts"
"Arpp211",1.57483536375868e-15,0.399149924952168,1,1,5.08419848835852e-11,"heterozygous","Arpp21","fibroblasts"
"Fgf13",3.90681875429821e-15,0.644628714582426,0.562,0.248,1.26127736663764e-10,"heterozygous","Fgf1","fibroblasts"
"Gm153982",4.47756853308654e-14,0.830942313944024,0.983,0.877,1.44553822522166e-09,"heterozygous","Gm15398","fibroblasts"
"Etl41",1.40555171658596e-13,0.892317411835771,0.949,0.868,4.53768316182613e-09,"heterozygous","Etl4","fibroblasts"
"Smad31",2.50483206641449e-13,-0.601494764634714,0.483,0.768,8.08659984321252e-09,"heterozygous","Smad3","fibroblasts"
"Cttnbp21",3.27587791009754e-13,0.548679236714544,0.994,0.98,1.05758442449589e-08,"heterozygous","Cttnbp2","fibroblasts"
"Nav31",9.5331350612039e-13,-0.244924723380434,1,1,3.07767732315907e-08,"heterozygous","Nav3","fibroblasts"
"Gm472836",3.41265293677949e-12,0.953756544348749,0.848,0.801,1.10174087410989e-07,"heterozygous","Gm47283","fibroblasts"
"Pcdh153",3.87775730085877e-12,0.505500132364351,1,1,1.25189516700925e-07,"heterozygous","Pcdh15","fibroblasts"
"Astn21",7.45876127111285e-12,0.620492996860651,0.994,0.99,2.40798648876607e-07,"heterozygous","Astn2","fibroblasts"
"Gm292603",3.01682225320555e-11,0.36964506903686,0.23,0.036,9.73950896224881e-07,"heterozygous","Gm29260","fibroblasts"
"Luzp22",3.12265564457208e-11,0.593593675800282,0.978,0.911,1.00811814829365e-06,"heterozygous","Luzp2","fibroblasts"
"Arhgap153",3.43701181436653e-11,0.606787047455127,0.893,0.798,1.10960489415009e-06,"heterozygous","Arhgap15","fibroblasts"
"Strbp",4.04811871449105e-11,0.328853840829339,1,1,1.30689464578629e-06,"heterozygous","Strbp","fibroblasts"
"Cdh91",1.15830076304454e-10,0.734737876789118,0.933,0.798,3.73945818341298e-06,"heterozygous","Cdh9","fibroblasts"
"Hrh31",1.42046566785073e-10,-0.43276294564411,0.258,0.54,4.5858313620893e-06,"heterozygous","Hrh3","fibroblasts"
"Xpr11",2.02086630599453e-10,-0.398215659088323,0.927,0.97,6.52416478227273e-06,"heterozygous","Xpr1","fibroblasts"
"Fstl42",2.24866564201953e-10,0.675718578225447,0.944,0.884,7.25959215869584e-06,"heterozygous","Fstl4","fibroblasts"
"Nrxn33",4.04854592729236e-10,0.457567400148491,1,0.997,1.30703256716707e-05,"heterozygous","Nrxn3","fibroblasts"
"Dgkg1",5.6944354524283e-10,-0.51235808783329,0.331,0.593,1.83839154146195e-05,"heterozygous","Dgkg","fibroblasts"
"Pde4d",8.23035935662955e-10,0.357656741396394,1,1,2.65708921469428e-05,"heterozygous","Pde4d","fibroblasts"
"Tenm21",2.07393097152595e-09,-0.348952992654062,1,1,6.69547874847439e-05,"heterozygous","Tenm2","fibroblasts"
"Nckap5",2.12283249927373e-09,-0.501988633203208,0.753,0.864,6.8533524406553e-05,"heterozygous","Nckap5","fibroblasts"
"Cox17",2.51060996133498e-09,-0.325578566485801,0.157,0.421,8.10525319917384e-05,"heterozygous","Cox17","fibroblasts"
"Zeb25",2.52399549599554e-09,0.403899252752693,0.994,0.983,8.14846705927199e-05,"heterozygous","Zeb2","fibroblasts"
"Sik23",3.24763268009564e-09,-0.501497540409995,0.483,0.722,0.000104846573444207,"heterozygous","Sik2","fibroblasts"
"Ano31",8.51782591680483e-09,0.482786836297121,0.944,0.877,0.000274989491898127,"heterozygous","Ano3","fibroblasts"
"Caln12",8.62800131118024e-09,-0.504222327369451,0.882,0.95,0.000278546394330143,"heterozygous","Caln1","fibroblasts"
"Ptk2b1",1.7781664280269e-08,-0.394333399786487,0.517,0.768,0.000574063249624205,"heterozygous","Ptk2b","fibroblasts"
"Asic22",2.4949613798776e-08,0.420546047059712,1,0.997,0.000805473331879684,"heterozygous","Asic2","fibroblasts"
"Ros1",2.64199214879443e-08,0.497333296168867,0.41,0.195,0.000852940745316793,"heterozygous","Ros1","fibroblasts"
"Per16",3.27498764932695e-08,-0.372072718191807,0.281,0.53,0.00105729701270871,"heterozygous","Per1","fibroblasts"
"Ube3a2",3.47361916902326e-08,0.303039746056647,1,0.997,0.00112142321252747,"heterozygous","Ube3a","fibroblasts"
"9530059O14Rik2",4.89484389173972e-08,-0.314537311919033,0.989,0.99,0.00158025140200925,"heterozygous","9530059O14Rik","fibroblasts"
"Cdh101",5.57548142976978e-08,0.470792147439481,0.938,0.911,0.00179998842478688,"heterozygous","Cdh10","fibroblasts"
"Col24a1",5.96315735531075e-08,0.536172897331517,0.933,0.864,0.00192514572058852,"heterozygous","Col24a1","fibroblasts"
"Brinp12",6.25039999012224e-08,0.45048030229144,1,0.997,0.00201787913281106,"heterozygous","Brinp1","fibroblasts"
"Tmcc31",7.48249480478455e-08,-0.585757290752939,0.545,0.745,0.00241564862277664,"heterozygous","Tmcc3","fibroblasts"
"Elmo14",9.12769139292845e-08,0.763842979863751,0.629,0.474,0.00294678388929302,"heterozygous","Elmo1","fibroblasts"
"Thsd7b1",1.2045314286898e-07,-0.457010751431471,0.86,0.94,0.00388870926438217,"heterozygous","Thsd7b","fibroblasts"
"Gm163512",1.25636196940453e-07,0.497514319460989,0.798,0.702,0.00405603898202558,"heterozygous","Gm16351","fibroblasts"
"Car41",1.34634523448222e-07,-0.17341716988613,0.022,0.189,0.00434654095500241,"heterozygous","Car4","fibroblasts"
"Shank21",1.37079127722794e-07,-0.34645466585041,0.787,0.904,0.00442546255940268,"heterozygous","Shank2","fibroblasts"
"Nrg3os1",1.47586674428762e-07,0.361184558631034,0.989,0.96,0.00476468819725814,"heterozygous","Nrg3os","fibroblasts"
"Schip11",1.88659668859903e-07,-0.434861052724611,0.989,0.997,0.0060906887494731,"heterozygous","Schip1","fibroblasts"
"Camk2a2",2.20031795422952e-07,-0.302436524919904,0.994,0.997,0.0071035064834346,"heterozygous","Camk2a","fibroblasts"
"Zfp804b1",2.49258702449284e-07,-0.913608726153203,0.646,0.791,0.0080470679498727,"heterozygous","Zfp804b","fibroblasts"
"Slc4a42",2.72829611403238e-07,0.432579393070649,0.725,0.523,0.00880803117454212,"heterozygous","Slc4a4","fibroblasts"
"Srcin13",2.86376962951787e-07,-0.344617882881549,0.843,0.937,0.00924539387193549,"heterozygous","Srcin1","fibroblasts"
