"score","com","name","entity","cell_type"
0.000443283911228103,1,"Cnpy1","gene","fibro cortex"
6.898262608787e-06,1,"Cox4i1","gene","fibro cortex"
3.6621417202739e-05,1,"Crls1","gene","fibro cortex"
0.000715468213233258,4,"Ctnnbl1","gene","fibro cortex"
0.00032248355903953,3,"Cwf19l2","gene","fibro cortex"
0.000142073417612908,2,"Cyb5d2","gene","fibro cortex"
1.50864042649171e-05,1,"Czib","gene","fibro cortex"
4.73484378787045e-05,1,"D230025D16Rik","gene","fibro cortex"
0.000664356221725672,4,"Dcaf8","gene","fibro cortex"
7.75726649666146e-06,1,"Ddi2","gene","fibro cortex"
1.14586549124481e-05,2,"Dgcr6","gene","fibro cortex"
3.05161560320296e-05,1,"Dlat","gene","fibro cortex"
6.22075346255716e-06,1,"Dnajc19","gene","fibro cortex"
4.73171647741007e-05,2,"Dntt","gene","fibro cortex"
5.16727037774398e-05,2,"Dph5","gene","fibro cortex"
0.00042241677218233,4,"Dpy30","gene","fibro cortex"
6.65062480422718e-06,1,"Dram2","gene","fibro cortex"
0.00137587141718554,2,"E4f1","TF","fibro cortex"
2.14170567384831e-05,2,"E4f1","gene","fibro cortex"
1.10936502845307e-05,1,"Eed","gene","fibro cortex"
6.48652816391956e-06,1,"Eef1g","gene","fibro cortex"
5.2075445322651e-05,1,"Eif3d","gene","fibro cortex"
0.000698209680065592,3,"Eif3k","gene","fibro cortex"
6.10799679448408e-06,1,"Eif4a2","gene","fibro cortex"
0.000806599182216623,3,"Eif4b","gene","fibro cortex"
0.0015289124972784,1,"Elp3","TF","fibro cortex"
1.00111443354665e-05,1,"Elp3","gene","fibro cortex"
7.71923328099929e-06,2,"Emc8","gene","fibro cortex"
1.62930208300621e-05,2,"Epc2","gene","fibro cortex"
6.73619197883291e-06,1,"Eprs","gene","fibro cortex"
1.79994436951166e-05,1,"Esyt1","gene","fibro cortex"
5.8180296657815e-06,1,"Etfdh","gene","fibro cortex"
0.000142094397083721,2,"Etfrf1","gene","fibro cortex"
5.30327193239575e-05,1,"Faap100","gene","fibro cortex"
0.000588888804684005,3,"Faf1","gene","fibro cortex"
0.000513205853085483,2,"Fam174b","gene","fibro cortex"
0.000366805201861447,2,"Fam229b","gene","fibro cortex"
7.93186829586165e-06,1,"Fkbp15","gene","fibro cortex"
1.60131552591411e-05,2,"Fktn","gene","fibro cortex"
1.09973361535086e-05,1,"Ggcx","gene","fibro cortex"
0.000415586782184172,2,"Gm156","gene","fibro cortex"
0.000955170326365045,3,"Gnl3","gene","fibro cortex"
2.11755678156168e-05,1,"Golga7","gene","fibro cortex"
9.16819683011498e-06,2,"H13","gene","fibro cortex"
1.35935481336053e-05,1,"Hax1","gene","fibro cortex"
0.00108847593745467,1,"Hmga1","TF","fibro cortex"
9.89309538869851e-05,2,"Hmga1","gene","fibro cortex"
6.08638404741728e-06,2,"Hmga1b","gene","fibro cortex"
0.00129489232653828,1,"Hoxa10","TF","fibro cortex"
1.29471826428717e-05,2,"Hoxa10","gene","fibro cortex"
0.00126292639431967,1,"Hoxa9","TF","fibro cortex"
0.000144725329589395,3,"Hoxa9","gene","fibro cortex"
7.10009101364686e-06,2,"Hs2st1","gene","fibro cortex"
7.14911717881795e-05,2,"Ift122","gene","fibro cortex"
2.73808082254588e-05,1,"Ipo8","gene","fibro cortex"
3.18282861237691e-05,2,"Itfg1","gene","fibro cortex"
0.000793108944804009,4,"Kif1bp","gene","fibro cortex"
6.68619760999656e-06,1,"Klc1","gene","fibro cortex"
0.000448598026241778,2,"Klhdc9","gene","fibro cortex"
0.000349738728428699,1,"Klre1","gene","fibro cortex"
5.06509995502246e-06,2,"Klri1","gene","fibro cortex"
4.3308189532528e-06,2,"Klri2","gene","fibro cortex"
6.2762487858509e-06,1,"Kmt2a","gene","fibro cortex"
0.00033290739824461,2,"Leo1","gene","fibro cortex"
0.000436153887097289,1,"Lins1","gene","fibro cortex"
0.000115437254121652,2,"Lrrcc1","gene","fibro cortex"
4.6747512431643e-05,2,"Lsm4","gene","fibro cortex"
6.83114870124839e-05,1,"Map4k1","gene","fibro cortex"
1.04185700941548e-05,1,"Mbd4","gene","fibro cortex"
0.000533576197992173,4,"Mcts1","gene","fibro cortex"
0.00150931608126259,1,"Med1","TF","fibro cortex"
0.000675394604081588,4,"Med1","gene","fibro cortex"
0.00012465086735619,2,"Med29","gene","fibro cortex"
0.000937538060634589,1,"Mef2c","TF","fibro cortex"
1.41457184181622e-05,1,"Mef2c","gene","fibro cortex"
4.78258069437747e-05,2,"Mks1","gene","fibro cortex"
1.54859322115627e-05,1,"Mpc1","gene","fibro cortex"
0.000533012906363718,2,"Mpnd","gene","fibro cortex"
1.68230792901765e-05,2,"Mrfap1","gene","fibro cortex"
5.96401204349819e-05,2,"Mrpl15","gene","fibro cortex"
7.37380466076208e-05,1,"Mrps12","gene","fibro cortex"
2.72306609283749e-05,2,"Mrps16","gene","fibro cortex"
0.00111161966841466,2,"Myb","TF","fibro cortex"
0.000123420047023653,1,"Myb","gene","fibro cortex"
0.0270498312515414,3,"Myc","TF","fibro cortex"
0.000465480624702331,4,"Myc","gene","fibro cortex"
8.19231537100232e-06,2,"Myo9a","gene","fibro cortex"
0.00191437625596863,2,"Mzf1","TF","fibro cortex"
0.000695024353969283,4,"Mzf1","gene","fibro cortex"
9.04705580224517e-06,1,"Naa30","gene","fibro cortex"
6.53707201256997e-06,1,"Naaladl2","gene","fibro cortex"
0.000470179561053317,2,"Nap1l2","gene","fibro cortex"
7.2515855779416e-06,1,"Nbr1","gene","fibro cortex"
0.00157720997573027,1,"Ncoa5","TF","fibro cortex"
7.42185022292532e-06,1,"Ncoa5","gene","fibro cortex"
9.18707341277507e-06,1,"Ndfip2","gene","fibro cortex"
1.92203993124861e-05,1,"Ndufab1","gene","fibro cortex"
0.000217523606551596,1,"Ndufs5","gene","fibro cortex"
1.034929448178e-05,1,"Neurl4","gene","fibro cortex"
2.13004992249096e-05,1,"Nme1","gene","fibro cortex"
2.32421427198748e-05,1,"Nol6","gene","fibro cortex"
0.000287805756206579,2,"Nrap","gene","fibro cortex"
0.000526376983054151,3,"Nsun5","gene","fibro cortex"
1.35419549801847e-05,2,"Nsun6","gene","fibro cortex"
0.000752237434804393,3,"Nudt9","gene","fibro cortex"
0.000445366887426733,1,"Paf1","gene","fibro cortex"
5.14040522296015e-06,1,"Parg","gene","fibro cortex"
0.00147559657897953,1,"Parp1","TF","fibro cortex"
0.000527579501742718,3,"Parp1","gene","fibro cortex"
0.00153185231116117,1,"Pbrm1","TF","fibro cortex"
6.45391484835e-06,1,"Pbrm1","gene","fibro cortex"
5.81519095261712e-06,1,"Pcnx4","gene","fibro cortex"
8.24790611587932e-06,1,"Pde4d","gene","fibro cortex"
0.00028772937585351,3,"Pdpr","gene","fibro cortex"
1.06233382611642e-05,2,"Pdss2","gene","fibro cortex"
1.12341270913774e-05,2,"Phf6","gene","fibro cortex"
1.75866572968495e-05,1,"Phf8","gene","fibro cortex"
4.92536697414133e-06,1,"Phkb","gene","fibro cortex"
9.93803028057117e-06,1,"Pigk","gene","fibro cortex"
0.000592959990763554,3,"Pkn2","gene","fibro cortex"
2.18223306755253e-05,1,"Ppp5c","gene","fibro cortex"
1.25964465582441e-05,1,"Psmb6","gene","fibro cortex"
0.000112364572551359,2,"Psmd8","gene","fibro cortex"
0.000719605469489813,4,"Rad52","gene","fibro cortex"
9.29262108089366e-06,1,"Ralgapa1","gene","fibro cortex"
9.45214384853748e-06,2,"Rbm33","gene","fibro cortex"
0.000696060030402616,3,"Riok2","gene","fibro cortex"
1.6390498365093e-05,1,"Rnf111","gene","fibro cortex"
5.76537692533624e-06,1,"Rnf139","gene","fibro cortex"
2.13336618562885e-05,1,"Rps16","gene","fibro cortex"
1.03935962251074e-05,1,"Rps6kl1","gene","fibro cortex"
0.0017832711613754,2,"Runx1","TF","fibro cortex"
0.000328678142372359,2,"Runx1","gene","fibro cortex"
5.97085773840705e-05,2,"Sars2","gene","fibro cortex"
4.70365172778728e-06,1,"Selenof","gene","fibro cortex"
0.00079417143430497,3,"Senp8","gene","fibro cortex"
0.000544186694989884,3,"Set","gene","fibro cortex"
0.00085402495282785,1,"Setbp1","TF","fibro cortex"
1.18807269981317e-05,2,"Setbp1","gene","fibro cortex"
1.42014758319478e-05,1,"Sfr1","gene","fibro cortex"
2.80775362203088e-05,1,"Slc31a1","gene","fibro cortex"
1.42908411250966e-05,1,"Supt5","gene","fibro cortex"
3.06042055115265e-05,2,"Taf13","gene","fibro cortex"
6.5330607903744e-05,1,"Taf1a","gene","fibro cortex"
0.000714502978953396,4,"Taf5","gene","fibro cortex"
8.1107256946392e-06,1,"Taz","gene","fibro cortex"
6.41366340052204e-06,1,"Tbc1d23","gene","fibro cortex"
8.71455196980462e-06,1,"Tbc1d8","gene","fibro cortex"
3.64768544796228e-05,2,"Tcea1","gene","fibro cortex"
0.00215337025892988,2,"Tcf4","TF","fibro cortex"
1.05296682956122e-05,1,"Tcf4","gene","fibro cortex"
1.56357897245095e-05,2,"Tgds","gene","fibro cortex"
1.90242624231153e-05,2,"Timm23","gene","fibro cortex"
4.03881554077145e-05,2,"Tmem177","gene","fibro cortex"
4.87945847205229e-05,2,"Tmtc3","gene","fibro cortex"
0.000558073207353975,3,"Tomm7","gene","fibro cortex"
0.000756536784602502,3,"Trappc5","gene","fibro cortex"
2.32229410564346e-05,2,"Trex1","gene","fibro cortex"
1.4018880935104e-05,1,"Tsen2","gene","fibro cortex"
1.21186743057857e-05,1,"Ttc23","gene","fibro cortex"
0.000360898319450092,1,"Tti2","gene","fibro cortex"
4.50480654174812e-05,2,"Tube1","gene","fibro cortex"
7.9680086393992e-06,1,"Txnl1","gene","fibro cortex"
2.20718934784071e-05,2,"Ubr1","gene","fibro cortex"
0.000409565575761588,3,"Usp31","gene","fibro cortex"
7.12427299414636e-06,1,"Usp48","gene","fibro cortex"
6.49907793211343e-06,1,"Utp14a","gene","fibro cortex"
0.00069519299884329,3,"Utp14b","gene","fibro cortex"
6.71747475644068e-06,1,"Utp25","gene","fibro cortex"
0.000403372884968343,2,"Vamp8","gene","fibro cortex"
7.80121195641944e-06,1,"Wdr7","gene","fibro cortex"
0.00041038992165823,2,"Zc3h10","gene","fibro cortex"
0.000461256877477775,3,"Zc3h15","gene","fibro cortex"
0.00198915095986924,2,"Zeb1","TF","fibro cortex"
6.97220536850051e-06,1,"Zeb1","gene","fibro cortex"
1.62970068960447e-05,1,"Zfp330","gene","fibro cortex"
1.46046689522119e-05,2,"Zmat2","gene","fibro cortex"
2.5194711493163e-05,1,"Znhit6","gene","fibro cortex"
1.47611291234e-05,2,"Zzef1","gene","fibro cortex"
7.12772491889498e-06,1,"1700016H13Rik","gene","inhibitory neurons"
6.71522090104193e-06,1,"2510039O18Rik","gene","inhibitory neurons"
0.000581283782879899,1,"4922502D21Rik","gene","inhibitory neurons"
0.000531132857971106,2,"4930579G24Rik","gene","inhibitory neurons"
7.11444680143406e-06,2,"Aasdh","gene","inhibitory neurons"
0.000453541647804737,3,"Abcc10","gene","inhibitory neurons"
0.000175713147942451,2,"Abt1","gene","inhibitory neurons"
1.96638727914903e-05,2,"Aff1","gene","inhibitory neurons"
2.56348786969072e-05,2,"Anapc7","gene","inhibitory neurons"
0.00099258766713436,6,"Anp32a","gene","inhibitory neurons"
0.0015050384851551,1,"Apex1","TF","inhibitory neurons"
4.26217080853309e-06,1,"Apex1","gene","inhibitory neurons"
3.98970757434108e-06,1,"Apopt1","gene","inhibitory neurons"
3.26312116930996e-05,2,"Arl5b","gene","inhibitory neurons"
5.36865307231288e-06,1,"Asb7","gene","inhibitory neurons"
9.23787169899689e-05,2,"Bag5","gene","inhibitory neurons"
0.00242133417624126,2,"Bcl11a","TF","inhibitory neurons"
0.00124015302980162,6,"Bcl11a","gene","inhibitory neurons"
0.000106719316474648,2,"Bet1l","gene","inhibitory neurons"
0.000489706590057148,1,"Bmp5","gene","inhibitory neurons"
0.00152326751076683,1,"Brca1","TF","inhibitory neurons"
9.11289629840089e-05,2,"Brca1","gene","inhibitory neurons"
5.20615287430394e-05,1,"Casc1","gene","inhibitory neurons"
0.000358723994512925,4,"Ccdc174","gene","inhibitory neurons"
1.02648192125486e-05,1,"Ccdc184","gene","inhibitory neurons"
0.00136263582352572,6,"Cdk8","gene","inhibitory neurons"
0.000376595122599388,2,"Cdkn2c","gene","inhibitory neurons"
0.000934196078877319,1,"Cebpb","TF","inhibitory neurons"
4.40796758334341e-05,2,"Cebpb","gene","inhibitory neurons"
4.34159061603945e-06,1,"Cep192","gene","inhibitory neurons"
0.000709169023154179,4,"Cep290","gene","inhibitory neurons"
1.60394250709826e-05,2,"Cept1","gene","inhibitory neurons"
4.02100781780018e-05,2,"Chek1","gene","inhibitory neurons"
0.000200902898946673,4,"Cherp","gene","inhibitory neurons"
1.56531248624837e-05,2,"Ciao3","gene","inhibitory neurons"
1.08957522342883e-05,2,"Clec16a","gene","inhibitory neurons"
2.50664202735353e-05,2,"Cnih2","gene","inhibitory neurons"
0.000457250369586641,2,"Cnpy1","gene","inhibitory neurons"
1.97457130813105e-05,2,"Cox4i1","gene","inhibitory neurons"
0.00038027881203799,4,"Crls1","gene","inhibitory neurons"
0.00064041679893052,3,"Ctnnbl1","gene","inhibitory neurons"
0.000127542748456512,4,"Cwf19l2","gene","inhibitory neurons"
1.20399477057746e-05,1,"Cyb5d2","gene","inhibitory neurons"
3.62659483466472e-06,1,"Czib","gene","inhibitory neurons"
0.000412369917822283,6,"D230025D16Rik","gene","inhibitory neurons"
0.00058057541686943,3,"Dcaf8","gene","inhibitory neurons"
5.05675837774769e-06,2,"Ddi2","gene","inhibitory neurons"
7.8138668181443e-05,1,"Dgcr6","gene","inhibitory neurons"
6.57992473888806e-06,2,"Dlat","gene","inhibitory neurons"
0.000874256679525687,6,"Dnajc19","gene","inhibitory neurons"
0.000320068271938413,1,"Dntt","gene","inhibitory neurons"
4.28508613283494e-06,2,"Dph5","gene","inhibitory neurons"
0.000343359351036922,3,"Dpy30","gene","inhibitory neurons"
5.15173823720764e-06,2,"Dram2","gene","inhibitory neurons"
0.0016317351211453,2,"E4f1","TF","inhibitory neurons"
1.6883328679171e-05,2,"E4f1","gene","inhibitory neurons"
0.000306221449217337,4,"Eed","gene","inhibitory neurons"
2.8380503140164e-06,1,"Eef1g","gene","inhibitory neurons"
1.21926494340756e-05,1,"Eif3d","gene","inhibitory neurons"
2.29287772861811e-05,1,"Eif3k","gene","inhibitory neurons"
1.89383538223733e-05,2,"Eif4a2","gene","inhibitory neurons"
0.000617613521366863,3,"Eif4b","gene","inhibitory neurons"
0.00148527820432706,1,"Elp3","TF","inhibitory neurons"
0.000892333635214182,6,"Elp3","gene","inhibitory neurons"
2.18650352759277e-05,2,"Emc8","gene","inhibitory neurons"
7.96802498598981e-06,2,"Epc2","gene","inhibitory neurons"
3.23826197765055e-06,2,"Eprs","gene","inhibitory neurons"
0.000517244897227364,2,"Esyt1","gene","inhibitory neurons"
6.49277842136919e-06,1,"Etfdh","gene","inhibitory neurons"
4.4322523925491e-06,1,"Etfrf1","gene","inhibitory neurons"
0.00083779035133852,6,"Faap100","gene","inhibitory neurons"
1.18536608067612e-05,2,"Faf1","gene","inhibitory neurons"
1.26622559073136e-05,2,"Fam174b","gene","inhibitory neurons"
5.07172589615958e-06,1,"Fam229b","gene","inhibitory neurons"
4.63865379168186e-06,2,"Fkbp15","gene","inhibitory neurons"
9.18102174163344e-06,1,"Fktn","gene","inhibitory neurons"
9.21024447843213e-06,1,"Ggcx","gene","inhibitory neurons"
0.000237832012602062,3,"Gm156","gene","inhibitory neurons"
3.11812075775275e-05,2,"Gnl3","gene","inhibitory neurons"
9.88705091691037e-06,2,"Golga7","gene","inhibitory neurons"
1.00607707360209e-05,1,"H13","gene","inhibitory neurons"
6.93421006926898e-05,2,"Hax1","gene","inhibitory neurons"
0.00112736043147978,1,"Hmga1","TF","inhibitory neurons"
0.000537002548460876,1,"Hmga1","gene","inhibitory neurons"
0.00031698794146027,1,"Hmga1b","gene","inhibitory neurons"
0.00135340438182354,1,"Hoxa10","TF","inhibitory neurons"
2.58387085498538e-06,1,"Hoxa10","gene","inhibitory neurons"
0.00128747139101387,1,"Hoxa9","TF","inhibitory neurons"
5.1311901190141e-06,1,"Hoxa9","gene","inhibitory neurons"
0.000834550440707605,6,"Hs2st1","gene","inhibitory neurons"
0.00110202006142788,6,"Ift122","gene","inhibitory neurons"
1.68475824716499e-05,2,"Ipo8","gene","inhibitory neurons"
6.05425145720477e-06,1,"Itfg1","gene","inhibitory neurons"
0.00076039333622784,3,"Kif1bp","gene","inhibitory neurons"
1.11279462255836e-05,2,"Klc1","gene","inhibitory neurons"
0.000191255411345913,2,"Klhdc9","gene","inhibitory neurons"
0.000125859627212692,2,"Klre1","gene","inhibitory neurons"
0.000207870150853142,4,"Klri1","gene","inhibitory neurons"
0.000669783330960813,4,"Klri2","gene","inhibitory neurons"
5.96578737242445e-06,2,"Kmt2a","gene","inhibitory neurons"
7.49361705960241e-05,2,"Leo1","gene","inhibitory neurons"
5.29488330329084e-06,1,"Lins1","gene","inhibitory neurons"
2.19037636776223e-05,2,"Lrrcc1","gene","inhibitory neurons"
4.0015128449125e-05,2,"Lsm4","gene","inhibitory neurons"
0.000560424612518465,1,"Map4k1","gene","inhibitory neurons"
2.01244916848975e-05,1,"Mbd4","gene","inhibitory neurons"
0.000459673591126808,3,"Mcts1","gene","inhibitory neurons"
0.00158837006871669,1,"Med1","TF","inhibitory neurons"
0.000592393430770964,3,"Med1","gene","inhibitory neurons"
2.30884393543342e-05,2,"Med29","gene","inhibitory neurons"
0.000917547962240883,1,"Mef2c","TF","inhibitory neurons"
0.000440571420191748,3,"Mef2c","gene","inhibitory neurons"
0.00031449466597698,2,"Mks1","gene","inhibitory neurons"
0.000783648415175925,6,"Mpc1","gene","inhibitory neurons"
2.35060690105726e-06,1,"Mpnd","gene","inhibitory neurons"
0.000232286849729993,4,"Mrfap1","gene","inhibitory neurons"
8.6907553837082e-06,2,"Mrpl15","gene","inhibitory neurons"
9.26771276469313e-06,1,"Mrps12","gene","inhibitory neurons"
5.55176003573973e-06,1,"Mrps16","gene","inhibitory neurons"
0.000786332154160952,2,"Myb","TF","inhibitory neurons"
0.000114882544299217,2,"Myb","gene","inhibitory neurons"
0.000734281901665812,2,"Myc","TF","inhibitory neurons"
1.15366064657143e-05,1,"Myc","gene","inhibitory neurons"
1.30506600364084e-05,2,"Myo9a","gene","inhibitory neurons"
0.00137228931565346,2,"Mzf1","TF","inhibitory neurons"
0.000639836754259269,3,"Mzf1","gene","inhibitory neurons"
3.19977862238445e-05,2,"Naa30","gene","inhibitory neurons"
0.000227328023000476,4,"Naaladl2","gene","inhibitory neurons"
0.000271936508708035,2,"Nap1l2","gene","inhibitory neurons"
5.94447089585752e-06,2,"Nbr1","gene","inhibitory neurons"
0.00156486542337583,1,"Ncoa5","TF","inhibitory neurons"
4.38146587154993e-06,1,"Ncoa5","gene","inhibitory neurons"
1.27905185816121e-05,2,"Ndfip2","gene","inhibitory neurons"
7.58256804879001e-06,2,"Ndufab1","gene","inhibitory neurons"
2.58286705079062e-06,1,"Ndufs5","gene","inhibitory neurons"
3.3636505014998e-05,2,"Neurl4","gene","inhibitory neurons"
0.000628969847689917,3,"Nme1","gene","inhibitory neurons"
8.85212324013082e-06,1,"Nol6","gene","inhibitory neurons"
0.000555754402877941,2,"Nrap","gene","inhibitory neurons"
0.000232993100296683,4,"Nsun5","gene","inhibitory neurons"
0.000559379181122347,4,"Nsun6","gene","inhibitory neurons"
8.52339346224656e-05,2,"Nudt9","gene","inhibitory neurons"
0.000338414099261182,6,"Paf1","gene","inhibitory neurons"
2.06847833223479e-06,1,"Parg","gene","inhibitory neurons"
0.00155623900950714,1,"Parp1","TF","inhibitory neurons"
0.000584460066677836,3,"Parp1","gene","inhibitory neurons"
0.00163664960495531,1,"Pbrm1","TF","inhibitory neurons"
1.36771369751627e-05,2,"Pbrm1","gene","inhibitory neurons"
1.39006733004208e-05,1,"Pcnx4","gene","inhibitory neurons"
0.000472544117330284,4,"Pde4d","gene","inhibitory neurons"
1.13626661046692e-05,2,"Pdpr","gene","inhibitory neurons"
7.99662092047963e-06,2,"Pdss2","gene","inhibitory neurons"
2.55108791890509e-06,1,"Phf6","gene","inhibitory neurons"
0.000631397503369393,4,"Phf8","gene","inhibitory neurons"
2.9489239105032e-06,1,"Phkb","gene","inhibitory neurons"
0.000453901739829349,4,"Pigk","gene","inhibitory neurons"
1.39450051703189e-05,2,"Pkn2","gene","inhibitory neurons"
0.000609037116184987,3,"Ppp5c","gene","inhibitory neurons"
3.34084643624832e-05,1,"Psmb6","gene","inhibitory neurons"
0.000597066041279824,3,"Psmd8","gene","inhibitory neurons"
0.000654161815588612,3,"Rad52","gene","inhibitory neurons"
0.000895485036834972,4,"Ralgapa1","gene","inhibitory neurons"
2.53595465163883e-06,1,"Rbm33","gene","inhibitory neurons"
1.58700582920839e-05,2,"Riok2","gene","inhibitory neurons"
7.43735449292939e-06,1,"Rnf111","gene","inhibitory neurons"
3.01620223582805e-06,1,"Rnf139","gene","inhibitory neurons"
1.42308520094572e-05,1,"Rps16","gene","inhibitory neurons"
4.90359348891601e-06,1,"Rps6kl1","gene","inhibitory neurons"
0.00149688051662547,2,"Runx1","TF","inhibitory neurons"
0.00066951195505864,2,"Runx1","gene","inhibitory neurons"
0.000111812076189799,1,"Sars2","gene","inhibitory neurons"
1.99797063958143e-05,2,"Selenof","gene","inhibitory neurons"
3.24679835126429e-05,2,"Senp8","gene","inhibitory neurons"
1.18959016911076e-05,1,"Set","gene","inhibitory neurons"
0.000759376546964859,1,"Setbp1","TF","inhibitory neurons"
8.68365585097965e-06,2,"Setbp1","gene","inhibitory neurons"
3.93712385603323e-05,2,"Sfr1","gene","inhibitory neurons"
5.21938289383504e-06,1,"Slc31a1","gene","inhibitory neurons"
0.000169733790326203,4,"Supt5","gene","inhibitory neurons"
8.80072774811289e-05,2,"Taf13","gene","inhibitory neurons"
0.000427886196739308,4,"Taf1a","gene","inhibitory neurons"
0.000108882898945403,1,"Taf5","gene","inhibitory neurons"
2.82704697759917e-06,1,"Taz","gene","inhibitory neurons"
8.38943937702391e-06,2,"Tbc1d23","gene","inhibitory neurons"
1.93698941670042e-06,1,"Tbc1d8","gene","inhibitory neurons"
3.69163709180323e-06,1,"Tcea1","gene","inhibitory neurons"
0.00225381459109004,2,"Tcf4","TF","inhibitory neurons"
0.000187144091899336,4,"Tcf4","gene","inhibitory neurons"
0.000529282220160439,4,"Tgds","gene","inhibitory neurons"
3.44330934933597e-06,1,"Timm23","gene","inhibitory neurons"
4.64748961796005e-06,1,"Tmem177","gene","inhibitory neurons"
3.40250685135621e-06,1,"Tmtc3","gene","inhibitory neurons"
4.08945653916566e-05,2,"Tomm7","gene","inhibitory neurons"
9.36858908265952e-06,1,"Trappc5","gene","inhibitory neurons"
6.94488729696867e-06,2,"Trex1","gene","inhibitory neurons"
1.25253609549497e-05,1,"Tsen2","gene","inhibitory neurons"
0.000222299038738495,1,"Ttc23","gene","inhibitory neurons"
1.08462926494562e-05,1,"Tti2","gene","inhibitory neurons"
3.62422930160486e-05,2,"Tube1","gene","inhibitory neurons"
9.28751675132296e-05,4,"Txnl1","gene","inhibitory neurons"
9.21410204297147e-06,2,"Ubr1","gene","inhibitory neurons"
5.18915396311852e-06,2,"Usp31","gene","inhibitory neurons"
1.24205311880325e-05,2,"Usp48","gene","inhibitory neurons"
8.65004945211287e-06,1,"Utp14a","gene","inhibitory neurons"
5.06411782950095e-06,2,"Utp14b","gene","inhibitory neurons"
2.42357879477492e-06,1,"Utp25","gene","inhibitory neurons"
9.05176638919624e-05,2,"Vamp8","gene","inhibitory neurons"
7.11951603866363e-06,2,"Wdr7","gene","inhibitory neurons"
7.09015515462009e-05,2,"Zc3h10","gene","inhibitory neurons"
7.32310141145621e-06,2,"Zc3h15","gene","inhibitory neurons"
0.00192924863619595,2,"Zeb1","TF","inhibitory neurons"
5.22423478568988e-06,1,"Zeb1","gene","inhibitory neurons"
0.000184011914240365,4,"Zfp330","gene","inhibitory neurons"
8.45385258054758e-06,1,"Zmat2","gene","inhibitory neurons"
2.49876735374009e-05,2,"Znhit6","gene","inhibitory neurons"
5.16135373711268e-06,2,"Zzef1","gene","inhibitory neurons"
2.64267653773382e-05,1,"1700016H13Rik","gene","microglia"
6.54264285958541e-05,1,"2510039O18Rik","gene","microglia"
3.69697525426057e-05,1,"4922502D21Rik","gene","microglia"
3.59659500821788e-05,1,"4930579G24Rik","gene","microglia"
0.000721806117965869,4,"Aasdh","gene","microglia"
0.000254826382191184,1,"Abcc10","gene","microglia"
0.000368543444841654,4,"Abt1","gene","microglia"
0.000116617672353129,3,"Aff1","gene","microglia"
0.000338575295853341,1,"Anapc7","gene","microglia"
0.00026486369526466,1,"Anp32a","gene","microglia"
0.00209978057992156,1,"Apex1","TF","microglia"
0.000369162614877871,1,"Apex1","gene","microglia"
0.000225273053985296,1,"Apopt1","gene","microglia"
0.00149155385522133,5,"Arl5b","gene","microglia"
0.000172458913659551,3,"Asb7","gene","microglia"
0.000139184081366699,1,"Bag5","gene","microglia"
0.00261143090032704,3,"Bcl11a","TF","microglia"
0.000946918277234976,5,"Bcl11a","gene","microglia"
0.00013298158439176,2,"Bet1l","gene","microglia"
0.000118840699547193,4,"Bmp5","gene","microglia"
0.00202888095249667,1,"Brca1","TF","microglia"
0.000450618198153716,1,"Brca1","gene","microglia"
0.000162043939692796,3,"Casc1","gene","microglia"
0.000243243404301698,1,"Ccdc174","gene","microglia"
1.14442841111102e-05,1,"Ccdc184","gene","microglia"
0.000951230938394824,5,"Cdk8","gene","microglia"
0.000210267168063417,3,"Cdkn2c","gene","microglia"
0.000333371165453203,1,"Cebpb","TF","microglia"
0.000115701531955863,3,"Cebpb","gene","microglia"
7.30017393243092e-05,1,"Cep192","gene","microglia"
0.000625186576468124,2,"Cep290","gene","microglia"
6.01173491743169e-05,3,"Cept1","gene","microglia"
0.000180087327249591,3,"Chek1","gene","microglia"
2.09281223798478e-05,1,"Cherp","gene","microglia"
0.000175434585555387,5,"Ciao3","gene","microglia"
1.66619775972193e-05,1,"Clec16a","gene","microglia"
0.000163394051488162,3,"Cnih2","gene","microglia"
0.000300093675762949,4,"Cnpy1","gene","microglia"
9.32821823402927e-05,3,"Cox4i1","gene","microglia"
0.000329165400612382,2,"Crls1","gene","microglia"
6.08442551425209e-05,1,"Ctnnbl1","gene","microglia"
