"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","cell_type"
"Ranbp94",0.00122558944861579,-0.204149662293276,0.736,0.829,1,"heterozygous","Ranbp9","fibroblasts"
"Gm44812",0.00125138198890408,-0.108003047725205,0.162,0.265,1,"heterozygous","Gm44812","fibroblasts"
"Tspan51",0.00126058166819061,-0.329251077535377,0.942,0.974,1,"heterozygous","Tspan5","fibroblasts"
"Mid14",0.00126190225816701,0.30336047254013,0.336,0.227,1,"heterozygous","Mid1","fibroblasts"
"Elovl62",0.0012777566767502,-0.174421460858189,0.473,0.571,1,"heterozygous","Elovl6","fibroblasts"
"Tacc1",0.00128516478855117,-0.187622649296516,0.747,0.829,1,"heterozygous","Tacc1","fibroblasts"
"Ipo13",0.00128516655426754,-0.129906096712933,0.134,0.23,1,"heterozygous","Ipo13","fibroblasts"
"Ranbp17",0.00129784902927784,-0.108720012877697,0.282,0.406,1,"heterozygous","Ranbp17","fibroblasts"
"Msrb3",0.00130006713386435,-0.345545108293345,0.408,0.503,1,"heterozygous","Msrb3","fibroblasts"
"Csmd11",0.00130169817865381,-0.189663190679751,0.863,0.906,1,"heterozygous","Csmd1","fibroblasts"
"Ank4",0.00130171631136305,-0.195258760901858,0.736,0.837,1,"heterozygous","Ank","fibroblasts"
"Bace1",0.00131505569382103,-0.177974951236207,0.415,0.536,1,"heterozygous","Bace1","fibroblasts"
"Tmem199",0.00131543614863049,0.153820469665568,0.267,0.168,1,"heterozygous","Tmem199","fibroblasts"
"Asic23",0.0013158291094626,0.317073163796662,0.812,0.87,1,"heterozygous","Asic2","fibroblasts"
"Hk1",0.00132380767067382,-0.133865498338873,0.462,0.584,1,"heterozygous","Hk1","fibroblasts"
"Vsnl11",0.00132632976992455,-0.250057757070752,0.758,0.829,1,"heterozygous","Vsnl1","fibroblasts"
"Gm123711",0.00136891390584527,0.142552739790492,0.181,0.097,1,"heterozygous","Gm12371","fibroblasts"
"Sez6l21",0.0013716958451224,-0.167081489156478,0.495,0.594,1,"heterozygous","Sez6l2","fibroblasts"
"Mrpl412",0.00138180502915762,-0.132426108416166,0.552,0.676,1,"heterozygous","Mrpl41","fibroblasts"
"Auts22",0.00139997004319699,-0.148853729083536,0.993,0.997,1,"heterozygous","Auts2","fibroblasts"
"Gm44151",0.00140016208351583,-0.136695019769534,0.426,0.546,1,"heterozygous","Gm44151","fibroblasts"
"Dgkd2",0.00140531300395806,-0.152718448195178,0.498,0.622,1,"heterozygous","Dgkd","fibroblasts"
"Tmtc11",0.00141186152588669,0.386263695170237,0.877,0.839,1,"heterozygous","Tmtc1","fibroblasts"
"Satb1",0.00141680249647702,-0.231360883492884,0.657,0.778,1,"heterozygous","Satb1","fibroblasts"
"Bcl2l2",0.0014260546779939,-0.107599321940483,0.119,0.212,1,"heterozygous","Bcl2l2","fibroblasts"
"Pum13",0.00143929847807078,-0.162192110012378,0.679,0.791,1,"heterozygous","Pum1","fibroblasts"
"Arhgap29",0.00144136168655695,0.101377275608469,0.477,0.36,1,"heterozygous","Arhgap29","fibroblasts"
"Garem11",0.00144285627199619,-0.228448705913672,0.671,0.763,1,"heterozygous","Garem1","fibroblasts"
"Nrn11",0.00144488910005356,0.254270489515177,0.469,0.385,1,"heterozygous","Nrn1","fibroblasts"
"Lrpap1",0.0014508375635522,-0.167815046638046,0.549,0.656,1,"heterozygous","Lrpap1","fibroblasts"
"Zfp112",0.00145351890306053,0.120366789776103,0.3,0.194,1,"heterozygous","Zfp112","fibroblasts"
"Ogfrl1",0.00146724987287744,-0.12752427669806,0.44,0.574,1,"heterozygous","Ogfrl1","fibroblasts"
"Mpc13",0.00147000987480398,-0.177966638735746,0.556,0.699,1,"heterozygous","Mpc1","fibroblasts"
"Ywhaz2",0.00147160768620016,-0.163569859103615,0.733,0.819,1,"heterozygous","Ywhaz","fibroblasts"
"Rapgef23",0.00147204429538485,-0.189744958819307,0.845,0.895,1,"heterozygous","Rapgef2","fibroblasts"
"Pde4d1",0.0014848792320109,0.224578826283932,0.881,0.946,1,"heterozygous","Pde4d","fibroblasts"
"Ap2a21",0.00148592954899124,-0.211996265889748,0.61,0.75,1,"heterozygous","Ap2a2","fibroblasts"
"Luzp11",0.00148914817418539,-0.181124707975955,0.563,0.684,1,"heterozygous","Luzp1","fibroblasts"
"Kcnj2",0.0014893506622101,0.108096912628051,0.116,0.048,1,"heterozygous","Kcnj2","fibroblasts"
"Vapa1",0.00149121914463424,-0.178853495261346,0.635,0.732,1,"heterozygous","Vapa","fibroblasts"
"Rnf1651",0.0014915445835145,-0.178815210770909,0.502,0.615,1,"heterozygous","Rnf165","fibroblasts"
"Cacna1b",0.00151382983007504,-0.197287113194047,0.762,0.844,1,"heterozygous","Cacna1b","fibroblasts"
"Rpl10a",0.00155091385814491,-0.222803721179051,0.267,0.383,1,"heterozygous","Rpl10a","fibroblasts"
"Rps6ka22",0.00157233110982632,-0.14428464208817,0.495,0.612,1,"heterozygous","Rps6ka2","fibroblasts"
"Pfkl",0.00157265159978573,-0.107847898074902,0.227,0.347,1,"heterozygous","Pfkl","fibroblasts"
"Plekhf2",0.00157405113614481,-0.104669628608194,0.058,0.133,1,"heterozygous","Plekhf2","fibroblasts"
"Errfi12",0.00157514476902308,-0.328716280153628,0.256,0.365,1,"heterozygous","Errfi1","fibroblasts"
"Hnrnpll1",0.00159262257520355,-0.215907278287021,0.596,0.722,1,"heterozygous","Hnrnpll","fibroblasts"
"Snx241",0.00161054622590117,0.286436136503953,0.625,0.533,1,"heterozygous","Snx24","fibroblasts"
"Prkar1a1",0.00161527006433511,-0.148426261349033,0.484,0.615,1,"heterozygous","Prkar1a","fibroblasts"
"Etv62",0.00165069303720022,-0.10647742362032,0.534,0.62,1,"heterozygous","Etv6","fibroblasts"
"Dcun1d3",0.00165744092435875,-0.167076542731158,0.264,0.372,1,"heterozygous","Dcun1d3","fibroblasts"
"Elfn21",0.00166573771608504,-0.10384286590656,0.253,0.38,1,"heterozygous","Elfn2","fibroblasts"
"Gpi1",0.00168157436076102,-0.153088784943644,0.578,0.702,1,"heterozygous","Gpi1","fibroblasts"
"Cpq",0.00169077380390674,0.421989475820705,0.274,0.176,1,"heterozygous","Cpq","fibroblasts"
"Mxi14",0.001695932671409,-0.165898405105498,0.386,0.508,1,"heterozygous","Mxi1","fibroblasts"
"Zcchc8",0.00169709792022925,-0.128013365213058,0.35,0.482,1,"heterozygous","Zcchc8","fibroblasts"
"Jazf1",0.00170878830876575,-0.159957962118686,0.69,0.796,1,"heterozygous","Jazf1","fibroblasts"
"Atp2b21",0.00171098645985864,-0.183450270119738,0.823,0.901,1,"heterozygous","Atp2b2","fibroblasts"
"Rev11",0.00172172483993732,-0.232979848474718,0.726,0.849,1,"heterozygous","Rev1","fibroblasts"
"Yipf11",0.00173890722835802,-0.114013088177336,0.162,0.265,1,"heterozygous","Yipf1","fibroblasts"
"Pea15a1",0.00178084186427352,-0.149735511116789,0.365,0.485,1,"heterozygous","Pea15a","fibroblasts"
"Adarb11",0.00178233260349826,-0.185579710280125,0.592,0.686,1,"heterozygous","Adarb1","fibroblasts"
"Snph2",0.00179138585688535,-0.204790571791044,0.643,0.727,1,"heterozygous","Snph","fibroblasts"
"Sc5d",0.00179740657046046,-0.120994260240075,0.238,0.352,1,"heterozygous","Sc5d","fibroblasts"
"Kif5c1",0.00180408009546629,-0.207077846172733,0.773,0.834,1,"heterozygous","Kif5c","fibroblasts"
"Pfdn2",0.00180637829075339,-0.1261587610599,0.209,0.316,1,"heterozygous","Pfdn2","fibroblasts"
"Dlg42",0.00180695696493307,-0.135932357217067,0.545,0.648,1,"heterozygous","Dlg4","fibroblasts"
"Shroom3",0.00181845271123763,0.367489939553584,0.134,0.064,1,"heterozygous","Shroom3","fibroblasts"
"Fbxl161",0.00182072021974449,-0.150380887322861,0.48,0.589,1,"heterozygous","Fbxl16","fibroblasts"
"Klhl321",0.00183190811609429,0.214629741441153,0.462,0.362,1,"heterozygous","Klhl32","fibroblasts"
"Ccdc85a3",0.00184178970246508,-0.231287318828226,0.682,0.786,1,"heterozygous","Ccdc85a","fibroblasts"
"Hipk4",0.0018497513590871,-0.103632843351112,0.137,0.235,1,"heterozygous","Hipk4","fibroblasts"
"Fam13c1",0.00185190586847691,-0.1222665222924,0.336,0.452,1,"heterozygous","Fam13c","fibroblasts"
"Hprt",0.00185885758567,-0.145859914339988,0.354,0.474,1,"heterozygous","Hprt","fibroblasts"
"C230057M02Rik",0.00188357187760028,-0.18958525644982,0.516,0.648,1,"heterozygous","C230057M02Rik","fibroblasts"
"Iqce",0.00189695096248556,-0.124491702578336,0.375,0.48,1,"heterozygous","Iqce","fibroblasts"
"Efr3b4",0.00190380767807953,-0.134511719561957,0.35,0.444,1,"heterozygous","Efr3b","fibroblasts"
"Umad11",0.00191234496912636,0.184233908408859,0.769,0.74,1,"heterozygous","Umad1","fibroblasts"
"Rhbdd1",0.0019188566897772,0.147473263103679,0.191,0.107,1,"heterozygous","Rhbdd1","fibroblasts"
"Nudcd3",0.00192703830691822,-0.192754122648844,0.621,0.732,1,"heterozygous","Nudcd3","fibroblasts"
"Zswim9",0.00192773405077887,0.120300547428867,0.152,0.077,1,"heterozygous","Zswim9","fibroblasts"
"Lrfn5",0.0019458210780595,-0.238121238467495,0.791,0.865,1,"heterozygous","Lrfn5","fibroblasts"
"Ldha",0.00194615659396234,-0.138623267426561,0.209,0.321,1,"heterozygous","Ldha","fibroblasts"
"Fam162a",0.00195407366164243,-0.127054582894754,0.199,0.298,1,"heterozygous","Fam162a","fibroblasts"
"Mbtps2",0.00195881509057356,0.273431893620878,0.422,0.324,1,"heterozygous","Mbtps2","fibroblasts"
"Eps15l12",0.00197355434242734,-0.171197899333307,0.552,0.694,1,"heterozygous","Eps15l1","fibroblasts"
"Crtac1",0.00197414919052308,0.189577758530719,0.35,0.255,1,"heterozygous","Crtac1","fibroblasts"
"Sv2a2",0.00197428392969511,-0.205290994042557,0.556,0.645,1,"heterozygous","Sv2a","fibroblasts"
"Sgsm3",0.00198792572745235,-0.146070412288504,0.357,0.495,1,"heterozygous","Sgsm3","fibroblasts"
"Sema6b",0.00199788902758182,-0.119277763229488,0.199,0.306,1,"heterozygous","Sema6b","fibroblasts"
"Mov10",0.00200060054368239,-0.168699804431717,0.195,0.298,1,"heterozygous","Mov10","fibroblasts"
"Pten2",0.00200517574335678,-0.146853806882228,0.801,0.88,1,"heterozygous","Pten","fibroblasts"
"Sae1",0.00201306006991633,-0.181201742080432,0.321,0.441,1,"heterozygous","Sae1","fibroblasts"
"Cry1",0.00201308672834959,-0.146285927226048,0.13,0.222,1,"heterozygous","Cry1","fibroblasts"
"Itga9",0.00202642593389411,-0.130468466171855,0.271,0.388,1,"heterozygous","Itga9","fibroblasts"
"Tra2a",0.00203342542846865,-0.136370817007732,0.845,0.88,1,"heterozygous","Tra2a","fibroblasts"
"Ppp3cc",0.00203867949653412,-0.124592720975148,0.484,0.61,1,"heterozygous","Ppp3cc","fibroblasts"
"Slc47a1",0.00206649317318491,0.671380140181995,0.202,0.115,1,"heterozygous","Slc47a1","fibroblasts"
"C730002L08Rik1",0.00207413778241389,0.180122979181231,0.296,0.204,1,"heterozygous","C730002L08Rik","fibroblasts"
"Mal2",0.00207647667828042,-0.162038954614809,0.347,0.467,1,"heterozygous","Mal2","fibroblasts"
"Adcy1",0.00209703762903707,-0.2003334188492,0.484,0.574,1,"heterozygous","Adcy1","fibroblasts"
"Podxl2",0.00211325593765229,-0.234355406288614,0.35,0.459,1,"heterozygous","Podxl2","fibroblasts"
"5330417C22Rik",0.00212119987491055,-0.16299847657029,0.581,0.714,1,"heterozygous","5330417C22Rik","fibroblasts"
"Tubb31",0.00214862090801473,-0.164286855439966,0.35,0.454,1,"heterozygous","Tubb3","fibroblasts"
"Tle5",0.00218030143213977,-0.129244120065458,0.242,0.352,1,"heterozygous","Tle5","fibroblasts"
"Madd1",0.00218076205489543,-0.189188858279725,0.563,0.661,1,"heterozygous","Madd","fibroblasts"
"Riok3",0.00219780550573631,-0.127066796679448,0.635,0.768,1,"heterozygous","Riok3","fibroblasts"
"Mgrn1",0.00219927600142888,-0.110797846822201,0.415,0.541,1,"heterozygous","Mgrn1","fibroblasts"
"Bmp5",0.00222114039736296,0.493582860537228,0.173,0.094,1,"heterozygous","Bmp5","fibroblasts"
"Rasa3",0.0022475659516647,-0.213613917558429,0.599,0.714,1,"heterozygous","Rasa3","fibroblasts"
"Celf41",0.00225056686753249,-0.219856405654316,0.791,0.849,1,"heterozygous","Celf4","fibroblasts"
"Bri3",0.0022531207906749,-0.149618137448953,0.307,0.431,1,"heterozygous","Bri3","fibroblasts"
"Gm9866",0.0022711943743734,-0.147575580591302,0.271,0.375,1,"heterozygous","Gm9866","fibroblasts"
"Rimbp2",0.00227603011511251,-0.231589676125074,0.751,0.827,1,"heterozygous","Rimbp2","fibroblasts"
"Slc7a11",0.0022797882006707,0.167253905346032,0.238,0.153,1,"heterozygous","Slc7a11","fibroblasts"
"Fryl",0.00228646657566783,-0.230578090057647,0.765,0.849,1,"heterozygous","Fryl","fibroblasts"
"B230219D22Rik1",0.00229487837308794,-0.127594008113378,0.39,0.523,1,"heterozygous","B230219D22Rik","fibroblasts"
"Cyfip2",0.00229519115915291,-0.162807491660289,0.787,0.865,1,"heterozygous","Cyfip2","fibroblasts"
"Atf4",0.00230384998133831,-0.107007340182956,0.242,0.357,1,"heterozygous","Atf4","fibroblasts"
"Ggt7",0.0023157937229846,-0.133332041763938,0.581,0.707,1,"heterozygous","Ggt7","fibroblasts"
"Rybp2",0.00232207847563738,-0.147302318813151,0.321,0.449,1,"heterozygous","Rybp","fibroblasts"
"Ankrd13b1",0.00232449630241146,-0.145590244644555,0.527,0.638,1,"heterozygous","Ankrd13b","fibroblasts"
"Dusp1",0.00232759660889966,-0.162020648395567,0.105,0.189,1,"heterozygous","Dusp1","fibroblasts"
"Mturn",0.00233237809071746,-0.106822125815631,0.152,0.247,1,"heterozygous","Mturn","fibroblasts"
"Sez6l3",0.0023549786737512,-0.194827466890277,0.61,0.709,1,"heterozygous","Sez6l","fibroblasts"
"Pi4ka",0.00238116083370979,-0.172776538149403,0.801,0.87,1,"heterozygous","Pi4ka","fibroblasts"
"Rap1b",0.0023847042168186,-0.173871058722036,0.477,0.584,1,"heterozygous","Rap1b","fibroblasts"
"Fam124a",0.00238608768307095,-0.127743488627676,0.292,0.406,1,"heterozygous","Fam124a","fibroblasts"
"Agap33",0.00239521952873738,-0.155066646351208,0.516,0.62,1,"heterozygous","Agap3","fibroblasts"
"Rassf31",0.00241849094219601,0.194159905392997,0.173,0.097,1,"heterozygous","Rassf3","fibroblasts"
"Txndc161",0.0024384284813703,-0.161395296012913,0.516,0.635,1,"heterozygous","Txndc16","fibroblasts"
"Timm9",0.00244658749909919,-0.123093094775033,0.466,0.599,1,"heterozygous","Timm9","fibroblasts"
"Lhx2",0.00247581890211543,-0.113990456017784,0.069,0.143,1,"heterozygous","Lhx2","fibroblasts"
"Fgf10",0.00248132838261319,-0.131809507206948,0.083,0.158,1,"heterozygous","Fgf10","fibroblasts"
"Slc6a17",0.00254644459828605,-0.206954887851544,0.661,0.791,1,"heterozygous","Slc6a17","fibroblasts"
"Dnajc8",0.00255088365313582,-0.108470516995096,0.336,0.449,1,"heterozygous","Dnajc8","fibroblasts"
"Npas21",0.00255190809276579,0.202034279905522,0.834,0.796,1,"heterozygous","Npas2","fibroblasts"
"Thsd4",0.00255500090753373,0.673065295844591,0.469,0.37,1,"heterozygous","Thsd4","fibroblasts"
"Gm155941",0.00256869682355441,0.125774579430311,0.383,0.278,1,"heterozygous","Gm15594","fibroblasts"
"Grin11",0.00258642639552812,-0.220473153293475,0.769,0.842,1,"heterozygous","Grin1","fibroblasts"
"Atp1a1",0.00258657638940783,-0.142563618314591,0.621,0.76,1,"heterozygous","Atp1a1","fibroblasts"
"Ppm1h",0.00258712234381534,-0.305217202722302,0.812,0.857,1,"heterozygous","Ppm1h","fibroblasts"
"Fbxw2",0.00258961253008991,-0.155796868341484,0.375,0.503,1,"heterozygous","Fbxw2","fibroblasts"
"Zfr2",0.00260443295195037,-0.126539925606212,0.477,0.589,1,"heterozygous","Zfr2","fibroblasts"
"2900097C17Rik2",0.00261243139454552,-0.153446239721153,0.477,0.617,1,"heterozygous","2900097C17Rik","fibroblasts"
"Pgam5",0.00261976838806287,-0.134905656672887,0.256,0.37,1,"heterozygous","Pgam5","fibroblasts"
"Dclk11",0.00265649575922686,-0.17777422773569,0.848,0.893,1,"heterozygous","Dclk1","fibroblasts"
"Cyp51",0.00268810551296792,-0.133757799424305,0.329,0.434,1,"heterozygous","Cyp51","fibroblasts"
"Med211",0.00269352683221634,-0.101876991111958,0.148,0.242,1,"heterozygous","Med21","fibroblasts"
"Tbc1d81",0.00269824635397429,-0.342491122504672,0.361,0.469,1,"heterozygous","Tbc1d8","fibroblasts"
"Slc9a7",0.00273904805666895,-0.145926140555939,0.52,0.64,1,"heterozygous","Slc9a7","fibroblasts"
"Macrod2os1",0.00276118600959554,0.273007679336416,0.513,0.441,1,"heterozygous","Macrod2os1","fibroblasts"
"Nphp4",0.00276716421263416,-0.174628459396899,0.408,0.515,1,"heterozygous","Nphp4","fibroblasts"
"Slc26a7",0.00277672015303949,0.520911811189485,0.155,0.082,1,"heterozygous","Slc26a7","fibroblasts"
"Fmnl1",0.00278537832762797,-0.213011297484894,0.426,0.538,1,"heterozygous","Fmnl1","fibroblasts"
"Slit21",0.00279171618285179,0.441135202815598,0.903,0.867,1,"heterozygous","Slit2","fibroblasts"
"Yars",0.00279545382991935,-0.189967159062616,0.379,0.469,1,"heterozygous","Yars","fibroblasts"
"Dock101",0.00280048626553888,0.264319856611607,0.181,0.102,1,"heterozygous","Dock10","fibroblasts"
"Gng4",0.00283433134874875,-0.122593182423371,0.202,0.311,1,"heterozygous","Gng4","fibroblasts"
"Itgav3",0.00286583652746254,0.330732899645798,0.357,0.276,1,"heterozygous","Itgav","fibroblasts"
"Ankrd11",0.00288027562491477,-0.172102546126213,0.798,0.893,1,"heterozygous","Ankrd11","fibroblasts"
"Bcl2",0.0028921047555999,-0.217399114110257,0.473,0.577,1,"heterozygous","Bcl2","fibroblasts"
"Dync1h12",0.00291369585930826,-0.1474284867874,0.708,0.814,1,"heterozygous","Dync1h1","fibroblasts"
"Gprasp1",0.00295452350157883,-0.139538411904515,0.736,0.821,1,"heterozygous","Gprasp1","fibroblasts"
"Nmnat22",0.00296110730152952,-0.200893377057296,0.708,0.811,1,"heterozygous","Nmnat2","fibroblasts"
"Tmem442",0.00296290061202958,0.338065945778636,0.177,0.099,1,"heterozygous","Tmem44","fibroblasts"
"Flywch1",0.0030091847175339,-0.11359049186812,0.332,0.457,1,"heterozygous","Flywch1","fibroblasts"
"Cradd",0.00302565845079628,0.24928913836423,0.296,0.207,1,"heterozygous","Cradd","fibroblasts"
"Add23",0.00302593038960651,-0.203978242477797,0.657,0.737,1,"heterozygous","Add2","fibroblasts"
"Zfpm21",0.00303037090601295,-0.165967247207325,0.527,0.656,1,"heterozygous","Zfpm2","fibroblasts"
"Inka2",0.00303172191243868,-0.145384684467333,0.43,0.526,1,"heterozygous","Inka2","fibroblasts"
"March6",0.00304758811623151,-0.133802497108707,0.686,0.781,1,"heterozygous","March6","fibroblasts"
"Pprc1",0.00308988967415436,-0.170697257947675,0.155,0.245,1,"heterozygous","Pprc1","fibroblasts"
"Spred11",0.00311798114097643,-0.170066228036016,0.628,0.712,1,"heterozygous","Spred1","fibroblasts"
"Dmd3",0.00314218114048992,0.200031816505057,0.888,0.908,1,"heterozygous","Dmd","fibroblasts"
"Dkk31",0.00314903275062216,-0.10524382639379,0.495,0.602,1,"heterozygous","Dkk3","fibroblasts"
"Csad1",0.00316798925309851,0.281798977606317,0.52,0.423,1,"heterozygous","Csad","fibroblasts"
"Hmcn1",0.00317370770153635,0.639700469670328,0.231,0.148,1,"heterozygous","Hmcn1","fibroblasts"
"Prkcz",0.00318791590188325,-0.121531223412734,0.585,0.712,1,"heterozygous","Prkcz","fibroblasts"
"Rell2",0.00319945669151159,-0.141819254034101,0.245,0.347,1,"heterozygous","Rell2","fibroblasts"
"Csk",0.00320398154270913,-0.121350686337282,0.083,0.161,1,"heterozygous","Csk","fibroblasts"
"Foxp11",0.00320730074420581,0.308847260081744,0.982,0.972,1,"heterozygous","Foxp1","fibroblasts"
"Plk3",0.00321132190903739,-0.130760781514009,0.159,0.25,1,"heterozygous","Plk3","fibroblasts"
"Zic1",0.00323099199737172,0.465123787042007,0.148,0.079,1,"heterozygous","Zic1","fibroblasts"
"Baz2a1",0.0032314996330272,-0.202232899621093,0.52,0.622,1,"heterozygous","Baz2a","fibroblasts"
"Rtn4rl11",0.00323687312109128,-0.148627282593406,0.278,0.39,1,"heterozygous","Rtn4rl1","fibroblasts"
"Meaf6",0.00323695498030618,-0.170094144650491,0.404,0.508,1,"heterozygous","Meaf6","fibroblasts"
"Larp11",0.00324008012597167,-0.154483732794194,0.585,0.707,1,"heterozygous","Larp1","fibroblasts"
"Ccdc85b1",0.00324013584396146,-0.113475727924385,0.188,0.291,1,"heterozygous","Ccdc85b","fibroblasts"
"Rassf2",0.00327022789959643,0.479868068215985,0.166,0.094,1,"heterozygous","Rassf2","fibroblasts"
"Tppp",0.00327331594193436,-0.151376439183044,0.285,0.388,1,"heterozygous","Tppp","fibroblasts"
"Sema3d1",0.00327785629238455,0.284920094398889,0.238,0.145,1,"heterozygous","Sema3d","fibroblasts"
"Slc36a1",0.00331095870328286,-0.118499047080864,0.235,0.339,1,"heterozygous","Slc36a1","fibroblasts"
"Nwd21",0.0033406695239423,-0.171144654318844,0.686,0.791,1,"heterozygous","Nwd2","fibroblasts"
"Dpp9",0.00339505354202942,-0.107383916389869,0.253,0.362,1,"heterozygous","Dpp9","fibroblasts"
"Slc12a7",0.00339877457452393,0.484934184729393,0.134,0.069,1,"heterozygous","Slc12a7","fibroblasts"
"Shkbp1",0.00341964885434523,-0.11572782713486,0.141,0.224,1,"heterozygous","Shkbp1","fibroblasts"
"Msmo1",0.003444071335705,-0.15303866138611,0.357,0.462,1,"heterozygous","Msmo1","fibroblasts"
"A330015K06Rik2",0.00345059330947564,0.179866153317668,0.256,0.166,1,"heterozygous","A330015K06Rik","fibroblasts"
"Gps2",0.00348402610465001,-0.129386100364306,0.242,0.342,1,"heterozygous","Gps2","fibroblasts"
"Kcnh1",0.00348541191118615,-0.207736002097782,0.718,0.806,1,"heterozygous","Kcnh1","fibroblasts"
"4930473D10Rik1",0.00348955028206259,0.296338599111857,0.563,0.464,1,"heterozygous","4930473D10Rik","fibroblasts"
"Fndc9",0.00349567099089355,-0.16512086887758,0.599,0.724,1,"heterozygous","Fndc9","fibroblasts"
"Camk2n15",0.00351360747855063,-0.211188510786428,0.628,0.732,1,"heterozygous","Camk2n1","fibroblasts"
