"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed"
1.77609554907933e-07,0.205273410826209,0.174,0.119,0.00500716857196446,"heterozygous","Nme2","UP"
1.7870081436817e-07,-0.183552681539694,0.405,0.492,0.00503793335866745,"heterozygous","Jak1","DOWN"
1.82681339213987e-07,0.195948808469772,0.767,0.728,0.00515015231512073,"heterozygous","Lgr4","UP"
1.92357963353493e-07,0.190965286842904,0.241,0.181,0.00542295570286167,"heterozygous","Ttc21b","UP"
1.94541303548449e-07,-0.117334421264613,0.171,0.24,0.00548450842963787,"heterozygous","Lmbr1l","DOWN"
1.97530615951344e-07,-0.161489515554931,0.366,0.449,0.00556878312490028,"heterozygous","BC005537","DOWN"
2.10191896085169e-07,-0.132820749947342,0.161,0.23,0.00592572993443308,"heterozygous","Spint1","DOWN"
2.14602560010854e-07,-0.12446823022777,0.146,0.209,0.00605007537182599,"heterozygous","Ccdc117","DOWN"
2.14992444756236e-07,-0.100693579576998,0.203,0.282,0.0060610670025678,"heterozygous","Cep57","DOWN"
2.16231286683769e-07,-0.120382746907995,0.166,0.234,0.00609599243418882,"heterozygous","Marveld2","DOWN"
2.17568635680792e-07,-0.170894818372235,0.464,0.546,0.0061336949771129,"heterozygous","Nup98","DOWN"
2.23417061461945e-07,-0.170008092547289,0.736,0.777,0.00629857379673516,"heterozygous","Tead1","DOWN"
2.24949748310913e-07,-0.180272831334017,0.587,0.67,0.00634178330438127,"heterozygous","Ubap2l","DOWN"
2.25639370831545e-07,-0.171298092491443,0.459,0.543,0.00636122514248293,"heterozygous","Hspa4","DOWN"
2.27543583430947e-07,-0.161784005491892,0.701,0.771,0.00641490870408524,"heterozygous","Usp32","DOWN"
2.32568021209437e-07,-0.17498887390221,0.494,0.571,0.00655655765393644,"heterozygous","Cab39","DOWN"
2.32874478927012e-07,-0.136342208910044,0.127,0.185,0.00656519730991033,"heterozygous","Trpm4","DOWN"
2.37147593330479e-07,0.164724630553411,0.104,0.06,0.00668566495117286,"heterozygous","Sfxn1","UP"
2.4338949101948e-07,0.171750474237707,0.231,0.171,0.00686163653082119,"heterozygous","Dixdc1","UP"
2.44494672721931e-07,-0.125094745831707,0.331,0.421,0.00689279381337667,"heterozygous","Jmy","DOWN"
2.47478027915684e-07,-0.134492356623223,0.169,0.235,0.00697690056299897,"heterozygous","Rab2b","DOWN"
2.49122069027075e-07,-0.120837348545609,0.095,0.147,0.00702324937001129,"heterozygous","Mov10","DOWN"
2.52755532054396e-07,-0.105126987805856,0.08,0.13,0.00712568395967754,"heterozygous","Foxred1","DOWN"
